power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 28.16, 67, 4, 7606, 1413, 6193
75.00, 56.21, 100, 90, 7606, 1541, 6065
75.00, 56.46, 100, 89, 7606, 1541, 6065
75.00, 56.46, 100, 89, 7606, 1541, 6065
75.00, 56.56, 100, 89, 7606, 1541, 6065
75.00, 56.37, 100, 89, 7606, 1541, 6065
75.00, 56.81, 100, 89, 7606, 1541, 6065
75.00, 56.71, 100, 89, 7606, 1541, 6065
75.00, 56.75, 100, 89, 7606, 1541, 6065
75.00, 56.71, 100, 89, 7606, 1541, 6065
75.00, 56.65, 100, 89, 7606, 1541, 6065
75.00, 56.65, 100, 89, 7606, 1541, 6065
75.00, 56.75, 100, 89, 7606, 1541, 6065
75.00, 56.84, 100, 89, 7606, 1541, 6065
75.00, 56.84, 100, 89, 7606, 1541, 6065
75.00, 56.75, 100, 89, 7606, 1541, 6065
75.00, 56.75, 100, 89, 7606, 1541, 6065
75.00, 56.71, 100, 89, 7606, 1541, 6065
75.00, 56.84, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.10, 100, 89, 7606, 1541, 6065
75.00, 57.00, 100, 89, 7606, 1541, 6065
75.00, 56.90, 100, 89, 7606, 1541, 6065
75.00, 57.10, 100, 89, 7606, 1541, 6065
75.00, 56.90, 100, 89, 7606, 1541, 6065
75.00, 56.90, 100, 89, 7606, 1541, 6065
75.00, 57.00, 100, 89, 7606, 1541, 6065
75.00, 56.94, 100, 89, 7606, 1541, 6065
75.00, 57.10, 100, 89, 7606, 1541, 6065
75.00, 57.03, 100, 89, 7606, 1541, 6065
75.00, 57.00, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.10, 100, 89, 7606, 1541, 6065
75.00, 57.19, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.29, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.38, 100, 89, 7606, 1541, 6065
75.00, 57.38, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.38, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.99, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.48, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.57, 100, 89, 7606, 1541, 6065
75.00, 57.82, 100, 89, 7606, 1541, 6065
75.00, 57.73, 100, 89, 7606, 1541, 6065
75.00, 57.63, 100, 89, 7606, 1541, 6065
75.00, 57.86, 100, 89, 7606, 1541, 6065
75.00, 57.86, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.82, 100, 89, 7606, 1541, 6065
75.00, 57.73, 100, 89, 7606, 1541, 6065
75.00, 57.67, 100, 89, 7606, 1541, 6065
75.00, 57.76, 100, 89, 7606, 1541, 6065
75.00, 57.76, 100, 89, 7606, 1541, 6065
75.00, 57.63, 100, 89, 7606, 1541, 6065
75.00, 58.24, 100, 89, 7606, 1541, 6065
75.00, 58.02, 100, 89, 7606, 1541, 6065
75.00, 57.96, 100, 89, 7606, 1541, 6065
75.00, 57.92, 100, 89, 7606, 1541, 6065
75.00, 57.96, 100, 89, 7606, 1541, 6065
75.00, 57.96, 100, 89, 7606, 1541, 6065
75.00, 57.82, 100, 89, 7606, 1541, 6065
75.00, 57.86, 100, 89, 7606, 1541, 6065
75.00, 57.96, 100, 89, 7606, 1541, 6065
75.00, 57.92, 100, 89, 7606, 1541, 6065
75.00, 57.82, 100, 89, 7606, 1541, 6065
75.00, 57.92, 100, 89, 7606, 1541, 6065
75.00, 57.96, 100, 89, 7606, 1541, 6065
75.00, 58.05, 100, 89, 7606, 1541, 6065
75.00, 58.11, 100, 89, 7606, 1541, 6065
75.00, 58.15, 100, 89, 7606, 1541, 6065
75.00, 58.11, 100, 89, 7606, 1541, 6065
75.00, 58.05, 100, 89, 7606, 1541, 6065
75.00, 57.92, 100, 89, 7606, 1541, 6065
75.00, 58.02, 100, 89, 7606, 1541, 6065
75.00, 57.86, 100, 89, 7606, 1541, 6065
75.00, 58.02, 100, 89, 7606, 1541, 6065
75.00, 58.02, 100, 89, 7606, 1541, 6065
75.00, 57.92, 100, 89, 7606, 1541, 6065
75.00, 58.02, 100, 89, 7606, 1541, 6065
75.00, 58.30, 100, 89, 7606, 1541, 6065
75.00, 58.11, 100, 89, 7606, 1541, 6065
75.00, 58.24, 100, 89, 7606, 1541, 6065
