***nmt_l3_iter_test Benchmarking***
Usage ./run_gpu_nmt_l3_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_nmt_l3_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iteration time in ms)****	
1 1046.4749336243 ms	
2 838.57798576355 ms	
3 843.22214126587 ms	
4 842.48495101929 ms	
5 843.45698356628 ms	
6 847.1519947052 ms	
7 842.39792823792 ms	
8 846.22192382812 ms	
9 843.64795684814 ms	
10 842.50903129578 ms	
11 843.51396560669 ms	
12 847.42307662964 ms	
13 841.39704704285 ms	
14 842.81396865845 ms	
15 842.32902526855 ms	
16 843.75095367432 ms	
17 865.98992347717 ms	
18 860.29195785522 ms	
19 854.84600067139 ms	
20 855.2930355072 ms	
21 855.0980091095 ms	
22 854.44211959839 ms	
23 855.23080825806 ms	
24 854.65383529663 ms	
25 854.52079772949 ms	
26 854.78806495667 ms	
27 854.47406768799 ms	
28 854.75921630859 ms	
29 887.4568939209 ms	
30 851.22895240784 ms	
31 843.95313262939 ms	
32 842.3490524292 ms	
33 844.57397460938 ms	
34 855.68499565125 ms	
35 836.73501014709 ms	
36 844.68388557434 ms	
37 842.58985519409 ms	
38 844.43306922913 ms	
39 843.43314170837 ms	
40 844.27213668823 ms	
41 844.39897537231 ms	
42 842.91791915894 ms	
43 844.00916099548 ms	
44 843.09101104736 ms	
45 854.11190986633 ms	
46 839.82110023499 ms	
47 842.84806251526 ms	
48 844.2051410675 ms	
49 843.00184249878 ms	
50 843.41502189636 ms	
51 843.51897239685 ms	
52 843.36996078491 ms	
53 845.57914733887 ms	
54 843.21689605713 ms	
55 846.67086601257 ms	
56 850.82817077637 ms	
57 838.24491500854 ms	
58 844.17200088501 ms	
59 843.55401992798 ms	
60 843.11389923096 ms	
61 845.52001953125 ms	
62 842.88191795349 ms	
63 847.09715843201 ms	
64 843.2981967926 ms	
65 843.68801116943 ms	
66 843.97912025452 ms	
67 851.0479927063 ms	
68 837.61596679688 ms	
69 843.03903579712 ms	
70 843.33801269531 ms	
71 846.28701210022 ms	
72 842.59295463562 ms	
73 846.20404243469 ms	
74 842.89598464966 ms	
75 843.90807151794 ms	
76 844.26999092102 ms	
77 842.41700172424 ms	
78 853.22618484497 ms	
79 834.86604690552 ms	
80 844.40803527832 ms	
81 845.44110298157 ms	
82 842.45610237122 ms	
83 845.54886817932 ms	
84 842.49401092529 ms	
85 843.7671661377 ms	
86 843.98794174194 ms	
87 843.01519393921 ms	
88 844.06208992004 ms	
89 854.63118553162 ms	
90 834.85007286072 ms	
91 846.85921669006 ms	
92 842.80014038086 ms	
93 844.40517425537 ms	
94 842.38195419312 ms	
95 843.97506713867 ms	
96 843.9610004425 ms	
97 842.43392944336 ms	
98 844.59495544434 ms	
99 842.5920009613 ms	
100 859.48991775513 ms	
101 836.0800743103 ms	
102 842.30804443359 ms	
103 844.10500526428 ms	
104 842.87881851196 ms	
105 844.55704689026 ms	
106 844.86103057861 ms	
107 841.99619293213 ms	
108 844.30193901062 ms	
109 842.57006645203 ms	
110 845.44682502747 ms	
111 856.52303695679 ms	
112 834.55491065979 ms	
113 845.03412246704 ms	
114 842.83494949341 ms	
115 844.08092498779 ms	
116 843.58906745911 ms	
117 843.16086769104 ms	
118 844.6478843689 ms	
119 841.90011024475 ms	
120 845.37410736084 ms	
121 843.40000152588 ms	
122 852.18715667725 ms	
123 840.61717987061 ms	
124 842.48089790344 ms	
125 843.80912780762 ms	
126 843.37282180786 ms	
127 844.27309036255 ms	
128 844.59805488586 ms	
129 842.46110916138 ms	
130 845.14999389648 ms	
131 842.89002418518 ms	
132 846.97890281677 ms	
133 844.52414512634 ms	
134 844.96212005615 ms	
135 846.1639881134 ms	
136 842.89312362671 ms	
137 843.7671661377 ms	
138 843.73116493225 ms	
139 842.60201454163 ms	
140 847.33414649963 ms	
141 843.21403503418 ms	
142 844.5827960968 ms	
143 844.40207481384 ms	
144 842.49496459961 ms	
145 846.74406051636 ms	
146 841.84813499451 ms	
147 844.14196014404 ms	
148 844.78902816772 ms	
149 842.57102012634 ms	
150 846.72403335571 ms	
**batch size 16**
****GPU Data (iteration time in ms)****	
1 2270.4668045044 ms	
2 1958.3699703217 ms	
3 1965.0130271912 ms	
4 1967.1921730042 ms	
5 1966.1319255829 ms	
6 1961.629152298 ms	
7 1964.693069458 ms	
8 1964.6320343018 ms	
9 1959.3439102173 ms	
10 1962.7461433411 ms	
11 1965.0478363037 ms	
12 1956.6371440887 ms	
13 1954.2181491852 ms	
14 1960.4251384735 ms	
15 1958.240032196 ms	
16 1953.5369873047 ms	
17 1953.3920288086 ms	
18 1955.9481143951 ms	
19 1954.5650482178 ms	
20 1952.8779983521 ms	
21 1960.2429866791 ms	
22 1960.0279331207 ms	
23 1949.7501850128 ms	
24 1948.8730430603 ms	
25 1952.6119232178 ms	
26 1953.7909030914 ms	
27 1957.859992981 ms	
28 1961.8520736694 ms	
29 1963.0060195923 ms	
30 1957.3230743408 ms	
31 1958.7609767914 ms	
32 1964.0069007874 ms	
33 1964.2419815063 ms	
34 1960.8209133148 ms	
35 1956.8929672241 ms	
36 1955.6059837341 ms	
37 1961.5569114685 ms	
38 1959.1269493103 ms	
39 1959.6688747406 ms	
40 1962.6297950745 ms	
41 1958.624124527 ms	
42 1954.9770355225 ms	
43 1956.3820362091 ms	
44 1956.3698768616 ms	
45 1954.1509151459 ms	
46 1959.1920375824 ms	
47 1949.9168395996 ms	
48 1955.276966095 ms	
49 1957.3910236359 ms	
50 1950.2148628235 ms	
51 1952.8651237488 ms	
52 1952.3220062256 ms	
53 1951.3890743256 ms	
54 1951.2958526611 ms	
55 1952.1842002869 ms	
56 1950.3440856934 ms	
57 1950.0620365143 ms	
58 1956.2499523163 ms	
59 1950.6821632385 ms	
60 1948.6110210419 ms	
61 1952.8069496155 ms	
62 1952.9800415039 ms	
63 1960.0009918213 ms	
64 1954.7348022461 ms	
65 1954.1912078857 ms	
66 1953.9878368378 ms	
67 1955.4288387299 ms	
68 1956.8541049957 ms	
69 1950.3569602966 ms	
70 1950.560092926 ms	
71 1949.404001236 ms	
72 1954.4630050659 ms	
73 1950.4401683807 ms	
74 1952.131986618 ms	
75 1949.0768909454 ms	
76 1952.5549411774 ms	
77 1953.2489776611 ms	
78 1946.9268321991 ms	
79 1945.5780982971 ms	
80 1946.7959403992 ms	
81 1946.5270042419 ms	
82 1947.9088783264 ms	
83 1947.3149776459 ms	
84 1948.6248493195 ms	
85 1955.2779197693 ms	
86 1959.8109722137 ms	
87 1950.2921104431 ms	
88 1955.2540779114 ms	
89 1950.248003006 ms	
90 1951.7328739166 ms	
91 1956.6159248352 ms	
92 1949.8488903046 ms	
93 1946.0701942444 ms	
94 1947.3280906677 ms	
95 1952.9020786285 ms	
96 1953.3178806305 ms	
97 1948.0969905853 ms	
98 1947.0539093018 ms	
99 1960.9959125519 ms	
100 1957.4220180511 ms	
101 1953.4130096436 ms	
102 1951.1749744415 ms	
103 1961.3790512085 ms	
104 1955.1200866699 ms	
105 1949.0630626678 ms	
106 1952.0509243011 ms	
107 1954.2269706726 ms	
108 1961.8260860443 ms	
109 1957.9091072083 ms	
110 1953.9802074432 ms	
111 1957.9701423645 ms	
112 1956.3250541687 ms	
113 1963.1350040436 ms	
114 1957.1590423584 ms	
115 1960.6969356537 ms	
116 1958.0500125885 ms	
117 1960.2539539337 ms	
118 1961.6351127625 ms	
119 1951.1239528656 ms	
120 1959.3160152435 ms	
121 1961.8599414825 ms	
122 1957.7450752258 ms	
123 1962.5988006592 ms	
124 1962.1970653534 ms	
125 1957.2348594666 ms	
126 1964.8888111115 ms	
127 1964.2281532288 ms	
128 1960.8521461487 ms	
129 1966.2010669708 ms	
130 1962.7180099487 ms	
131 1964.996099472 ms	
132 1962.1608257294 ms	
133 1960.1130485535 ms	
134 1956.5892219543 ms	
135 1957.0701122284 ms	
136 1959.0389728546 ms	
137 1954.5259475708 ms	
138 1956.7310810089 ms	
139 1959.3458175659 ms	
140 1962.8908634186 ms	
141 1957.8418731689 ms	
142 1965.0299549103 ms	
143 1955.7039737701 ms	
144 1958.6279392242 ms	
145 1961.296081543 ms	
146 1960.5760574341 ms	
147 1955.7311534882 ms	
148 1951.3309001923 ms	
149 1956.3839435577 ms	
150 1953.4759521484 ms	
**batch size 32**
****GPU Data (iteration time in ms)****	
1 58347.62597084 ms	
2 2928.8711547852 ms	
3 2929.1191101074 ms	
4 2929.1059970856 ms	
5 2930.1891326904 ms	
6 2930.5830001831 ms	
7 2929.7790527344 ms	
8 2928.1399250031 ms	
9 2928.4648895264 ms	
10 2928.2398223877 ms	
11 2927.7729988098 ms	
12 2928.2879829407 ms	
13 2928.3111095428 ms	
14 2928.8241863251 ms	
15 2929.3928146362 ms	
16 2929.3191432953 ms	
17 2929.8079013824 ms	
18 2929.7389984131 ms	
19 2928.6680221558 ms	
20 2928.200006485 ms	
21 2928.395986557 ms	
22 2928.2529354095 ms	
23 2928.346157074 ms	
24 2929.1059970856 ms	
25 2929.2149543762 ms	
26 2928.9321899414 ms	
27 2928.8489818573 ms	
28 2929.3699264526 ms	
29 2929.2030334473 ms	
30 2928.787946701 ms	
31 2928.5290241241 ms	
32 2928.0898571014 ms	
33 2929.0070533752 ms	
