***mlp_l5_iter_test Benchmarking***
Usage ./run_gpu_mlp_l5_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_mlp_l5_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iter,time)****	
108 0.76603889465332 ms	
109 0.76508522033691 ms	
110 0.76794624328613 ms	
111 0.75888633728027 ms	
112 0.92220306396484 ms	
113 0.59008598327637 ms	
114 0.76699256896973 ms	
115 1.0280609130859 ms	
116 0.50020217895508 ms	
117 0.76603889465332 ms	
118 0.76889991760254 ms	
119 0.76508522033691 ms	
120 0.77009201049805 ms	
121 0.75697898864746 ms	
122 0.76699256896973 ms	
123 0.76889991760254 ms	
124 0.76603889465332 ms	
125 0.76508522033691 ms	
126 0.76389312744141 ms	
127 0.76794624328613 ms	
128 0.75888633728027 ms	
129 0.76079368591309 ms	
130 0.76103210449219 ms	
131 0.77009201049805 ms	
132 0.76603889465332 ms	
133 0.76603889465332 ms	
134 0.75912475585938 ms	
135 0.75984001159668 ms	
136 0.75197219848633 ms	
137 0.76103210449219 ms	
138 0.76103210449219 ms	
139 0.77009201049805 ms	
140 0.76007843017578 ms	
141 0.76699256896973 ms	
142 0.76699256896973 ms	
143 0.75793266296387 ms	
144 0.76198577880859 ms	
145 0.76699256896973 ms	
146 0.76103210449219 ms	
147 0.762939453125 ms	
148 0.76818466186523 ms	
149 0.76389312744141 ms	
150 0.76603889465332 ms	
**batch size 32**
****GPU Data (iter,time)****	
1 111.62304878235 ms	
2 0.1068115234375 ms	
3 0.098943710327148 ms	
4 0.10299682617188 ms	
5 0.098943710327148 ms	
6 0.10299682617188 ms	
7 0.097990036010742 ms	
8 0.098228454589844 ms	
9 0.097036361694336 ms	
10 0.12707710266113 ms	
11 0.10013580322266 ms	
12 0.10895729064941 ms	
13 0.11587142944336 ms	
14 0.096797943115234 ms	
15 0.093936920166016 ms	
16 0.097036361694336 ms	
17 0.097036361694336 ms	
18 0.09608268737793 ms	
19 0.10895729064941 ms	
20 0.097036361694336 ms	
21 0.094175338745117 ms	
22 0.095844268798828 ms	
23 0.097990036010742 ms	
24 0.097990036010742 ms	
25 0.09608268737793 ms	
26 0.09608268737793 ms	
27 0.09608268737793 ms	
28 0.097036361694336 ms	
29 0.094890594482422 ms	
30 0.097990036010742 ms	
31 0.095844268798828 ms	
32 0.095844268798828 ms	
33 0.094890594482422 ms	
34 0.097990036010742 ms	
35 0.095129013061523 ms	
36 0.098943710327148 ms	
37 0.095129013061523 ms	
38 0.10490417480469 ms	
39 0.093936920166016 ms	
40 0.097990036010742 ms	
41 0.10800361633301 ms	
42 0.094890594482422 ms	
43 0.098943710327148 ms	
44 0.094175338745117 ms	
45 0.094890594482422 ms	
46 0.093936920166016 ms	
47 0.094175338745117 ms	
48 0.11110305786133 ms	
49 0.39196014404297 ms	
50 0.095129013061523 ms	
51 0.093936920166016 ms	
52 0.094175338745117 ms	
53 0.092983245849609 ms	
54 0.092983245849609 ms	
55 0.095129013061523 ms	
56 0.097036361694336 ms	
57 0.095129013061523 ms	
58 0.094890594482422 ms	
59 0.095129013061523 ms	
60 0.093936920166016 ms	
61 0.094890594482422 ms	
62 0.095844268798828 ms	
63 0.093936920166016 ms	
64 0.095129013061523 ms	
65 0.093936920166016 ms	
66 0.093936920166016 ms	
67 0.094175338745117 ms	
68 0.097036361694336 ms	
69 0.093936920166016 ms	
70 0.094890594482422 ms	
71 0.092983245849609 ms	
72 0.092983245849609 ms	
73 0.093936920166016 ms	
74 0.093936920166016 ms	
75 0.095844268798828 ms	
76 0.095129013061523 ms	
77 0.093936920166016 ms	
78 0.097036361694336 ms	
79 0.09608268737793 ms	
80 0.097036361694336 ms	
81 0.095844268798828 ms	
82 0.09608268737793 ms	
83 0.097990036010742 ms	
84 0.09608268737793 ms	
85 0.18310546875 ms	
86 0.79107284545898 ms	
87 0.79178810119629 ms	
88 0.79607963562012 ms	
89 0.79202651977539 ms	
90 0.79011917114258 ms	
91 0.79512596130371 ms	
92 0.78797340393066 ms	
93 0.78415870666504 ms	
94 0.79488754272461 ms	
95 1.0099411010742 ms	
96 0.56290626525879 ms	
97 0.79202651977539 ms	
98 0.7929801940918 ms	
99 0.78988075256348 ms	
100 0.7941722869873 ms	
101 0.78988075256348 ms	
102 0.78916549682617 ms	
103 0.78582763671875 ms	
104 0.78988075256348 ms	
105 0.78916549682617 ms	
106 0.78892707824707 ms	
107 0.78892707824707 ms	
108 0.79107284545898 ms	
109 0.7941722869873 ms	
110 0.79107284545898 ms	
111 0.78701972961426 ms	
112 0.7929801940918 ms	
113 0.79607963562012 ms	
114 0.79011917114258 ms	
115 1.0409355163574 ms	
116 0.54621696472168 ms	
117 0.7939338684082 ms	
118 0.78701972961426 ms	
119 0.79011917114258 ms	
120 0.79083442687988 ms	
121 0.78701972961426 ms	
122 0.78701972961426 ms	
123 0.7939338684082 ms	
124 0.79107284545898 ms	
125 0.79202651977539 ms	
126 0.78892707824707 ms	
127 0.79083442687988 ms	
128 0.78821182250977 ms	
129 0.78892707824707 ms	
130 0.78988075256348 ms	
131 0.78916549682617 ms	
132 0.78701972961426 ms	
133 0.78988075256348 ms	
134 0.78797340393066 ms	
135 0.78797340393066 ms	
136 0.78797340393066 ms	
137 0.78487396240234 ms	
138 0.78797340393066 ms	
139 0.79202651977539 ms	
140 0.79107284545898 ms	
141 0.78892707824707 ms	
142 0.78797340393066 ms	
143 0.78892707824707 ms	
144 0.78916549682617 ms	
145 0.78701972961426 ms	
146 0.78606605529785 ms	
147 0.78701972961426 ms	
148 0.78701972961426 ms	
149 0.78892707824707 ms	
150 0.79011917114258 ms	
**batch size 64**
****GPU Data (iter,time)****	
1 114.63522911072 ms	
2 0.11992454528809 ms	
3 0.11205673217773 ms	
4 0.11014938354492 ms	
5 0.11086463928223 ms	
6 0.11086463928223 ms	
7 0.1378059387207 ms	
8 0.11181831359863 ms	
9 0.10991096496582 ms	
10 0.10991096496582 ms	
11 0.11205673217773 ms	
12 0.10895729064941 ms	
13 0.10991096496582 ms	
14 0.10991096496582 ms	
15 0.12993812561035 ms	
16 0.10800361633301 ms	
17 0.11014938354492 ms	
18 0.11086463928223 ms	
19 0.12516975402832 ms	
20 0.11110305786133 ms	
21 0.12111663818359 ms	
22 0.10895729064941 ms	
23 0.11801719665527 ms	
24 0.11110305786133 ms	
25 0.10895729064941 ms	
26 0.10800361633301 ms	
27 0.10895729064941 ms	
28 0.11181831359863 ms	
29 0.10991096496582 ms	
30 0.11086463928223 ms	
31 0.11801719665527 ms	
32 0.10991096496582 ms	
33 0.10919570922852 ms	
34 0.1060962677002 ms	
35 0.10800361633301 ms	
36 0.10991096496582 ms	
37 0.11110305786133 ms	
38 0.10991096496582 ms	
39 0.10800361633301 ms	
40 0.10895729064941 ms	
41 0.10895729064941 ms	
42 0.10895729064941 ms	
43 0.1070499420166 ms	
44 0.1070499420166 ms	
45 0.11014938354492 ms	
46 0.1068115234375 ms	
47 0.10895729064941 ms	
48 0.11205673217773 ms	
49 0.13017654418945 ms	
50 0.10800361633301 ms	
51 0.10895729064941 ms	
52 0.10800361633301 ms	
53 0.69999694824219 ms	
54 0.12493133544922 ms	
55 0.10991096496582 ms	
56 0.11014938354492 ms	
57 0.10895729064941 ms	
58 0.10800361633301 ms	
59 0.10800361633301 ms	
60 0.10895729064941 ms	
61 0.10919570922852 ms	
62 0.1070499420166 ms	
63 0.10895729064941 ms	
64 0.1070499420166 ms	
65 0.10800361633301 ms	
66 0.10800361633301 ms	
67 0.1070499420166 ms	
68 0.10800361633301 ms	
69 0.10800361633301 ms	
70 0.1070499420166 ms	
71 0.10800361633301 ms	
72 0.1070499420166 ms	
73 0.1060962677002 ms	
74 0.1070499420166 ms	
75 0.1060962677002 ms	
76 0.10800361633301 ms	
77 0.1070499420166 ms	
78 1.3549327850342 ms	
79 2.2990703582764 ms	
80 2.2978782653809 ms	
81 2.2828578948975 ms	
82 2.2900104522705 ms	
83 2.2838115692139 ms	
84 2.2690296173096 ms	
85 2.2919178009033 ms	
86 2.29811668396 ms	
87 2.2940635681152 ms	
88 2.2821426391602 ms	
89 2.2969245910645 ms	
90 2.4847984313965 ms	
91 2.1209716796875 ms	
92 2.2931098937988 ms	
93 2.2940635681152 ms	
94 2.2969245910645 ms	
95 2.2850036621094 ms	
96 2.3031234741211 ms	
97 2.2780895233154 ms	
98 2.3000240325928 ms	
99 2.3090839385986 ms	
100 2.3019313812256 ms	
101 2.2919178009033 ms	
102 2.2881031036377 ms	
103 2.2790431976318 ms	
104 2.2890567779541 ms	
105 2.2890567779541 ms	
106 2.2830963134766 ms	
107 2.3069381713867 ms	
108 2.2988319396973 ms	
109 2.316951751709 ms	
110 2.2931098937988 ms	
111 2.3050308227539 ms	
112 2.310037612915 ms	
113 2.2919178009033 ms	
114 2.2900104522705 ms	
115 2.5360584259033 ms	
116 2.0031929016113 ms	
117 2.2690296173096 ms	
118 2.2671222686768 ms	
119 2.263069152832 ms	
120 2.269983291626 ms	
121 2.2809505462646 ms	
122 2.2690296173096 ms	
123 2.5200843811035 ms	
124 2.0229816436768 ms	
125 2.2649765014648 ms	
126 2.2869110107422 ms	
127 2.2599697113037 ms	
128 2.2969245910645 ms	
129 2.2718906402588 ms	
130 2.2580623626709 ms	
131 2.2830963134766 ms	
132 2.2690296173096 ms	
133 2.2869110107422 ms	
134 2.2768974304199 ms	
135 2.2850036621094 ms	
136 2.263069152832 ms	
137 2.269983291626 ms	
138 2.2668838500977 ms	
139 2.263069152832 ms	
140 2.2599697113037 ms	
141 2.2659301757812 ms	
142 2.2721290588379 ms	
143 2.269983291626 ms	
144 2.2590160369873 ms	
145 2.2778511047363 ms	
146 2.2671222686768 ms	
147 2.2740364074707 ms	
148 2.2561550140381 ms	
149 2.2790431976318 ms	
150 2.2680759429932 ms	
**batch size 128**
****GPU Data (iter,time)****	
1 110.33511161804 ms	
2 0.12016296386719 ms	
3 0.11205673217773 ms	
4 0.11491775512695 ms	
5 0.1370906829834 ms	
6 0.11515617370605 ms	
7 0.12707710266113 ms	
8 0.11301040649414 ms	
9 0.11181831359863 ms	
10 0.11205673217773 ms	
11 0.11110305786133 ms	
12 0.11181831359863 ms	
13 0.11396408081055 ms	
14 0.13017654418945 ms	
15 0.11014938354492 ms	
16 0.11086463928223 ms	
17 0.10800361633301 ms	
18 0.11992454528809 ms	
19 0.10919570922852 ms	
20 0.11205673217773 ms	
21 0.11587142944336 ms	
22 0.11086463928223 ms	
23 0.11897087097168 ms	
24 0.11110305786133 ms	
25 0.10991096496582 ms	
26 0.10991096496582 ms	
27 0.12898445129395 ms	
28 0.11014938354492 ms	
29 0.11110305786133 ms	
30 0.11086463928223 ms	
31 0.11014938354492 ms	
32 0.12302398681641 ms	
33 0.10895729064941 ms	
34 0.10919570922852 ms	
35 0.10895729064941 ms	
36 0.10895729064941 ms	
37 0.11014938354492 ms	
38 0.1070499420166 ms	
39 0.11110305786133 ms	
40 0.1070499420166 ms	
41 0.1060962677002 ms	
42 0.10895729064941 ms	
43 0.10895729064941 ms	
44 0.1070499420166 ms	
45 0.10919570922852 ms	
46 0.10991096496582 ms	
47 0.1060962677002 ms	
48 0.1070499420166 ms	
49 0.1070499420166 ms	
50 0.10585784912109 ms	
51 0.1068115234375 ms	
52 0.10895729064941 ms	
53 0.1070499420166 ms	
54 0.10895729064941 ms	
55 0.15115737915039 ms	
56 0.13303756713867 ms	
57 0.10895729064941 ms	
58 0.11086463928223 ms	
59 0.10800361633301 ms	
60 0.10800361633301 ms	
61 0.1060962677002 ms	
62 0.1070499420166 ms	
63 0.10585784912109 ms	
64 0.11014938354492 ms	
65 0.1060962677002 ms	
66 0.10585784912109 ms	
67 0.10585784912109 ms	
68 0.10800361633301 ms	
69 0.10585784912109 ms	
70 0.1070499420166 ms	
71 0.10991096496582 ms	
72 0.1070499420166 ms	
73 0.10490417480469 ms	
74 0.10895729064941 ms	
75 0.1068115234375 ms	
76 0.10800361633301 ms	
77 2.5389194488525 ms	
78 3.1428337097168 ms	
79 3.2138824462891 ms	
80 3.2539367675781 ms	
81 3.2229423522949 ms	
82 3.5219192504883 ms	
83 2.8281211853027 ms	
84 3.2031536102295 ms	
85 3.2281875610352 ms	
86 3.2119750976562 ms	
87 3.3011436462402 ms	
88 3.2181739807129 ms	
89 3.2460689544678 ms	
90 3.1869411468506 ms	
91 3.2639503479004 ms	
92 3.2968521118164 ms	
93 3.2279491424561 ms	
94 3.2498836517334 ms	
95 3.1728744506836 ms	
96 3.2110214233398 ms	
97 3.1471252441406 ms	
98 3.1721591949463 ms	
99 3.1380653381348 ms	
100 3.2069683074951 ms	
101 3.2060146331787 ms	
102 3.2150745391846 ms	
103 3.1619071960449 ms	
104 3.2639503479004 ms	
105 3.1731128692627 ms	
106 3.1828880310059 ms	
107 3.2198429107666 ms	
108 3.1089782714844 ms	
109 3.2069683074951 ms	
110 3.1688213348389 ms	
111 3.1819343566895 ms	
112 3.162145614624 ms	
113 3.2849311828613 ms	
114 3.19504737854 ms	
115 3.122091293335 ms	
116 3.1330585479736 ms	
117 3.1421184539795 ms	
118 3.1709671020508 ms	
119 3.13401222229 ms	
120 3.2448768615723 ms	
121 3.4852027893066 ms	
122 2.8049945831299 ms	
123 3.2579898834229 ms	
124 3.2508373260498 ms	
125 3.1769275665283 ms	
126 3.2119750976562 ms	
127 3.1991004943848 ms	
128 3.1158924102783 ms	
129 3.1468868255615 ms	
130 3.2579898834229 ms	
131 3.1719207763672 ms	
132 3.1309127807617 ms	
133 3.2858848571777 ms	
134 3.1380653381348 ms	
135 3.1349658966064 ms	
136 3.1750202178955 ms	
137 3.1049251556396 ms	
138 3.2269954681396 ms	
139 3.1719207763672 ms	
140 3.1759738922119 ms	
141 3.1120777130127 ms	
142 3.1859874725342 ms	
143 3.2820701599121 ms	
144 3.223180770874 ms	
145 3.1960010528564 ms	
146 3.2329559326172 ms	
147 3.1540393829346 ms	
148 3.1890869140625 ms	
149 3.0879974365234 ms	
150 3.1490325927734 ms	
**batch size 256**
****GPU Data (iter,time)****	
1 126.71399116516 ms	
2 0.12588500976562 ms	
3 0.11801719665527 ms	
4 0.11897087097168 ms	
5 0.11682510375977 ms	
6 0.11706352233887 ms	
7 0.13399124145508 ms	
8 0.11801719665527 ms	
9 0.11801719665527 ms	
10 0.11682510375977 ms	
11 0.11992454528809 ms	
12 0.1220703125 ms	
13 0.11587142944336 ms	
14 0.11587142944336 ms	
15 0.12707710266113 ms	
16 0.12493133544922 ms	
17 0.12016296386719 ms	
18 0.12803077697754 ms	
19 0.11801719665527 ms	
20 0.11801719665527 ms	
21 0.11801719665527 ms	
22 0.11801719665527 ms	
23 0.12993812561035 ms	
24 0.11801719665527 ms	
25 0.11706352233887 ms	
26 0.12803077697754 ms	
27 0.11706352233887 ms	
28 0.11587142944336 ms	
29 0.11396408081055 ms	
30 0.12016296386719 ms	
31 0.11491775512695 ms	
32 0.11706352233887 ms	
33 0.11706352233887 ms	
34 0.11396408081055 ms	
35 0.11920928955078 ms	
36 0.13494491577148 ms	
37 0.11610984802246 ms	
38 0.11491775512695 ms	
39 0.11682510375977 ms	
40 0.11587142944336 ms	
41 0.11587142944336 ms	
42 0.11897087097168 ms	
43 0.11610984802246 ms	
44 0.11491775512695 ms	
45 0.11610984802246 ms	
46 0.11396408081055 ms	
47 0.11396408081055 ms	
48 0.12016296386719 ms	
49 0.45394897460938 ms	
50 0.11396408081055 ms	
51 0.11610984802246 ms	
52 0.11396408081055 ms	
53 0.11301040649414 ms	
54 0.11396408081055 ms	
55 0.11491775512695 ms	
56 0.11491775512695 ms	
57 0.11515617370605 ms	
58 0.11491775512695 ms	
59 0.11396408081055 ms	
60 0.11396408081055 ms	
61 0.11587142944336 ms	
62 0.11491775512695 ms	
63 0.11301040649414 ms	
64 0.11420249938965 ms	
65 0.11301040649414 ms	
66 0.11396408081055 ms	
67 0.11515617370605 ms	
68 0.11587142944336 ms	
69 0.11396408081055 ms	
70 0.11396408081055 ms	
71 0.11301040649414 ms	
72 0.11420249938965 ms	
73 0.11491775512695 ms	
74 0.11610984802246 ms	
75 0.11396408081055 ms	
76 3.31711769104 ms	
77 4.6899318695068 ms	
78 4.7318935394287 ms	
79 4.7008991241455 ms	
80 4.7340393066406 ms	
81 4.7171115875244 ms	
82 4.6930313110352 ms	
83 4.7512054443359 ms	
84 4.7171115875244 ms	
85 4.7290325164795 ms	
86 4.7271251678467 ms	
87 4.7190189361572 ms	
88 4.7051906585693 ms	
89 4.6970844268799 ms	
90 4.7121047973633 ms	
91 4.7140121459961 ms	
92 4.7008991241455 ms	
93 4.6820640563965 ms	
94 4.626989364624 ms	
95 4.6200752258301 ms	
96 4.6439170837402 ms	
97 4.6219825744629 ms	
98 4.6451091766357 ms	
99 4.6150684356689 ms	
100 4.6219825744629 ms	
101 4.6460628509521 ms	
102 4.6539306640625 ms	
103 4.626989364624 ms	
104 4.6319961547852 ms	
105 4.6210289001465 ms	
106 4.6110153198242 ms	
107 4.6429634094238 ms	
108 4.6420097351074 ms	
109 4.6560764312744 ms	
110 4.6429634094238 ms	
111 4.6279430389404 ms	
112 4.6229362487793 ms	
113 4.6250820159912 ms	
114 4.6429634094238 ms	
115 4.6489238739014 ms	
116 4.655122756958 ms	
117 4.6241283416748 ms	
118 4.6300888061523 ms	
119 4.6899318695068 ms	
120 4.6749114990234 ms	
121 4.6439170837402 ms	
122 4.6579837799072 ms	
123 4.7280788421631 ms	
124 4.662036895752 ms	
125 4.6639442443848 ms	
126 4.6279430389404 ms	
127 4.6248435974121 ms	
128 4.6179294586182 ms	
129 4.6019554138184 ms	
130 4.5950412750244 ms	
131 4.5928955078125 ms	
132 4.6100616455078 ms	
133 4.6169757843018 ms	
134 4.7168731689453 ms	
135 4.4739246368408 ms	
136 4.5859813690186 ms	
137 4.5540332794189 ms	
138 4.6169757843018 ms	
139 4.6091079711914 ms	
140 4.5850276947021 ms	
141 4.5821666717529 ms	
142 4.6398639678955 ms	
143 4.601001739502 ms	
144 4.5959949493408 ms	
145 4.5969486236572 ms	
146 4.5819282531738 ms	
147 4.5688152313232 ms	
148 4.6088695526123 ms	
149 4.5769214630127 ms	
150 4.5821666717529 ms	
**batch size 512**
****GPU Data (iter,time)****	
1 120.55802345276 ms	
2 0.11491775512695 ms	
3 0.10395050048828 ms	
4 0.10490417480469 ms	
5 0.10418891906738 ms	
6 0.10395050048828 ms	
7 0.10418891906738 ms	
8 0.10299682617188 ms	
9 0.10514259338379 ms	
10 0.10490417480469 ms	
11 0.13184547424316 ms	
12 0.10395050048828 ms	
13 0.10180473327637 ms	
14 0.10085105895996 ms	
15 0.10085105895996 ms	
16 0.10085105895996 ms	
17 0.1068115234375 ms	
18 0.10204315185547 ms	
19 0.10395050048828 ms	
20 0.11396408081055 ms	
21 0.11301040649414 ms	
22 0.11181831359863 ms	
23 0.10204315185547 ms	
24 0.10108947753906 ms	
25 0.10299682617188 ms	
26 0.10108947753906 ms	
27 0.10514259338379 ms	
28 0.11396408081055 ms	
29 0.10299682617188 ms	
30 0.10108947753906 ms	
31 0.10204315185547 ms	
32 0.10204315185547 ms	
33 0.42414665222168 ms	
34 0.10180473327637 ms	
35 0.10085105895996 ms	
36 0.10204315185547 ms	
37 0.10085105895996 ms	
38 0.10299682617188 ms	
39 0.10204315185547 ms	
40 0.10299682617188 ms	
41 0.098943710327148 ms	
42 0.10180473327637 ms	
43 0.10085105895996 ms	
44 0.10204315185547 ms	
45 0.11420249938965 ms	
46 0.10085105895996 ms	
47 0.10299682617188 ms	
48 0.10299682617188 ms	
49 0.099897384643555 ms	
50 0.10395050048828 ms	
51 0.10013580322266 ms	
52 0.10490417480469 ms	
53 0.11706352233887 ms	
54 0.10204315185547 ms	
55 0.10108947753906 ms	
56 0.10299682617188 ms	
57 0.10108947753906 ms	
58 0.10085105895996 ms	
59 0.099897384643555 ms	
60 0.098943710327148 ms	
61 0.10204315185547 ms	
62 0.10013580322266 ms	
63 0.10085105895996 ms	
64 0.10204315185547 ms	
65 0.10204315185547 ms	
66 0.11205673217773 ms	
67 0.10013580322266 ms	
68 0.10085105895996 ms	
69 0.098943710327148 ms	
70 0.099897384643555 ms	
71 0.10013580322266 ms	
72 0.098943710327148 ms	
73 0.10108947753906 ms	
74 0.10013580322266 ms	
75 2.4728775024414 ms	
