power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 75.85, 88, 6, 12205, 3349, 8856
250.00, 75.85, 88, 6, 12205, 3352, 8853
250.00, 75.85, 88, 6, 12205, 3354, 8851
250.00, 75.85, 54, 3, 12205, 3356, 8849
250.00, 75.85, 54, 3, 12205, 3358, 8847
250.00, 77.77, 54, 3, 12205, 3361, 8844
250.00, 77.77, 54, 3, 12205, 3372, 8833
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 77.77, 54, 3, 12205, 3374, 8831
250.00, 172.65, 54, 3, 12205, 3374, 8831
250.00, 172.65, 54, 3, 12205, 3374, 8831
250.00, 172.65, 54, 3, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 172.65, 80, 59, 12205, 3374, 8831
250.00, 212.49, 80, 59, 12205, 3374, 8831
250.00, 212.49, 80, 59, 12205, 3374, 8831
250.00, 212.49, 80, 59, 12205, 3374, 8831
250.00, 212.49, 80, 59, 12205, 3374, 8831
250.00, 212.49, 80, 59, 12205, 3374, 8831
