power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 76.03, 32, 2, 12205, 883, 11322
250.00, 76.03, 32, 2, 12205, 886, 11319
250.00, 75.93, 32, 2, 12205, 888, 11317
250.00, 75.93, 32, 2, 12205, 891, 11314
250.00, 75.93, 32, 2, 12205, 893, 11312
250.00, 75.93, 32, 2, 12205, 896, 11309
250.00, 75.93, 32, 2, 12205, 975, 11230
250.00, 75.93, 32, 2, 12205, 1059, 11146
250.00, 75.93, 32, 2, 12205, 1110, 11095
250.00, 75.93, 32, 2, 12205, 1120, 11085
250.00, 99.17, 32, 2, 12205, 1126, 11079
250.00, 99.17, 32, 2, 12205, 1136, 11069
250.00, 99.17, 48, 9, 12205, 1136, 11069
250.00, 99.17, 48, 9, 12205, 1136, 11069
