power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 65.00, 26, 1, 12205, 955, 11250
149.00, 65.00, 26, 1, 12205, 956, 11249
149.00, 65.00, 26, 1, 12205, 957, 11248
149.00, 64.62, 26, 1, 12205, 959, 11246
149.00, 64.62, 26, 1, 12205, 961, 11244
149.00, 64.62, 26, 1, 12205, 962, 11243
149.00, 64.62, 26, 1, 12205, 963, 11242
149.00, 64.62, 26, 1, 12205, 965, 11240
149.00, 64.62, 26, 1, 12205, 966, 11239
149.00, 64.62, 23, 1, 12205, 968, 11237
149.00, 64.62, 23, 1, 12205, 969, 11236
149.00, 64.62, 23, 1, 12205, 972, 11233
149.00, 68.66, 23, 1, 12205, 1169, 11036
149.00, 68.66, 23, 1, 12205, 1169, 11036
149.00, 68.66, 23, 1, 12205, 1169, 11036
149.00, 68.66, 23, 1, 12205, 1265, 10940
149.00, 68.66, 23, 1, 12205, 1265, 10940
149.00, 68.66, 23, 1, 12205, 1265, 10940
149.00, 68.66, 23, 1, 12205, 1265, 10940
149.00, 68.66, 23, 1, 12205, 1265, 10940
149.00, 68.66, 23, 1, 12205, 1298, 10907
149.00, 96.44, 23, 1, 12205, 1298, 10907
149.00, 96.44, 23, 1, 12205, 1298, 10907
149.00, 96.44, 84, 23, 12205, 1298, 10907
149.00, 96.44, 84, 23, 12205, 1298, 10907
149.00, 96.44, 84, 23, 12205, 1320, 10885
149.00, 96.44, 84, 23, 12205, 1320, 10885
149.00, 96.44, 84, 23, 12205, 1320, 10885
149.00, 96.44, 84, 23, 12205, 1320, 10885
149.00, 96.44, 84, 23, 12205, 1480, 10725
149.00, 100.77, 84, 23, 12205, 1480, 10725
149.00, 100.77, 84, 23, 12205, 1480, 10725
149.00, 100.77, 84, 23, 12205, 1480, 10725
149.00, 100.77, 84, 23, 12205, 1480, 10725
149.00, 100.77, 84, 23, 12205, 1677, 10528
149.00, 100.77, 84, 23, 12205, 1677, 10528
149.00, 100.77, 84, 23, 12205, 1677, 10528
149.00, 100.77, 84, 23, 12205, 1677, 10528
149.00, 101.32, 100, 15, 12205, 1677, 10528
149.00, 101.32, 100, 15, 12205, 1773, 10432
149.00, 101.32, 100, 15, 12205, 1773, 10432
149.00, 101.32, 100, 15, 12205, 1773, 10432
149.00, 101.32, 100, 15, 12205, 1773, 10432
149.00, 101.32, 100, 15, 12205, 1773, 10432
149.00, 101.32, 100, 15, 12205, 1806, 10399
149.00, 101.32, 100, 15, 12205, 1806, 10399
149.00, 101.32, 100, 15, 12205, 1806, 10399
149.00, 110.15, 100, 15, 12205, 1806, 10399
149.00, 110.15, 100, 15, 12205, 1828, 10377
149.00, 110.15, 100, 15, 12205, 1828, 10377
149.00, 110.15, 100, 15, 12205, 1828, 10377
149.00, 110.15, 100, 15, 12205, 1828, 10377
149.00, 110.15, 100, 20, 12205, 1855, 10350
149.00, 110.15, 100, 20, 12205, 1869, 10336
149.00, 110.15, 100, 20, 12205, 1869, 10336
149.00, 110.15, 100, 20, 12205, 1869, 10336
