power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 26.33, 96, 5, 7606, 3279, 4327
75.00, 26.35, 96, 5, 7606, 3283, 4323
75.00, 26.33, 96, 5, 7606, 3287, 4319
75.00, 26.33, 96, 5, 7606, 3291, 4315
75.00, 26.33, 96, 5, 7606, 3293, 4313
75.00, 26.33, 96, 5, 7606, 3297, 4309
75.00, 26.33, 96, 5, 7606, 3299, 4307
75.00, 26.33, 40, 2, 7606, 3303, 4303
75.00, 26.33, 40, 2, 7606, 3307, 4299
75.00, 42.38, 40, 2, 7606, 3315, 4291
75.00, 42.38, 40, 2, 7606, 3315, 4291
75.00, 56.18, 40, 2, 7606, 3315, 4291
75.00, 57.65, 40, 2, 7606, 3315, 4291
75.00, 57.65, 40, 2, 7606, 3315, 4291
75.00, 58.19, 40, 2, 7606, 3315, 4291
75.00, 58.76, 40, 2, 7606, 3315, 4291
75.00, 58.76, 40, 2, 7606, 3315, 4291
75.00, 58.91, 40, 2, 7606, 3315, 4291
75.00, 58.44, 40, 2, 7606, 3315, 4291
75.00, 58.44, 40, 2, 7606, 3315, 4291
75.00, 58.53, 88, 96, 7606, 3315, 4291
75.00, 59.01, 88, 96, 7606, 3315, 4291
75.00, 59.01, 88, 96, 7606, 3315, 4291
75.00, 59.05, 88, 96, 7606, 3315, 4291
75.00, 58.38, 88, 96, 7606, 3315, 4291
75.00, 58.38, 88, 96, 7606, 3315, 4291
75.00, 58.57, 88, 96, 7606, 3315, 4291
75.00, 59.01, 88, 96, 7606, 3315, 4291
75.00, 59.01, 88, 96, 7606, 3315, 4291
75.00, 58.95, 88, 96, 7606, 3315, 4291
75.00, 58.76, 88, 96, 7606, 3315, 4291
75.00, 58.76, 88, 96, 7606, 3315, 4291
75.00, 58.72, 88, 96, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 58.86, 100, 100, 7606, 3315, 4291
75.00, 58.38, 100, 100, 7606, 3315, 4291
75.00, 58.38, 100, 100, 7606, 3315, 4291
75.00, 58.63, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 58.66, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 58.63, 100, 100, 7606, 3315, 4291
75.00, 58.63, 100, 100, 7606, 3315, 4291
75.00, 58.76, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 59.14, 100, 100, 7606, 3315, 4291
75.00, 58.63, 100, 100, 7606, 3315, 4291
75.00, 58.63, 100, 100, 7606, 3315, 4291
75.00, 58.44, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 58.72, 100, 100, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 59.10, 100, 100, 7606, 3315, 4291
75.00, 58.53, 100, 100, 7606, 3315, 4291
75.00, 58.53, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 59.07, 100, 100, 7606, 3315, 4291
75.00, 59.07, 100, 100, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 58.82, 100, 100, 7606, 3315, 4291
75.00, 58.86, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 59.01, 100, 100, 7606, 3315, 4291
75.00, 58.91, 100, 100, 7606, 3315, 4291
75.00, 59.05, 100, 100, 7606, 3315, 4291
