***nmt_l5_iter_test Benchmarking***
Usage ./run_gpu_nmt_l5_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_nmt_l5_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iteration time in ms)****	
1 3524.4238376617 ms	
2 3444.5481300354 ms	
3 3445.0361728668 ms	
4 3445.7719326019 ms	
5 3449.6059417725 ms	
6 3449.6750831604 ms	
7 3449.8689174652 ms	
8 3449.5339393616 ms	
9 3450.0830173492 ms	
10 3449.4760036469 ms	
11 3449.6629238129 ms	
12 3449.7790336609 ms	
13 3449.7909545898 ms	
14 3449.7327804565 ms	
15 3449.982881546 ms	
16 3449.8229026794 ms	
17 3449.599981308 ms	
18 3449.8519897461 ms	
19 3449.5689868927 ms	
20 3449.9249458313 ms	
21 3449.8929977417 ms	
22 3450.5820274353 ms	
23 3449.8898983002 ms	
24 3449.7880935669 ms	
25 3449.569940567 ms	
26 3449.9909877777 ms	
27 3449.8369693756 ms	
28 3449.963092804 ms	
29 3450.5069255829 ms	
30 3451.6611099243 ms	
31 3452.0540237427 ms	
32 3451.7579078674 ms	
33 3452.2399902344 ms	
34 3451.896905899 ms	
35 3452.2249698639 ms	
36 3451.6711235046 ms	
37 3452.1749019623 ms	
38 3452.3689746857 ms	
39 3451.8911838531 ms	
40 3451.8630504608 ms	
41 3452.0170688629 ms	
42 3452.1999359131 ms	
43 3452.6319503784 ms	
44 3452.9418945312 ms	
45 3453.0410766602 ms	
46 3452.8739452362 ms	
47 3453.0341625214 ms	
48 3454.4999599457 ms	
49 3450.9270191193 ms	
50 3473.2329845428 ms	
51 3454.0979862213 ms	
52 3455.5130004883 ms	
53 3454.4858932495 ms	
54 3454.6661376953 ms	
55 3454.7021389008 ms	
56 3454.115152359 ms	
57 3453.8028240204 ms	
58 3452.1350860596 ms	
59 3452.68201828 ms	
60 3453.3550739288 ms	
61 3454.1149139404 ms	
62 3454.0898799896 ms	
63 3453.7649154663 ms	
64 3452.4981975555 ms	
65 3450.9510993958 ms	
66 3451.4539241791 ms	
67 3451.7409801483 ms	
68 3451.8070220947 ms	
69 3451.4520168304 ms	
70 3451.1349201202 ms	
71 3450.6280422211 ms	
72 3450.6371021271 ms	
73 3450.3061771393 ms	
74 3450.3331184387 ms	
75 3450.6130218506 ms	
76 3450.8419036865 ms	
77 3450.8798122406 ms	
78 3450.8559703827 ms	
79 3451.2779712677 ms	
80 3452.6491165161 ms	
81 3449.059009552 ms	
82 3450.2100944519 ms	
83 3449.8310089111 ms	
84 3449.8820304871 ms	
85 3450.098991394 ms	
86 3450.334072113 ms	
87 3450.1020908356 ms	
88 3449.9969482422 ms	
89 3450.2768516541 ms	
