power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 92.43, 34, 2, 12205, 1100, 11105
250.00, 92.43, 34, 2, 12205, 1103, 11102
250.00, 92.43, 34, 2, 12205, 1106, 11099
250.00, 92.43, 34, 2, 12205, 1108, 11097
250.00, 92.43, 34, 2, 12205, 1110, 11095
250.00, 92.43, 34, 2, 12205, 1112, 11093
250.00, 92.43, 34, 2, 12205, 1309, 10896
250.00, 103.96, 34, 2, 12205, 1312, 10893
250.00, 103.96, 34, 2, 12205, 1312, 10893
250.00, 103.96, 34, 2, 12205, 1409, 10796
250.00, 103.96, 34, 2, 12205, 1409, 10796
250.00, 103.96, 34, 2, 12205, 1409, 10796
250.00, 103.96, 47, 11, 12205, 1409, 10796
250.00, 103.96, 47, 11, 12205, 1409, 10796
250.00, 103.96, 47, 11, 12205, 1441, 10764
250.00, 103.96, 47, 11, 12205, 1441, 10764
250.00, 138.11, 47, 11, 12205, 1441, 10764
250.00, 138.11, 47, 11, 12205, 1464, 10741
250.00, 138.11, 47, 11, 12205, 1464, 10741
250.00, 138.11, 47, 11, 12205, 1623, 10582
250.00, 138.11, 47, 11, 12205, 1623, 10582
250.00, 138.11, 47, 11, 12205, 1820, 10385
250.00, 138.11, 47, 11, 12205, 1820, 10385
250.00, 138.11, 47, 11, 12205, 1820, 10385
250.00, 138.11, 47, 11, 12205, 1820, 10385
250.00, 156.29, 47, 11, 12205, 1917, 10288
250.00, 156.29, 95, 14, 12205, 1917, 10288
250.00, 156.29, 95, 14, 12205, 1917, 10288
250.00, 156.29, 95, 14, 12205, 1917, 10288
250.00, 156.29, 95, 14, 12205, 1949, 10256
250.00, 156.29, 95, 14, 12205, 1949, 10256
250.00, 156.29, 95, 14, 12205, 1949, 10256
250.00, 156.29, 95, 14, 12205, 1972, 10233
250.00, 158.65, 95, 14, 12205, 1972, 10233
250.00, 158.65, 95, 14, 12205, 1972, 10233
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 14, 12205, 2012, 10193
250.00, 158.65, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 167.21, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 164.62, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 166.44, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 163.85, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 95, 13, 12205, 2012, 10193
250.00, 169.52, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.24, 96, 17, 12205, 2012, 10193
250.00, 166.91, 96, 17, 12205, 2012, 10193
250.00, 166.91, 96, 17, 12205, 2012, 10193
250.00, 166.91, 96, 17, 12205, 2012, 10193
250.00, 166.91, 96, 17, 12205, 2012, 10193
250.00, 166.91, 96, 17, 12205, 2012, 10193
250.00, 166.91, 95, 15, 12205, 2012, 10193
250.00, 166.91, 95, 15, 12205, 2012, 10193
250.00, 166.91, 95, 15, 12205, 2012, 10193
250.00, 166.91, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 170.46, 95, 15, 12205, 2012, 10193
250.00, 168.42, 95, 15, 12205, 2012, 10193
250.00, 168.42, 95, 15, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
250.00, 168.42, 95, 17, 12205, 2012, 10193
