power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 64.52, 10, 0, 12205, 363, 11842
149.00, 64.52, 10, 0, 12205, 364, 11841
149.00, 65.11, 10, 0, 12205, 365, 11840
149.00, 65.11, 10, 0, 12205, 367, 11838
149.00, 65.11, 10, 0, 12205, 368, 11837
149.00, 65.11, 10, 0, 12205, 370, 11835
149.00, 65.11, 10, 0, 12205, 371, 11834
149.00, 65.11, 10, 0, 12205, 373, 11832
149.00, 65.11, 17, 1, 12205, 374, 11831
149.00, 65.11, 17, 1, 12205, 375, 11830
149.00, 65.11, 17, 1, 12205, 377, 11828
149.00, 64.52, 17, 1, 12205, 384, 11821
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 64.52, 17, 1, 12205, 412, 11793
149.00, 113.67, 17, 1, 12205, 412, 11793
149.00, 113.67, 17, 1, 12205, 412, 11793
149.00, 113.67, 17, 1, 12205, 412, 11793
149.00, 113.67, 17, 1, 12205, 412, 11793
149.00, 113.67, 82, 16, 12205, 412, 11793
149.00, 113.67, 82, 16, 12205, 412, 11793
149.00, 113.67, 82, 16, 12205, 412, 11793
149.00, 113.67, 82, 16, 12205, 412, 11793
149.00, 113.67, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 135.33, 82, 16, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.28, 100, 19, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 145.91, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 143.10, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 140.76, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.36, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
149.00, 141.98, 100, 18, 12205, 412, 11793
