***mlp_l5_iter_test Benchmarking***
Usage ./run_gpu_mlp_l5_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_mlp_l5_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iter,time)****	
144 1.2941360473633 ms	
145 1.2810230255127 ms	
146 1.291036605835 ms	
147 1.291036605835 ms	
148 1.2738704681396 ms	
149 1.2779235839844 ms	
150 1.2931823730469 ms	
**batch size 64**
****GPU Data (iter,time)****	
1 235.17990112305 ms	
2 0.27704238891602 ms	
3 0.20098686218262 ms	
4 0.20503997802734 ms	
5 0.22792816162109 ms	
6 0.20790100097656 ms	
7 0.20694732666016 ms	
8 0.20599365234375 ms	
9 0.24580955505371 ms	
10 0.20003318786621 ms	
11 0.19502639770508 ms	
12 0.19717216491699 ms	
13 0.1978874206543 ms	
14 0.20885467529297 ms	
15 0.1988410949707 ms	
16 0.20003318786621 ms	
17 0.19502639770508 ms	
18 0.18787384033203 ms	
19 0.21100044250488 ms	
20 0.1990795135498 ms	
21 0.19097328186035 ms	
22 0.22006034851074 ms	
23 0.19598007202148 ms	
24 0.20003318786621 ms	
25 0.20503997802734 ms	
26 0.18501281738281 ms	
27 0.18405914306641 ms	
28 0.20980834960938 ms	
29 0.20480155944824 ms	
30 0.20909309387207 ms	
31 0.20003318786621 ms	
32 0.1828670501709 ms	
33 0.18191337585449 ms	
34 0.18692016601562 ms	
35 0.17690658569336 ms	
36 0.19478797912598 ms	
37 0.18095970153809 ms	
38 0.17976760864258 ms	
39 0.20599365234375 ms	
40 0.18405914306641 ms	
41 0.19598007202148 ms	
42 0.19001960754395 ms	
43 0.1988410949707 ms	
44 0.18119812011719 ms	
45 0.17905235290527 ms	
46 0.1828670501709 ms	
47 0.1828670501709 ms	
48 0.20003318786621 ms	
49 0.19001960754395 ms	
50 0.17905235290527 ms	
51 0.19097328186035 ms	
52 0.17714500427246 ms	
53 0.18501281738281 ms	
54 0.20098686218262 ms	
55 0.19216537475586 ms	
56 0.18596649169922 ms	
57 0.1981258392334 ms	
58 0.1988410949707 ms	
59 0.18811225891113 ms	
60 0.19693374633789 ms	
61 0.18715858459473 ms	
62 0.18405914306641 ms	
63 0.20003318786621 ms	
64 0.19001960754395 ms	
65 0.18095970153809 ms	
66 0.18095970153809 ms	
67 0.19097328186035 ms	
68 0.2129077911377 ms	
69 0.18715858459473 ms	
70 0.19192695617676 ms	
71 0.18501281738281 ms	
72 0.1828670501709 ms	
73 0.19192695617676 ms	
74 0.18811225891113 ms	
75 0.19001960754395 ms	
76 0.17786026000977 ms	
77 0.18692016601562 ms	
78 0.18215179443359 ms	
79 0.17380714416504 ms	
80 0.18000602722168 ms	
81 0.18215179443359 ms	
82 0.18882751464844 ms	
83 0.18501281738281 ms	
84 0.18811225891113 ms	
85 0.18000602722168 ms	
86 0.18715858459473 ms	
87 0.18191337585449 ms	
88 0.19001960754395 ms	
89 0.18501281738281 ms	
90 0.1828670501709 ms	
91 0.18000602722168 ms	
92 0.18095970153809 ms	
93 0.20313262939453 ms	
94 0.18501281738281 ms	
95 0.18692016601562 ms	
96 0.18620491027832 ms	
97 0.74005126953125 ms	
98 0.86808204650879 ms	
99 0.8690357208252 ms	
100 0.85997581481934 ms	
101 0.84900856018066 ms	
102 0.88810920715332 ms	
103 0.86283683776855 ms	
104 0.87499618530273 ms	
105 0.86808204650879 ms	
106 0.87904930114746 ms	
107 0.86402893066406 ms	
108 0.84209442138672 ms	
109 0.8549690246582 ms	
110 0.87118148803711 ms	
111 0.83112716674805 ms	
112 0.87785720825195 ms	
113 0.86212158203125 ms	
114 0.8699893951416 ms	
115 0.8690357208252 ms	
116 0.86307525634766 ms	
117 0.84304809570312 ms	
118 0.88310241699219 ms	
119 0.85282325744629 ms	
120 0.87404251098633 ms	
121 0.85210800170898 ms	
122 0.86688995361328 ms	
123 0.84805488586426 ms	
124 0.86688995361328 ms	
125 0.84304809570312 ms	
126 0.87404251098633 ms	
127 0.86092948913574 ms	
128 0.86808204650879 ms	
129 0.86402893066406 ms	
130 0.8699893951416 ms	
131 0.85806846618652 ms	
132 0.87213516235352 ms	
133 0.85806846618652 ms	
134 0.86808204650879 ms	
135 0.85282325744629 ms	
136 0.87189674377441 ms	
137 0.86498260498047 ms	
138 0.87904930114746 ms	
139 0.8552074432373 ms	
140 0.89097023010254 ms	
141 0.85687637329102 ms	
142 0.87094306945801 ms	
143 0.86498260498047 ms	
144 0.86402893066406 ms	
145 0.86498260498047 ms	
146 0.87308883666992 ms	
147 0.85902214050293 ms	
148 0.87118148803711 ms	
149 0.85902214050293 ms	
150 0.89502334594727 ms	
**batch size 128**
****GPU Data (iter,time)****	
1 228.10006141663 ms	
2 0.20217895507812 ms	
3 0.244140625 ms	
4 0.1828670501709 ms	
5 0.18095970153809 ms	
6 0.18501281738281 ms	
7 0.20694732666016 ms	
8 0.18501281738281 ms	
9 0.17905235290527 ms	
10 0.18596649169922 ms	
11 0.18620491027832 ms	
12 0.24580955505371 ms	
13 0.17714500427246 ms	
14 0.17499923706055 ms	
15 0.20694732666016 ms	
16 0.19288063049316 ms	
17 0.18596649169922 ms	
18 0.18596649169922 ms	
19 0.20289421081543 ms	
20 0.17809867858887 ms	
21 0.18310546875 ms	
22 0.18596649169922 ms	
23 0.24199485778809 ms	
24 0.18501281738281 ms	
25 0.17285346984863 ms	
26 0.18811225891113 ms	
27 0.18501281738281 ms	
28 0.17595291137695 ms	
29 0.17499923706055 ms	
30 0.18000602722168 ms	
31 0.18811225891113 ms	
32 0.17595291137695 ms	
33 0.17094612121582 ms	
34 0.17690658569336 ms	
35 0.17094612121582 ms	
36 0.18692016601562 ms	
37 0.19097328186035 ms	
38 0.18692016601562 ms	
39 0.17404556274414 ms	
40 0.17499923706055 ms	
41 0.18310546875 ms	
42 0.17404556274414 ms	
43 0.17786026000977 ms	
44 0.17285346984863 ms	
45 0.17809867858887 ms	
46 0.17380714416504 ms	
47 0.1828670501709 ms	
48 0.19001960754395 ms	
49 0.17595291137695 ms	
50 0.18811225891113 ms	
51 0.20384788513184 ms	
52 0.1981258392334 ms	
53 0.21195411682129 ms	
54 0.17404556274414 ms	
55 0.17094612121582 ms	
56 0.18811225891113 ms	
57 0.17499923706055 ms	
58 0.17690658569336 ms	
59 0.16903877258301 ms	
60 0.17094612121582 ms	
61 0.1678466796875 ms	
62 0.18000602722168 ms	
63 0.17094612121582 ms	
64 0.17189979553223 ms	
65 0.19311904907227 ms	
66 0.17118453979492 ms	
67 0.1981258392334 ms	
68 0.19502639770508 ms	
69 0.17189979553223 ms	
70 0.17094612121582 ms	
71 0.1680850982666 ms	
72 0.17499923706055 ms	
73 0.17189979553223 ms	
74 0.1678466796875 ms	
75 0.17404556274414 ms	
76 0.1671314239502 ms	
77 0.17499923706055 ms	
78 0.17285346984863 ms	
79 0.17189979553223 ms	
80 0.1680850982666 ms	
81 0.17189979553223 ms	
82 0.17189979553223 ms	
83 0.1990795135498 ms	
84 0.19097328186035 ms	
85 0.17404556274414 ms	
86 0.17309188842773 ms	
87 0.39982795715332 ms	
88 1.3370513916016 ms	
89 1.3270378112793 ms	
90 1.317024230957 ms	
91 1.323938369751 ms	
92 1.3151168823242 ms	
93 1.3329982757568 ms	
94 1.3260841369629 ms	
95 1.3139247894287 ms	
96 1.3210773468018 ms	
97 1.3189315795898 ms	
98 1.3267993927002 ms	
99 1.3241767883301 ms	
100 1.3229846954346 ms	
101 1.3279914855957 ms	
102 1.3141632080078 ms	
103 1.3182163238525 ms	
104 1.3020038604736 ms	
105 1.3220310211182 ms	
106 1.3060569763184 ms	
107 1.3160705566406 ms	
108 1.3270378112793 ms	
109 1.3151168823242 ms	
110 1.3298988342285 ms	
111 1.3201236724854 ms	
112 1.3179779052734 ms	
113 1.3151168823242 ms	
114 1.3329982757568 ms	
115 1.4350414276123 ms	
116 1.2078285217285 ms	
117 1.3279914855957 ms	
118 1.3329982757568 ms	
119 1.3258457183838 ms	
120 1.2989044189453 ms	
121 1.2660026550293 ms	
122 1.3251304626465 ms	
123 1.3189315795898 ms	
124 1.3229846954346 ms	
125 1.3160705566406 ms	
126 1.3248920440674 ms	
127 1.3160705566406 ms	
128 1.3089179992676 ms	
129 1.309871673584 ms	
130 1.2929439544678 ms	
131 1.2938976287842 ms	
132 1.3000965118408 ms	
133 1.3270378112793 ms	
134 1.3251304626465 ms	
135 1.3179779052734 ms	
136 1.2838840484619 ms	
137 1.3349056243896 ms	
138 1.3160705566406 ms	
139 1.309871673584 ms	
140 1.3039112091064 ms	
141 1.3229846954346 ms	
142 1.3301372528076 ms	
143 1.3148784637451 ms	
144 1.3039112091064 ms	
145 1.3201236724854 ms	
146 1.317024230957 ms	
147 1.317024230957 ms	
148 1.3129711151123 ms	
149 1.3079643249512 ms	
150 1.2850761413574 ms	
**batch size 256**
****GPU Data (iter,time)****	
1 239.28499221802 ms	
2 0.20098686218262 ms	
3 0.18310546875 ms	
4 0.19001960754395 ms	
5 0.17881393432617 ms	
6 0.18191337585449 ms	
7 0.27203559875488 ms	
8 0.18715858459473 ms	
9 0.18405914306641 ms	
10 0.17404556274414 ms	
11 0.18882751464844 ms	
12 0.17881393432617 ms	
13 0.18000602722168 ms	
14 0.21505355834961 ms	
15 0.1981258392334 ms	
16 0.19598007202148 ms	
17 0.18095970153809 ms	
18 0.17905235290527 ms	
19 0.18405914306641 ms	
20 0.21100044250488 ms	
21 0.19288063049316 ms	
22 0.18501281738281 ms	
23 0.18501281738281 ms	
24 0.17595291137695 ms	
25 0.17595291137695 ms	
26 0.18000602722168 ms	
27 0.19693374633789 ms	
28 0.19598007202148 ms	
29 0.20885467529297 ms	
30 0.21886825561523 ms	
31 0.19598007202148 ms	
32 0.17905235290527 ms	
33 0.18620491027832 ms	
34 0.17094612121582 ms	
35 0.17690658569336 ms	
36 0.18405914306641 ms	
37 0.18596649169922 ms	
38 0.18310546875 ms	
39 0.17404556274414 ms	
40 0.18095970153809 ms	
41 0.18000602722168 ms	
42 0.17189979553223 ms	
43 0.20217895507812 ms	
44 0.19717216491699 ms	
45 0.21004676818848 ms	
46 0.17714500427246 ms	
47 0.1828670501709 ms	
48 0.1978874206543 ms	
49 0.17595291137695 ms	
50 0.19097328186035 ms	
51 0.17285346984863 ms	
52 0.17309188842773 ms	
53 0.18596649169922 ms	
54 0.18095970153809 ms	
55 0.17380714416504 ms	
56 0.19502639770508 ms	
57 0.17499923706055 ms	
58 0.1978874206543 ms	
59 0.19001960754395 ms	
60 0.20480155944824 ms	
61 0.19693374633789 ms	
62 0.17714500427246 ms	
63 0.18596649169922 ms	
64 0.17809867858887 ms	
65 0.18095970153809 ms	
66 0.17690658569336 ms	
67 0.17189979553223 ms	
68 0.17809867858887 ms	
69 0.19407272338867 ms	
70 0.17786026000977 ms	
71 0.17499923706055 ms	
72 0.17499923706055 ms	
73 0.17809867858887 ms	
74 0.18811225891113 ms	
75 0.19192695617676 ms	
76 0.1678466796875 ms	
77 0.17404556274414 ms	
78 0.17905235290527 ms	
79 0.17118453979492 ms	
80 0.16999244689941 ms	
81 0.17499923706055 ms	
82 0.90909004211426 ms	
83 2.094030380249 ms	
84 2.0480155944824 ms	
85 2.0959377288818 ms	
86 2.0840167999268 ms	
87 2.0599365234375 ms	
88 2.0670890808105 ms	
89 2.0928382873535 ms	
90 2.065896987915 ms	
91 2.0689964294434 ms	
92 2.0751953125 ms	
93 2.0549297332764 ms	
94 2.0642280578613 ms	
95 2.1498203277588 ms	
96 2.0651817321777 ms	
97 2.1469593048096 ms	
98 2.0711421966553 ms	
99 2.1471977233887 ms	
100 2.0670890808105 ms	
101 2.1030902862549 ms	
102 2.0689964294434 ms	
103 2.1529197692871 ms	
104 2.0589828491211 ms	
105 2.1250247955322 ms	
106 2.0020008087158 ms	
107 2.1381378173828 ms	
108 2.0921230316162 ms	
109 2.0849704742432 ms	
110 2.0380020141602 ms	
111 2.1519660949707 ms	
112 2.0260810852051 ms	
113 2.1178722381592 ms	
114 2.0530223846436 ms	
115 2.1469593048096 ms	
116 2.0830631256104 ms	
117 2.0961761474609 ms	
118 2.0570755004883 ms	
119 2.1481513977051 ms	
120 2.0771026611328 ms	
121 2.0639896392822 ms	
122 2.0670890808105 ms	
123 2.0899772644043 ms	
124 2.0651817321777 ms	
125 2.1138191223145 ms	
126 2.0260810852051 ms	
127 2.1300315856934 ms	
128 2.0639896392822 ms	
129 2.0720958709717 ms	
130 2.0740032196045 ms	
131 2.1560192108154 ms	
132 2.032995223999 ms	
133 2.0699501037598 ms	
134 2.0709037780762 ms	
135 2.1610260009766 ms	
136 2.0480155944824 ms	
137 2.1178722381592 ms	
138 2.0599365234375 ms	
139 2.0809173583984 ms	
140 2.0320415496826 ms	
141 2.1319389343262 ms	
142 2.0828247070312 ms	
143 2.1100044250488 ms	
144 2.0668506622314 ms	
145 2.0761489868164 ms	
146 2.0549297332764 ms	
147 2.0980834960938 ms	
148 2.0599365234375 ms	
149 2.0987987518311 ms	
150 2.0267963409424 ms	
**batch size 512**
****GPU Data (iter,time)****	
1 313.99178504944 ms	
2 0.26106834411621 ms	
3 0.25415420532227 ms	
4 0.3049373626709 ms	
5 0.2439022064209 ms	
6 0.23889541625977 ms	
7 0.24986267089844 ms	
8 0.2591609954834 ms	
9 0.24604797363281 ms	
10 0.26392936706543 ms	
11 0.24199485778809 ms	
12 0.26607513427734 ms	
13 0.24318695068359 ms	
14 0.24700164794922 ms	
15 0.23794174194336 ms	
16 0.24795532226562 ms	
17 0.23388862609863 ms	
18 0.25296211242676 ms	
19 0.24795532226562 ms	
20 0.25391578674316 ms	
21 0.25486946105957 ms	
22 0.27203559875488 ms	
23 0.23198127746582 ms	
24 0.2598762512207 ms	
25 0.26607513427734 ms	
26 0.24199485778809 ms	
27 0.25296211242676 ms	
28 0.30803680419922 ms	
29 0.25200843811035 ms	
30 0.24795532226562 ms	
31 0.2439022064209 ms	
32 0.25200843811035 ms	
33 0.23698806762695 ms	
34 0.23293495178223 ms	
35 0.23603439331055 ms	
36 0.24199485778809 ms	
37 0.2448558807373 ms	
38 0.23293495178223 ms	
39 0.23198127746582 ms	
40 0.24509429931641 ms	
41 0.25081634521484 ms	
42 0.23603439331055 ms	
43 0.23102760314941 ms	
44 0.24700164794922 ms	
45 0.23102760314941 ms	
46 0.24199485778809 ms	
47 0.23388862609863 ms	
48 0.244140625 ms	
49 0.23698806762695 ms	
50 0.23603439331055 ms	
51 0.23293495178223 ms	
52 0.25391578674316 ms	
53 0.23102760314941 ms	
54 0.23007392883301 ms	
55 0.23007392883301 ms	
56 0.27680397033691 ms	
57 0.25081634521484 ms	
58 0.28610229492188 ms	
59 0.23603439331055 ms	
60 0.23818016052246 ms	
61 0.23603439331055 ms	
62 0.23388862609863 ms	
63 0.23078918457031 ms	
64 0.22983551025391 ms	
65 0.22506713867188 ms	
66 0.23579597473145 ms	
67 0.23198127746582 ms	
