power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 59.58, 20, 1, 12205, 363, 11842
149.00, 59.58, 20, 1, 12205, 364, 11841
149.00, 59.58, 20, 1, 12205, 366, 11839
149.00, 59.58, 20, 1, 12205, 368, 11837
149.00, 59.76, 20, 1, 12205, 369, 11836
149.00, 59.76, 20, 1, 12205, 370, 11835
149.00, 59.76, 20, 1, 12205, 371, 11834
149.00, 59.76, 20, 1, 12205, 373, 11832
149.00, 59.76, 20, 1, 12205, 374, 11831
149.00, 59.76, 20, 1, 12205, 376, 11829
149.00, 59.76, 20, 1, 12205, 377, 11828
149.00, 59.76, 20, 1, 12205, 412, 11793
149.00, 65.38, 20, 1, 12205, 412, 11793
149.00, 65.38, 20, 1, 12205, 412, 11793
