***mlp_l4_iter_test Benchmarking***
Usage ./run_gpu_mlp_l4_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_mlp_l4_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iteration  time in ms)****	
1 102.98204421997 ms	
2 0.086069107055664 ms	
3 0.081062316894531 ms	
4 0.080108642578125 ms	
5 0.079154968261719 ms	
6 0.077962875366211 ms	
7 0.077009201049805 ms	
8 0.078916549682617 ms	
9 0.10800361633301 ms	
10 0.079870223999023 ms	
11 0.080108642578125 ms	
12 0.078916549682617 ms	
13 0.078916549682617 ms	
14 0.077009201049805 ms	
15 0.096797943115234 ms	
16 0.088930130004883 ms	
17 0.079154968261719 ms	
18 0.077962875366211 ms	
19 0.079154968261719 ms	
20 0.091075897216797 ms	
21 0.078916549682617 ms	
22 0.077009201049805 ms	
23 0.078916549682617 ms	
24 0.092029571533203 ms	
25 0.087976455688477 ms	
26 0.078916549682617 ms	
27 0.077009201049805 ms	
28 0.077962875366211 ms	
29 0.076055526733398 ms	
30 0.076055526733398 ms	
31 0.077009201049805 ms	
32 0.077962875366211 ms	
33 0.077009201049805 ms	
34 0.076055526733398 ms	
35 0.076055526733398 ms	
36 0.078916549682617 ms	
37 0.077009201049805 ms	
38 0.077009201049805 ms	
39 0.075817108154297 ms	
40 0.084161758422852 ms	
41 0.077962875366211 ms	
42 0.077009201049805 ms	
43 0.080108642578125 ms	
44 0.077962875366211 ms	
45 0.076055526733398 ms	
46 0.077009201049805 ms	
47 0.077009201049805 ms	
48 0.077962875366211 ms	
49 0.075817108154297 ms	
50 0.078201293945312 ms	
51 0.077009201049805 ms	
52 0.078916549682617 ms	
53 0.087976455688477 ms	
54 0.077962875366211 ms	
55 0.077962875366211 ms	
56 0.078916549682617 ms	
57 0.077962875366211 ms	
58 0.077962875366211 ms	
59 0.079154968261719 ms	
60 0.077962875366211 ms	
61 0.076055526733398 ms	
62 0.077009201049805 ms	
63 0.077009201049805 ms	
64 0.076055526733398 ms	
65 0.079870223999023 ms	
66 0.076770782470703 ms	
67 0.077009201049805 ms	
68 0.078916549682617 ms	
69 0.077009201049805 ms	
70 0.078916549682617 ms	
71 0.077962875366211 ms	
72 0.075817108154297 ms	
73 0.075101852416992 ms	
74 0.076055526733398 ms	
75 0.077009201049805 ms	
76 0.077009201049805 ms	
77 0.076055526733398 ms	
78 0.074863433837891 ms	
79 0.076055526733398 ms	
80 0.074148178100586 ms	
81 0.075817108154297 ms	
82 0.075101852416992 ms	
83 0.076055526733398 ms	
84 0.074863433837891 ms	
85 0.074863433837891 ms	
86 0.095129013061523 ms	
87 0.077009201049805 ms	
88 0.087976455688477 ms	
89 0.076055526733398 ms	
90 0.077009201049805 ms	
91 0.076055526733398 ms	
92 0.077009201049805 ms	
93 0.077009201049805 ms	
94 0.077009201049805 ms	
95 0.077962875366211 ms	
96 0.075101852416992 ms	
97 0.076055526733398 ms	
98 0.075817108154297 ms	
99 0.079154968261719 ms	
100 0.077009201049805 ms	
101 0.077962875366211 ms	
102 0.076055526733398 ms	
103 0.077009201049805 ms	
104 0.077009201049805 ms	
105 0.077962875366211 ms	
106 0.076055526733398 ms	
107 0.077009201049805 ms	
108 0.077962875366211 ms	
109 0.075817108154297 ms	
110 0.077009201049805 ms	
111 0.082969665527344 ms	
112 0.078916549682617 ms	
113 0.080108642578125 ms	
114 0.078916549682617 ms	
115 0.079154968261719 ms	
116 0.079870223999023 ms	
117 0.079154968261719 ms	
118 0.077962875366211 ms	
119 0.081062316894531 ms	
120 0.078916549682617 ms	
121 0.081062316894531 ms	
122 0.077962875366211 ms	
123 0.080108642578125 ms	
124 0.082969665527344 ms	
125 0.078916549682617 ms	
126 0.081062316894531 ms	
127 0.08392333984375 ms	
128 0.080108642578125 ms	
129 0.08392333984375 ms	
130 0.081062316894531 ms	
131 0.078916549682617 ms	
132 0.08702278137207 ms	
133 0.080108642578125 ms	
134 0.079870223999023 ms	
135 0.18191337585449 ms	
136 0.080108642578125 ms	
137 0.085115432739258 ms	
138 0.079870223999023 ms	
139 0.080108642578125 ms	
140 0.086069107055664 ms	
141 0.081062316894531 ms	
142 0.08082389831543 ms	
143 0.08702278137207 ms	
144 0.081062316894531 ms	
145 0.08702278137207 ms	
146 0.082015991210938 ms	
147 0.082015991210938 ms	
148 0.088930130004883 ms	
149 0.082015991210938 ms	
150 0.081062316894531 ms	
**batch size 16**
****GPU Data (iteration  time in ms)****	
1 122.63202667236 ms	
2 0.08702278137207 ms	
3 0.08392333984375 ms	
4 0.085830688476562 ms	
5 0.11587142944336 ms	
6 0.098943710327148 ms	
7 0.082969665527344 ms	
8 0.080108642578125 ms	
9 0.080108642578125 ms	
10 0.081062316894531 ms	
11 0.081062316894531 ms	
12 0.082015991210938 ms	
13 0.082969665527344 ms	
14 0.081062316894531 ms	
15 0.081062316894531 ms	
16 0.091075897216797 ms	
17 0.092983245849609 ms	
18 0.081062316894531 ms	
19 0.078916549682617 ms	
20 0.082015991210938 ms	
21 0.082969665527344 ms	
22 0.081062316894531 ms	
23 0.082015991210938 ms	
24 0.092029571533203 ms	
25 0.077962875366211 ms	
26 0.077009201049805 ms	
27 0.077009201049805 ms	
28 0.077962875366211 ms	
29 0.089168548583984 ms	
30 0.079154968261719 ms	
31 0.077962875366211 ms	
32 0.077009201049805 ms	
33 0.076055526733398 ms	
34 0.087976455688477 ms	
35 0.079154968261719 ms	
36 0.077009201049805 ms	
37 0.078916549682617 ms	
38 0.087976455688477 ms	
39 0.077962875366211 ms	
40 0.075101852416992 ms	
41 0.077009201049805 ms	
42 0.076055526733398 ms	
43 0.089883804321289 ms	
44 0.074863433837891 ms	
45 0.077962875366211 ms	
46 0.074863433837891 ms	
47 0.080108642578125 ms	
48 0.077009201049805 ms	
49 0.077009201049805 ms	
50 0.077009201049805 ms	
51 0.080108642578125 ms	
52 0.090122222900391 ms	
53 0.079870223999023 ms	
54 0.076055526733398 ms	
55 0.088930130004883 ms	
56 0.078916549682617 ms	
57 0.077009201049805 ms	
58 0.076770782470703 ms	
59 0.075817108154297 ms	
60 0.076055526733398 ms	
61 0.079154968261719 ms	
62 0.64611434936523 ms	
63 0.10180473327637 ms	
64 0.097990036010742 ms	
65 0.097036361694336 ms	
66 0.097036361694336 ms	
67 0.10180473327637 ms	
68 0.094890594482422 ms	
69 0.10108947753906 ms	
70 0.097990036010742 ms	
71 0.095844268798828 ms	
72 0.099897384643555 ms	
73 0.097036361694336 ms	
74 0.096797943115234 ms	
75 0.094890594482422 ms	
76 0.096797943115234 ms	
77 0.097990036010742 ms	
78 0.09608268737793 ms	
79 0.095844268798828 ms	
80 0.093936920166016 ms	
81 0.09608268737793 ms	
82 0.097036361694336 ms	
83 0.095129013061523 ms	
84 0.097036361694336 ms	
85 0.096797943115234 ms	
86 0.095844268798828 ms	
87 0.095844268798828 ms	
88 0.094890594482422 ms	
89 0.094890594482422 ms	
90 0.096797943115234 ms	
91 0.094890594482422 ms	
92 0.09608268737793 ms	
93 0.097990036010742 ms	
94 0.095844268798828 ms	
95 0.10490417480469 ms	
96 0.3349781036377 ms	
97 0.096797943115234 ms	
98 0.097990036010742 ms	
99 0.097036361694336 ms	
100 0.097036361694336 ms	
101 0.099897384643555 ms	
102 0.10085105895996 ms	
103 0.098943710327148 ms	
104 0.098943710327148 ms	
105 0.098943710327148 ms	
106 0.097990036010742 ms	
107 0.097990036010742 ms	
108 0.10108947753906 ms	
109 0.11801719665527 ms	
110 0.097990036010742 ms	
111 0.10013580322266 ms	
112 0.099897384643555 ms	
113 0.10585784912109 ms	
114 0.10204315185547 ms	
115 0.098943710327148 ms	
116 0.10299682617188 ms	
117 0.10299682617188 ms	
118 0.098943710327148 ms	
119 0.10299682617188 ms	
120 0.10013580322266 ms	
121 0.10395050048828 ms	
122 0.10108947753906 ms	
123 0.10013580322266 ms	
124 0.10395050048828 ms	
125 0.10395050048828 ms	
126 0.10013580322266 ms	
127 0.1060962677002 ms	
128 0.10299682617188 ms	
129 0.11086463928223 ms	
130 0.10204315185547 ms	
131 0.10204315185547 ms	
132 0.1070499420166 ms	
133 0.10395050048828 ms	
134 0.10204315185547 ms	
135 0.10800361633301 ms	
136 0.10299682617188 ms	
137 0.10895729064941 ms	
138 0.10299682617188 ms	
139 0.10299682617188 ms	
140 0.10991096496582 ms	
141 0.1060962677002 ms	
142 0.10204315185547 ms	
143 0.11396408081055 ms	
144 0.10299682617188 ms	
145 0.10991096496582 ms	
146 0.10395050048828 ms	
147 0.10299682617188 ms	
148 0.11181831359863 ms	
149 0.1070499420166 ms	
150 0.10395050048828 ms	
**batch size 32**
****GPU Data (iteration  time in ms)****	
1 109.66515541077 ms	
2 0.087976455688477 ms	
3 0.081062316894531 ms	
4 0.080108642578125 ms	
5 0.078916549682617 ms	
6 0.1070499420166 ms	
7 0.081062316894531 ms	
8 0.079154968261719 ms	
9 0.080108642578125 ms	
10 0.079870223999023 ms	
11 0.082015991210938 ms	
12 0.093936920166016 ms	
13 0.080108642578125 ms	
14 0.080108642578125 ms	
15 0.080108642578125 ms	
16 0.080108642578125 ms	
17 0.080108642578125 ms	
18 0.079870223999023 ms	
19 0.081777572631836 ms	
20 0.092029571533203 ms	
21 0.079154968261719 ms	
22 0.077962875366211 ms	
23 0.080108642578125 ms	
24 0.077962875366211 ms	
25 0.078916549682617 ms	
26 0.079154968261719 ms	
27 0.090837478637695 ms	
28 0.078916549682617 ms	
29 0.079154968261719 ms	
30 0.078916549682617 ms	
31 0.097990036010742 ms	
32 0.077962875366211 ms	
33 0.078201293945312 ms	
34 0.077009201049805 ms	
35 0.081062316894531 ms	
36 0.078916549682617 ms	
37 0.078916549682617 ms	
38 0.077962875366211 ms	
39 0.080108642578125 ms	
40 0.092029571533203 ms	
41 0.079154968261719 ms	
42 0.079870223999023 ms	
43 0.080108642578125 ms	
44 0.077009201049805 ms	
45 0.077962875366211 ms	
46 0.077009201049805 ms	
47 0.077962875366211 ms	
48 0.078201293945312 ms	
49 0.078916549682617 ms	
50 0.079154968261719 ms	
