power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 67.12, 62, 4, 12205, 1289, 10916
149.00, 67.12, 62, 4, 12205, 2078, 10127
149.00, 67.12, 62, 4, 12205, 2079, 10126
149.00, 67.12, 62, 4, 12205, 2080, 10125
149.00, 67.12, 62, 4, 12205, 2082, 10123
149.00, 65.73, 62, 4, 12205, 2083, 10122
149.00, 65.73, 62, 4, 12205, 2085, 10120
149.00, 65.73, 62, 4, 12205, 2086, 10119
149.00, 65.73, 62, 4, 12205, 2088, 10117
149.00, 65.73, 62, 4, 12205, 2089, 10116
149.00, 65.73, 62, 4, 12205, 2091, 10114
149.00, 65.73, 62, 4, 12205, 2092, 10113
149.00, 65.73, 62, 4, 12205, 2990, 9215
149.00, 65.73, 62, 4, 12205, 4948, 7257
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 79.04, 24, 12, 12205, 5172, 7033
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 24, 12, 12205, 5396, 6809
149.00, 115.51, 100, 47, 12205, 5396, 6809
149.00, 115.51, 100, 47, 12205, 5396, 6809
149.00, 115.51, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 131.31, 100, 47, 12205, 5396, 6809
149.00, 135.98, 100, 47, 12205, 5648, 6557
149.00, 135.98, 100, 47, 12205, 5648, 6557
149.00, 135.98, 100, 47, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 135.98, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5648, 6557
149.00, 142.53, 100, 48, 12205, 5759, 6446
149.00, 142.53, 100, 48, 12205, 5759, 6446
149.00, 142.53, 100, 48, 12205, 5759, 6446
149.00, 144.75, 100, 48, 12205, 5759, 6446
149.00, 144.75, 100, 39, 12205, 5759, 6446
149.00, 144.75, 100, 39, 12205, 5759, 6446
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 144.75, 100, 39, 12205, 5871, 6334
149.00, 148.96, 100, 38, 12205, 5871, 6334
149.00, 148.96, 100, 38, 12205, 5871, 6334
149.00, 148.96, 100, 38, 12205, 5871, 6334
149.00, 148.96, 100, 38, 12205, 5871, 6334
149.00, 148.96, 100, 38, 12205, 5973, 6232
149.00, 148.96, 100, 38, 12205, 5973, 6232
149.00, 148.96, 100, 38, 12205, 5973, 6232
149.00, 148.96, 99, 34, 12205, 5973, 6232
149.00, 148.96, 99, 34, 12205, 5973, 6232
149.00, 148.50, 99, 33, 12205, 5973, 6232
149.00, 148.50, 99, 33, 12205, 5973, 6232
149.00, 148.50, 99, 33, 12205, 5973, 6232
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 148.50, 99, 33, 12205, 6001, 6204
149.00, 140.81, 99, 33, 12205, 6029, 6176
149.00, 140.81, 99, 33, 12205, 6029, 6176
149.00, 140.81, 99, 33, 12205, 6029, 6176
149.00, 140.81, 99, 33, 12205, 6029, 6176
149.00, 140.81, 99, 27, 12205, 6029, 6176
149.00, 140.81, 99, 27, 12205, 6029, 6176
149.00, 140.81, 99, 27, 12205, 6048, 6157
149.00, 140.81, 99, 27, 12205, 6050, 6155
149.00, 140.81, 99, 27, 12205, 6050, 6155
149.00, 136.71, 99, 27, 12205, 6050, 6155
149.00, 136.71, 99, 27, 12205, 6050, 6155
