***vgg19_iter_test Benchmarking***
Usage ./run_gpu_vgg19_iter_test.sh <typeofgpu> <number of iterations>--> e.g: ./run_gpu_vgg19_iter_test.sh geforce_gtx_maxwell 100
**batch size 1**
****GPU Data (iteration time in ms)****	
1 400.65503120422 ms	
2 1.2881755828857 ms	
3 1.5468597412109 ms	
4 1.4111995697021 ms	
5 1.2969970703125 ms	
6 1.2779235839844 ms	
7 1.2650489807129 ms	
8 1.3890266418457 ms	
9 1.2509822845459 ms	
10 1.305103302002 ms	
11 1.215934753418 ms	
12 1.2660026550293 ms	
13 1.2640953063965 ms	
14 1.2178421020508 ms	
15 1.2619495391846 ms	
16 1.2359619140625 ms	
17 6.5088272094727 ms	
18 9.1500282287598 ms	
19 9.1688632965088 ms	
20 9.2458724975586 ms	
21 9.1509819030762 ms	
22 9.3340873718262 ms	
23 8.9728832244873 ms	
24 9.113073348999 ms	
25 9.1919898986816 ms	
26 9.1841220855713 ms	
27 9.1500282287598 ms	
28 9.1910362243652 ms	
29 9.1891288757324 ms	
30 9.2840194702148 ms	
31 9.2229843139648 ms	
32 9.2229843139648 ms	
33 9.1969966888428 ms	
34 9.2670917510986 ms	
35 9.2000961303711 ms	
36 9.2611312866211 ms	
37 9.2060565948486 ms	
38 9.2160701751709 ms	
39 9.1888904571533 ms	
40 9.2401504516602 ms	
41 9.1907978057861 ms	
42 9.2020034790039 ms	
43 9.2260837554932 ms	
44 9.1571807861328 ms	
45 9.1590881347656 ms	
46 9.1958045959473 ms	
47 9.166955947876 ms	
48 9.2389583587646 ms	
49 9.1979503631592 ms	
50 9.1230869293213 ms	
51 9.1221332550049 ms	
52 9.1710090637207 ms	
53 9.1941356658936 ms	
54 9.1910362243652 ms	
55 9.1619491577148 ms	
56 9.1779232025146 ms	
57 9.1300010681152 ms	
58 9.1848373413086 ms	
59 9.0820789337158 ms	
60 9.1052055358887 ms	
61 9.1938972473145 ms	
62 9.1698169708252 ms	
63 9.1221332550049 ms	
64 9.2198848724365 ms	
65 9.1969966888428 ms	
66 9.1688632965088 ms	
67 9.1469287872314 ms	
68 9.119987487793 ms	
69 9.2430114746094 ms	
70 9.2580318450928 ms	
71 9.145975112915 ms	
72 9.1590881347656 ms	
73 9.2198848724365 ms	
74 9.2189311981201 ms	
75 9.1419219970703 ms	
76 9.1400146484375 ms	
77 9.2329978942871 ms	
78 9.2790126800537 ms	
79 9.242057800293 ms	
80 9.2110633850098 ms	
81 9.242057800293 ms	
82 9.2110633850098 ms	
83 9.1280937194824 ms	
84 9.2129707336426 ms	
85 9.2349052429199 ms	
86 9.2229843139648 ms	
87 9.209156036377 ms	
88 9.181022644043 ms	
89 9.1390609741211 ms	
90 9.1691017150879 ms	
91 9.2761516571045 ms	
92 9.3119144439697 ms	
93 9.1578960418701 ms	
94 9.1621875762939 ms	
95 9.1581344604492 ms	
96 9.166955947876 ms	
97 9.2990398406982 ms	
98 9.1650485992432 ms	
99 9.0889930725098 ms	
100 9.1359615325928 ms	
101 9.1171264648438 ms	
102 9.1729164123535 ms	
103 9.0780258178711 ms	
104 9.13405418396 ms	
105 9.1519355773926 ms	
106 9.1979503631592 ms	
107 9.2289447784424 ms	
108 9.1660022735596 ms	
109 9.2158317565918 ms	
110 9.1090202331543 ms	
111 9.1450214385986 ms	
112 9.1700553894043 ms	
113 9.1869831085205 ms	
114 9.1829299926758 ms	
115 9.2260837554932 ms	
116 9.207010269165 ms	
117 9.1180801391602 ms	
118 9.166955947876 ms	
119 9.145975112915 ms	
120 9.145975112915 ms	
121 9.1829299926758 ms	
122 9.2380046844482 ms	
123 9.1547966003418 ms	
124 9.2060565948486 ms	
125 9.1941356658936 ms	
126 9.1240406036377 ms	
127 9.1869831085205 ms	
128 9.1869831085205 ms	
129 9.1369152069092 ms	
130 9.1409683227539 ms	
131 9.1760158538818 ms	
132 9.2198848724365 ms	
133 9.1569423675537 ms	
134 9.2060565948486 ms	
135 9.0899467468262 ms	
136 9.1688632965088 ms	
137 9.2740058898926 ms	
138 9.1121196746826 ms	
139 9.1178417205811 ms	
140 9.2780590057373 ms	
141 9.2060565948486 ms	
142 9.0742111206055 ms	
143 9.1640949249268 ms	
144 9.2408657073975 ms	
145 9.148120880127 ms	
146 9.1290473937988 ms	
147 9.1779232025146 ms	
148 9.1438293457031 ms	
149 9.242057800293 ms	
150 9.2289447784424 ms	
**batch size 16**
****GPU Data (iteration time in ms)****	
1 363.03400993347 ms	
2 72.44610786438 ms	
3 134.59014892578 ms	
4 134.79685783386 ms	
5 134.66000556946 ms	
6 134.9949836731 ms	
7 134.9630355835 ms	
8 134.75680351257 ms	
9 134.54294204712 ms	
10 134.68408584595 ms	
11 134.41300392151 ms	
12 134.97185707092 ms	
13 134.83595848083 ms	
14 134.44709777832 ms	
15 134.64307785034 ms	
16 134.84597206116 ms	
17 134.77301597595 ms	
18 134.55700874329 ms	
19 134.70506668091 ms	
20 134.25517082214 ms	
21 134.82308387756 ms	
22 134.47093963623 ms	
23 134.68599319458 ms	
24 134.47499275208 ms	
25 134.34720039368 ms	
26 134.77802276611 ms	
27 134.82308387756 ms	
28 134.67693328857 ms	
29 134.33694839478 ms	
30 134.08899307251 ms	
31 134.35912132263 ms	
32 133.84103775024 ms	
33 134.46497917175 ms	
34 134.04297828674 ms	
35 134.13214683533 ms	
36 134.526014328 ms	
37 134.21607017517 ms	
38 134.51194763184 ms	
39 134.3309879303 ms	
40 134.2978477478 ms	
41 134.04297828674 ms	
42 134.05704498291 ms	
43 134.49811935425 ms	
44 134.51600074768 ms	
45 134.37485694885 ms	
46 134.54508781433 ms	
47 134.14907455444 ms	
48 134.68194007874 ms	
49 134.51600074768 ms	
50 134.22203063965 ms	
51 134.3309879303 ms	
52 134.46593284607 ms	
53 134.32598114014 ms	
54 134.31096076965 ms	
55 133.91995429993 ms	
56 133.86797904968 ms	
57 134.24897193909 ms	
58 134.02819633484 ms	
59 134.27805900574 ms	
60 134.23609733582 ms	
61 134.30094718933 ms	
62 134.37509536743 ms	
63 133.87489318848 ms	
64 134.28807258606 ms	
65 134.33480262756 ms	
66 134.14406776428 ms	
67 134.1290473938 ms	
68 133.93402099609 ms	
69 134.21297073364 ms	
70 135.59889793396 ms	
71 133.29386711121 ms	
72 134.01794433594 ms	
73 134.30595397949 ms	
74 134.28807258606 ms	
75 134.4530582428 ms	
76 134.26303863525 ms	
77 134.3948841095 ms	
78 134.49478149414 ms	
79 134.44209098816 ms	
80 134.55486297607 ms	
81 134.2670917511 ms	
82 134.281873703 ms	
83 134.43398475647 ms	
84 134.31310653687 ms	
85 133.96906852722 ms	
86 134.02915000916 ms	
87 134.37509536743 ms	
88 134.22799110413 ms	
89 134.10902023315 ms	
90 134.21702384949 ms	
91 134.27591323853 ms	
92 134.44709777832 ms	
93 134.41896438599 ms	
94 134.31906700134 ms	
95 134.4039440155 ms	
96 134.31286811829 ms	
97 134.8090171814 ms	
98 134.39297676086 ms	
99 134.40203666687 ms	
100 134.46688652039 ms	
101 134.51099395752 ms	
102 134.5899105072 ms	
103 134.58800315857 ms	
104 134.27591323853 ms	
105 134.21297073364 ms	
106 134.56010818481 ms	
107 134.53698158264 ms	
108 134.68098640442 ms	
109 134.45591926575 ms	
110 134.72700119019 ms	
111 134.61589813232 ms	
112 134.78589057922 ms	
113 134.63306427002 ms	
114 134.62281227112 ms	
115 134.75012779236 ms	
116 134.73105430603 ms	
117 134.47618484497 ms	
118 134.34886932373 ms	
119 134.68480110168 ms	
120 134.45591926575 ms	
121 134.54008102417 ms	
122 134.58299636841 ms	
123 134.49311256409 ms	
124 135.04600524902 ms	
125 134.6070766449 ms	
126 134.9561214447 ms	
127 134.49478149414 ms	
128 134.55200195312 ms	
129 134.85407829285 ms	
130 134.44495201111 ms	
131 134.51814651489 ms	
132 134.3400478363 ms	
133 134.4690322876 ms	
134 134.49788093567 ms	
135 134.28401947021 ms	
136 134.6001625061 ms	
137 134.38606262207 ms	
138 134.81712341309 ms	
139 134.50598716736 ms	
140 134.2179775238 ms	
141 134.42492485046 ms	
142 134.77301597595 ms	
143 134.12404060364 ms	
144 134.29093360901 ms	
145 134.49096679688 ms	
146 134.07516479492 ms	
147 134.3789100647 ms	
148 134.28902626038 ms	
149 134.38081741333 ms	
150 134.17816162109 ms	
**batch size 32**
****GPU Data (iteration time in ms)****	
1 465.20900726318 ms	
2 262.27593421936 ms	
3 265.71989059448 ms	
4 265.87510108948 ms	
5 265.52510261536 ms	
6 266.17002487183 ms	
7 265.42615890503 ms	
8 266.05200767517 ms	
9 265.32912254333 ms	
10 265.8519744873 ms	
11 265.65623283386 ms	
12 265.8851146698 ms	
13 266.08204841614 ms	
14 266.2181854248 ms	
15 265.85412025452 ms	
16 266.01982116699 ms	
17 265.86198806763 ms	
18 266.14594459534 ms	
19 265.86699485779 ms	
20 266.35813713074 ms	
21 265.86985588074 ms	
22 266.14499092102 ms	
23 266.61992073059 ms	
24 266.22486114502 ms	
25 266.38793945312 ms	
26 265.76519012451 ms	
27 266.23702049255 ms	
28 265.14101028442 ms	
29 266.38007164001 ms	
30 265.03801345825 ms	
31 265.84982872009 ms	
32 265.52796363831 ms	
33 265.83003997803 ms	
34 265.69414138794 ms	
35 266.00193977356 ms	
36 265.86198806763 ms	
37 265.85602760315 ms	
38 266.11495018005 ms	
39 265.61903953552 ms	
40 266.90888404846 ms	
41 266.13306999207 ms	
42 266.05606079102 ms	
43 266.33787155151 ms	
44 265.90204238892 ms	
45 266.09587669373 ms	
46 266.31498336792 ms	
47 265.33007621765 ms	
48 265.81978797913 ms	
49 265.59901237488 ms	
50 265.92683792114 ms	
51 265.84696769714 ms	
52 265.36107063293 ms	
53 265.66410064697 ms	
54 265.70796966553 ms	
55 265.8269405365 ms	
56 265.98405838013 ms	
57 266.24298095703 ms	
58 265.58399200439 ms	
59 266.028881073 ms	
60 265.68508148193 ms	
61 266.49689674377 ms	
62 266.44802093506 ms	
63 266.73412322998 ms	
64 266.41201972961 ms	
65 266.50214195251 ms	
66 266.13402366638 ms	
67 267.10104942322 ms	
68 266.0551071167 ms	
69 266.50404930115 ms	
70 265.98191261292 ms	
71 266.5069103241 ms	
72 266.86215400696 ms	
73 266.1190032959 ms	
74 266.02482795715 ms	
75 266.19410514832 ms	
76 266.06297492981 ms	
77 266.17097854614 ms	
78 266.03507995605 ms	
79 265.76590538025 ms	
80 266.37482643127 ms	
81 265.47908782959 ms	
82 266.01815223694 ms	
83 266.05081558228 ms	
84 266.24512672424 ms	
85 265.8908367157 ms	
86 266.29400253296 ms	
87 266.41392707825 ms	
88 266.67618751526 ms	
89 266.39914512634 ms	
90 266.19482040405 ms	
91 266.81685447693 ms	
92 266.46089553833 ms	
93 266.40319824219 ms	
94 265.98906517029 ms	
95 266.51787757874 ms	
96 265.80500602722 ms	
97 266.38507843018 ms	
98 265.64598083496 ms	
99 265.86103439331 ms	
100 265.33317565918 ms	
101 265.88201522827 ms	
102 265.43402671814 ms	
103 265.86484909058 ms	
104 266.01195335388 ms	
105 266.26992225647 ms	
106 266.09683036804 ms	
107 266.33787155151 ms	
108 266.01409912109 ms	
109 266.10803604126 ms	
110 266.52002334595 ms	
111 266.48306846619 ms	
112 266.5741443634 ms	
113 266.32714271545 ms	
114 266.74604415894 ms	
115 266.51620864868 ms	
116 266.21103286743 ms	
117 265.90514183044 ms	
118 266.07203483582 ms	
119 266.21198654175 ms	
120 266.97516441345 ms	
121 266.56699180603 ms	
122 266.55602455139 ms	
123 265.8748626709 ms	
124 266.20578765869 ms	
125 266.20101928711 ms	
126 265.9797668457 ms	
127 265.9649848938 ms	
128 265.62690734863 ms	
129 265.95401763916 ms	
130 265.6888961792 ms	
131 266.22009277344 ms	
132 265.85507392883 ms	
133 265.99597930908 ms	
134 265.41113853455 ms	
135 266.46685600281 ms	
136 266.66402816772 ms	
137 265.9969329834 ms	
138 266.25490188599 ms	
139 266.55006408691 ms	
140 266.30711555481 ms	
141 266.68405532837 ms	
142 266.11590385437 ms	
143 266.61086082458 ms	
144 266.77322387695 ms	
145 265.87104797363 ms	
146 266.71195030212 ms	
147 266.65496826172 ms	
148 266.55101776123 ms	
149 266.33787155151 ms	
150 266.09802246094 ms	
**batch size 64**
****GPU Data (iteration time in ms)****	
1 767.33899116516 ms	
2 525.19106864929 ms	
3 527.79984474182 ms	
4 527.75311470032 ms	
5 527.4498462677 ms	
6 526.86500549316 ms	
7 527.32515335083 ms	
8 527.1680355072 ms	
9 527.61101722717 ms	
10 527.43101119995 ms	
11 526.52192115784 ms	
12 527.11200714111 ms	
13 527.0299911499 ms	
14 526.88598632812 ms	
15 527.39882469177 ms	
16 527.05812454224 ms	
17 527.94122695923 ms	
18 526.41916275024 ms	
19 527.08101272583 ms	
20 526.99208259583 ms	
21 526.36504173279 ms	
22 526.49307250977 ms	
23 527.11391448975 ms	
24 526.53002738953 ms	
25 527.25911140442 ms	
26 527.2011756897 ms	
27 526.76200866699 ms	
28 527.20785140991 ms	
29 526.76606178284 ms	
30 526.8919467926 ms	
31 527.57096290588 ms	
32 527.36902236938 ms	
33 527.64296531677 ms	
34 527.59289741516 ms	
35 527.82797813416 ms	
36 528.35988998413 ms	
37 527.91905403137 ms	
38 528.52201461792 ms	
39 528.76114845276 ms	
40 528.44095230103 ms	
41 528.58591079712 ms	
42 528.70202064514 ms	
43 528.37896347046 ms	
44 529.40583229065 ms	
45 528.51390838623 ms	
46 528.07688713074 ms	
47 528.29313278198 ms	
48 528.05995941162 ms	
49 528.39994430542 ms	
50 528.73802185059 ms	
51 528.32508087158 ms	
52 528.22089195251 ms	
53 527.73189544678 ms	
54 527.94218063354 ms	
55 528.1720161438 ms	
56 527.80699729919 ms	
57 527.27293968201 ms	
58 527.88805961609 ms	
59 527.16112136841 ms	
60 527.87399291992 ms	
61 526.86619758606 ms	
62 526.97706222534 ms	
63 527.48489379883 ms	
64 526.66401863098 ms	
65 526.9820690155 ms	
66 528.42879295349 ms	
67 526.93295478821 ms	
68 528.31792831421 ms	
69 527.95910835266 ms	
70 528.13100814819 ms	
71 527.52184867859 ms	
72 528.14698219299 ms	
73 528.14388275146 ms	
74 528.76710891724 ms	
75 528.38110923767 ms	
76 528.17893028259 ms	
77 528.42998504639 ms	
78 528.38897705078 ms	
79 528.97191047668 ms	
80 527.80389785767 ms	
81 527.9860496521 ms	
82 527.911901474 ms	
83 527.66108512878 ms	
84 527.90808677673 ms	
85 527.83799171448 ms	
86 527.38904953003 ms	
87 527.47702598572 ms	
88 527.0619392395 ms	
89 526.84998512268 ms	
90 526.83186531067 ms	
91 526.20005607605 ms	
92 527.25505828857 ms	
93 527.12893486023 ms	
94 526.55792236328 ms	
95 526.9250869751 ms	
96 526.41296386719 ms	
97 525.94614028931 ms	
98 526.78608894348 ms	
99 526.23915672302 ms	
100 526.48282051086 ms	
101 526.63707733154 ms	
102 526.46899223328 ms	
103 526.61418914795 ms	
104 527.04191207886 ms	
105 527.14896202087 ms	
106 527.68802642822 ms	
107 527.81510353088 ms	
108 527.03189849854 ms	
109 528.21397781372 ms	
110 528.43189239502 ms	
111 528.23209762573 ms	
112 527.98008918762 ms	
113 527.65798568726 ms	
114 528.34296226501 ms	
115 528.06782722473 ms	
116 528.48696708679 ms	
117 527.99201011658 ms	
118 527.88805961609 ms	
119 527.8480052948 ms	
120 527.89211273193 ms	
121 527.27603912354 ms	
122 528.11598777771 ms	
123 527.07099914551 ms	
124 527.41885185242 ms	
125 527.29105949402 ms	
126 526.63993835449 ms	
127 526.68190002441 ms	
128 526.63207054138 ms	
129 526.58915519714 ms	
130 526.82089805603 ms	
131 526.13306045532 ms	
132 526.3090133667 ms	
133 526.50094032288 ms	
134 526.01408958435 ms	
135 526.28517150879 ms	
136 526.84307098389 ms	
137 526.96490287781 ms	
138 526.65901184082 ms	
139 526.53408050537 ms	
140 526.78084373474 ms	
141 526.0181427002 ms	
142 526.75604820251 ms	
143 526.7128944397 ms	
