power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 61.33, 84, 4, 12205, 1262, 10943
149.00, 61.33, 84, 4, 12205, 1463, 10742
149.00, 61.33, 84, 4, 12205, 1464, 10741
149.00, 61.33, 84, 4, 12205, 1466, 10739
149.00, 61.33, 84, 4, 12205, 1467, 10738
149.00, 61.33, 84, 4, 12205, 1468, 10737
149.00, 61.33, 84, 4, 12205, 1470, 10735
149.00, 61.33, 84, 4, 12205, 1471, 10734
149.00, 61.33, 84, 4, 12205, 1472, 10733
149.00, 60.71, 84, 4, 12205, 1474, 10731
149.00, 60.71, 84, 4, 12205, 1475, 10730
149.00, 60.71, 84, 4, 12205, 1477, 10728
149.00, 60.71, 84, 4, 12205, 1676, 10529
149.00, 60.71, 15, 4, 12205, 2538, 9667
149.00, 60.71, 15, 4, 12205, 2700, 9505
149.00, 60.71, 15, 4, 12205, 2700, 9505
149.00, 60.71, 15, 4, 12205, 2700, 9505
149.00, 60.71, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 81.62, 15, 4, 12205, 2700, 9505
149.00, 98.30, 15, 4, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 98.30, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 100, 38, 12205, 2700, 9505
149.00, 112.12, 99, 25, 12205, 2700, 9505
149.00, 112.12, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
149.00, 115.39, 99, 25, 12205, 2700, 9505
