power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 102.85, 38, 2, 12205, 1882, 10323
250.00, 199.80, 98, 44, 12205, 2231, 9974
250.00, 201.76, 98, 43, 12205, 2231, 9974
250.00, 202.05, 98, 43, 12205, 2231, 9974
250.00, 202.27, 98, 43, 12205, 2231, 9974
250.00, 202.46, 98, 44, 12205, 2231, 9974
250.00, 202.68, 98, 43, 12205, 2231, 9974
250.00, 202.82, 98, 44, 12205, 2231, 9974
250.00, 202.82, 98, 44, 12205, 2231, 9974
250.00, 202.62, 98, 43, 12205, 2231, 9974
250.00, 202.36, 98, 44, 12205, 2231, 9974
250.00, 199.97, 98, 43, 12205, 2231, 9974
250.00, 197.37, 98, 43, 12205, 2231, 9974
250.00, 197.28, 98, 43, 12205, 2231, 9974
250.00, 197.37, 98, 43, 12205, 2231, 9974
250.00, 197.57, 98, 43, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 198.05, 98, 43, 12205, 2231, 9974
250.00, 197.85, 98, 43, 12205, 2231, 9974
250.00, 198.05, 99, 44, 12205, 2231, 9974
250.00, 198.05, 99, 44, 12205, 2231, 9974
250.00, 197.96, 98, 44, 12205, 2231, 9974
250.00, 197.86, 98, 44, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 197.94, 98, 43, 12205, 2231, 9974
250.00, 197.96, 98, 43, 12205, 2231, 9974
250.00, 198.05, 98, 43, 12205, 2231, 9974
250.00, 197.76, 98, 43, 12205, 2231, 9974
250.00, 197.76, 98, 43, 12205, 2231, 9974
250.00, 197.94, 98, 43, 12205, 2231, 9974
250.00, 197.85, 98, 43, 12205, 2231, 9974
250.00, 198.14, 98, 43, 12205, 2231, 9974
250.00, 198.14, 98, 43, 12205, 2231, 9974
250.00, 197.71, 98, 43, 12205, 2231, 9974
250.00, 197.76, 98, 43, 12205, 2231, 9974
250.00, 197.76, 98, 43, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 197.85, 98, 44, 12205, 2231, 9974
250.00, 197.86, 98, 44, 12205, 2231, 9974
250.00, 197.86, 99, 44, 12205, 2231, 9974
250.00, 197.86, 99, 44, 12205, 2231, 9974
250.00, 197.47, 99, 44, 12205, 2231, 9974
250.00, 197.57, 99, 44, 12205, 2231, 9974
250.00, 197.81, 99, 44, 12205, 2231, 9974
250.00, 197.76, 99, 44, 12205, 2231, 9974
250.00, 197.47, 99, 44, 12205, 2231, 9974
250.00, 197.62, 99, 44, 12205, 2231, 9974
250.00, 197.76, 98, 44, 12205, 2231, 9974
250.00, 197.65, 98, 44, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 197.93, 98, 43, 12205, 2231, 9974
250.00, 197.86, 98, 43, 12205, 2231, 9974
250.00, 198.09, 98, 43, 12205, 2231, 9974
250.00, 198.61, 98, 43, 12205, 2231, 9974
250.00, 198.49, 98, 43, 12205, 2231, 9974
250.00, 198.71, 98, 43, 12205, 2231, 9974
250.00, 198.61, 98, 43, 12205, 2231, 9974
250.00, 198.80, 98, 43, 12205, 2231, 9974
250.00, 199.09, 98, 43, 12205, 2231, 9974
250.00, 199.09, 98, 43, 12205, 2231, 9974
250.00, 199.09, 98, 43, 12205, 2231, 9974
250.00, 199.38, 98, 43, 12205, 2231, 9974
250.00, 199.38, 98, 44, 12205, 2231, 9974
250.00, 199.64, 98, 44, 12205, 2231, 9974
250.00, 199.93, 99, 44, 12205, 2231, 9974
250.00, 199.87, 99, 44, 12205, 2231, 9974
250.00, 199.92, 99, 44, 12205, 2231, 9974
250.00, 200.09, 99, 44, 12205, 2231, 9974
250.00, 200.16, 99, 44, 12205, 2231, 9974
250.00, 200.06, 99, 44, 12205, 2231, 9974
250.00, 200.06, 99, 44, 12205, 2231, 9974
250.00, 200.03, 98, 44, 12205, 2231, 9974
250.00, 200.13, 98, 44, 12205, 2231, 9974
250.00, 199.97, 98, 43, 12205, 2231, 9974
250.00, 199.97, 98, 43, 12205, 2231, 9974
250.00, 199.87, 98, 43, 12205, 2231, 9974
250.00, 199.87, 98, 43, 12205, 2231, 9974
250.00, 199.97, 98, 43, 12205, 2231, 9974
250.00, 199.68, 98, 43, 12205, 2231, 9974
250.00, 199.97, 98, 43, 12205, 2231, 9974
250.00, 199.93, 98, 43, 12205, 2231, 9974
250.00, 199.48, 98, 43, 12205, 2231, 9974
250.00, 199.69, 98, 43, 12205, 2231, 9974
250.00, 199.49, 98, 43, 12205, 2231, 9974
250.00, 199.63, 98, 43, 12205, 2231, 9974
250.00, 199.74, 98, 43, 12205, 2231, 9974
250.00, 199.69, 98, 44, 12205, 2231, 9974
250.00, 199.58, 98, 44, 12205, 2231, 9974
250.00, 199.62, 99, 44, 12205, 2231, 9974
