power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 70.17, 100, 6, 12205, 6741, 5464
149.00, 70.17, 100, 6, 12205, 7141, 5064
149.00, 70.17, 100, 6, 12205, 7142, 5063
149.00, 70.17, 100, 6, 12205, 7144, 5061
149.00, 70.17, 100, 6, 12205, 7145, 5060
149.00, 70.17, 100, 6, 12205, 7147, 5058
149.00, 70.17, 33, 4, 12205, 7148, 5057
149.00, 70.36, 33, 4, 12205, 7150, 5055
149.00, 70.36, 33, 4, 12205, 7151, 5054
149.00, 70.36, 33, 4, 12205, 7152, 5053
149.00, 70.36, 33, 4, 12205, 7153, 5052
149.00, 70.36, 33, 4, 12205, 7155, 5050
149.00, 70.36, 33, 4, 12205, 7350, 4855
149.00, 70.36, 33, 4, 12205, 7806, 4399
149.00, 70.36, 33, 4, 12205, 7806, 4399
149.00, 70.36, 33, 4, 12205, 7806, 4399
149.00, 95.55, 33, 4, 12205, 7806, 4399
149.00, 95.55, 33, 4, 12205, 7806, 4399
149.00, 95.55, 33, 4, 12205, 7806, 4399
149.00, 95.55, 33, 4, 12205, 7806, 4399
149.00, 95.55, 33, 4, 12205, 7806, 4399
149.00, 95.55, 64, 16, 12205, 7806, 4399
149.00, 95.55, 64, 16, 12205, 7806, 4399
149.00, 95.55, 64, 16, 12205, 7806, 4399
149.00, 95.55, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 133.60, 64, 16, 12205, 7806, 4399
149.00, 148.72, 64, 15, 12205, 7806, 4399
149.00, 148.72, 64, 15, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 148.72, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 152.41, 100, 29, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 141.34, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 37, 12205, 7806, 4399
149.00, 143.27, 100, 40, 12205, 7806, 4399
149.00, 143.27, 100, 40, 12205, 7806, 4399
149.00, 143.27, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 142.95, 100, 40, 12205, 7806, 4399
149.00, 146.57, 100, 40, 12205, 7806, 4399
149.00, 146.57, 100, 40, 12205, 7806, 4399
149.00, 146.57, 100, 40, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 146.57, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 148.07, 100, 29, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 147.87, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 30, 12205, 7806, 4399
149.00, 139.61, 100, 36, 12205, 7806, 4399
149.00, 139.61, 100, 36, 12205, 7806, 4399
149.00, 139.61, 100, 36, 12205, 7806, 4399
149.00, 140.22, 100, 36, 12205, 7806, 4399
149.00, 140.22, 100, 36, 12205, 7806, 4399
149.00, 140.22, 100, 36, 12205, 7806, 4399
149.00, 140.22, 100, 36, 12205, 7806, 4399
149.00, 140.22, 100, 36, 12205, 7806, 4399
