power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 90.29, 91, 5, 12205, 7092, 5113
250.00, 90.29, 91, 5, 12205, 7444, 4761
250.00, 90.29, 91, 5, 12205, 7447, 4758
250.00, 90.29, 91, 5, 12205, 7450, 4755
250.00, 90.29, 91, 5, 12205, 7452, 4753
250.00, 90.29, 91, 5, 12205, 7454, 4751
250.00, 90.29, 91, 5, 12205, 7457, 4748
250.00, 90.29, 91, 5, 12205, 7459, 4746
250.00, 90.29, 91, 5, 12205, 7589, 4616
250.00, 122.82, 91, 5, 12205, 7589, 4616
250.00, 122.82, 91, 5, 12205, 7589, 4616
