power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 28.65, 96, 5, 7606, 4011, 3595
75.00, 29.70, 96, 5, 7606, 4097, 3509
75.00, 29.70, 96, 5, 7606, 4101, 3505
75.00, 28.84, 96, 5, 7606, 4103, 3503
75.00, 28.84, 96, 5, 7606, 4107, 3499
75.00, 28.75, 96, 5, 7606, 4109, 3497
75.00, 28.65, 96, 5, 7606, 4113, 3493
75.00, 28.65, 96, 5, 7606, 4117, 3489
75.00, 28.65, 96, 5, 7606, 4119, 3487
75.00, 28.65, 96, 5, 7606, 4123, 3483
75.00, 48.53, 96, 5, 7606, 4159, 3447
75.00, 64.88, 96, 5, 7606, 4159, 3447
75.00, 67.70, 30, 13, 7606, 4159, 3447
75.00, 61.31, 30, 13, 7606, 4159, 3447
75.00, 66.07, 30, 13, 7606, 4159, 3447
75.00, 69.04, 30, 13, 7606, 4159, 3447
75.00, 65.88, 30, 13, 7606, 4159, 3447
75.00, 61.33, 30, 13, 7606, 4159, 3447
75.00, 65.07, 30, 13, 7606, 4159, 3447
75.00, 66.74, 30, 13, 7606, 4159, 3447
75.00, 61.71, 100, 73, 7606, 4159, 3447
75.00, 64.88, 100, 73, 7606, 4159, 3447
75.00, 67.90, 100, 73, 7606, 4159, 3447
75.00, 65.60, 100, 73, 7606, 4159, 3447
75.00, 61.84, 100, 73, 7606, 4159, 3447
75.00, 67.94, 100, 73, 7606, 4159, 3447
75.00, 70.85, 100, 73, 7606, 4159, 3447
75.00, 65.07, 100, 73, 7606, 4159, 3447
75.00, 64.88, 100, 67, 7606, 4159, 3447
75.00, 67.80, 100, 67, 7606, 4159, 3447
75.00, 66.36, 100, 67, 7606, 4159, 3447
75.00, 60.27, 100, 67, 7606, 4159, 3447
75.00, 66.22, 100, 67, 7606, 4159, 3447
75.00, 69.19, 100, 67, 7606, 4159, 3447
75.00, 66.51, 100, 67, 7606, 4159, 3447
75.00, 62.43, 100, 65, 7606, 4159, 3447
75.00, 66.17, 100, 65, 7606, 4159, 3447
75.00, 69.66, 100, 67, 7606, 4159, 3447
75.00, 62.72, 100, 67, 7606, 4159, 3447
75.00, 64.49, 100, 67, 7606, 4159, 3447
75.00, 67.27, 100, 67, 7606, 4159, 3447
75.00, 65.41, 100, 67, 7606, 4159, 3447
75.00, 62.15, 100, 67, 7606, 4159, 3447
75.00, 67.80, 100, 67, 7606, 4159, 3447
75.00, 70.66, 100, 67, 7606, 4159, 3447
75.00, 65.83, 100, 67, 7606, 4159, 3447
75.00, 65.79, 100, 67, 7606, 4159, 3447
75.00, 70.14, 100, 67, 7606, 4159, 3447
75.00, 68.18, 100, 67, 7606, 4159, 3447
75.00, 60.60, 100, 65, 7606, 4159, 3447
75.00, 63.10, 100, 65, 7606, 4159, 3447
75.00, 64.68, 100, 65, 7606, 4159, 3447
75.00, 62.72, 100, 65, 7606, 4159, 3447
75.00, 63.20, 100, 66, 7606, 4159, 3447
75.00, 67.08, 100, 66, 7606, 4159, 3447
75.00, 68.37, 100, 66, 7606, 4159, 3447
75.00, 62.53, 100, 66, 7606, 4159, 3447
75.00, 64.74, 100, 66, 7606, 4159, 3447
75.00, 68.66, 100, 66, 7606, 4159, 3447
75.00, 66.41, 100, 66, 7606, 4159, 3447
75.00, 62.19, 100, 66, 7606, 4159, 3447
75.00, 66.89, 100, 66, 7606, 4159, 3447
75.00, 69.47, 100, 63, 7606, 4159, 3447
75.00, 65.12, 100, 63, 7606, 4159, 3447
75.00, 64.36, 100, 63, 7606, 4159, 3447
75.00, 67.61, 100, 63, 7606, 4159, 3447
75.00, 65.88, 100, 63, 7606, 4159, 3447
75.00, 62.09, 100, 63, 7606, 4159, 3447
75.00, 66.99, 100, 63, 7606, 4159, 3447
75.00, 69.19, 100, 63, 7606, 4159, 3447
75.00, 66.32, 100, 67, 7606, 4159, 3447
75.00, 64.36, 100, 67, 7606, 4159, 3447
75.00, 69.00, 100, 67, 7606, 4159, 3447
75.00, 67.42, 100, 67, 7606, 4159, 3447
75.00, 61.90, 100, 67, 7606, 4159, 3447
75.00, 64.21, 100, 67, 7606, 4159, 3447
75.00, 66.13, 100, 67, 7606, 4159, 3447
75.00, 64.88, 100, 67, 7606, 4159, 3447
75.00, 63.35, 100, 61, 7606, 4159, 3447
75.00, 66.51, 100, 61, 7606, 4159, 3447
75.00, 67.90, 100, 61, 7606, 4159, 3447
75.00, 62.72, 100, 61, 7606, 4159, 3447
75.00, 64.30, 100, 61, 7606, 4159, 3447
75.00, 67.65, 100, 61, 7606, 4159, 3447
75.00, 66.03, 100, 61, 7606, 4159, 3447
75.00, 62.76, 100, 61, 7606, 4159, 3447
75.00, 68.47, 100, 61, 7606, 4159, 3447
75.00, 70.14, 100, 61, 7606, 4159, 3447
75.00, 63.77, 100, 59, 7606, 4159, 3447
75.00, 62.62, 100, 59, 7606, 4159, 3447
75.00, 67.46, 100, 59, 7606, 4159, 3447
75.00, 68.36, 100, 59, 7606, 4159, 3447
75.00, 61.13, 100, 59, 7606, 4159, 3447
75.00, 65.22, 100, 59, 7606, 4159, 3447
75.00, 69.09, 100, 59, 7606, 4159, 3447
75.00, 66.99, 100, 75, 7606, 4159, 3447
75.00, 61.33, 100, 73, 7606, 4159, 3447
75.00, 65.22, 100, 73, 7606, 4159, 3447
