power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 97.62, 91, 5, 12205, 4132, 8073
250.00, 97.62, 91, 5, 12205, 4135, 8070
250.00, 97.25, 91, 5, 12205, 4138, 8067
250.00, 97.25, 91, 5, 12205, 4140, 8065
250.00, 97.25, 91, 5, 12205, 4142, 8063
250.00, 97.25, 91, 5, 12205, 4145, 8060
250.00, 97.25, 91, 5, 12205, 4181, 8024
250.00, 97.25, 91, 5, 12205, 4181, 8024
250.00, 97.25, 91, 5, 12205, 4181, 8024
250.00, 97.25, 91, 5, 12205, 4181, 8024
250.00, 97.25, 91, 5, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 165.95, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 43, 18, 12205, 4181, 8024
250.00, 226.19, 100, 53, 12205, 4181, 8024
250.00, 226.19, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 251.06, 100, 53, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 257.41, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 250.18, 100, 52, 12205, 4181, 8024
250.00, 243.09, 100, 52, 12205, 4181, 8024
250.00, 243.09, 100, 51, 12205, 4181, 8024
250.00, 243.09, 100, 51, 12205, 4181, 8024
