power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 45.81, 54, 5, 16276, 1731, 14545
250.00, 94.11, 55, 39, 16276, 1943, 14333
250.00, 93.90, 96, 75, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 93.90, 96, 75, 16276, 1943, 14333
250.00, 93.90, 96, 75, 16276, 1943, 14333
250.00, 98.28, 96, 74, 16276, 1943, 14333
250.00, 95.13, 96, 74, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 97.05, 96, 75, 16276, 1943, 14333
250.00, 94.89, 96, 74, 16276, 1943, 14333
250.00, 93.90, 96, 74, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 96.81, 96, 75, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 93.90, 96, 75, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 93.66, 96, 74, 16276, 1943, 14333
250.00, 96.81, 96, 74, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 95.62, 96, 74, 16276, 1943, 14333
250.00, 93.90, 96, 74, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 93.17, 96, 75, 16276, 1943, 14333
250.00, 93.17, 96, 75, 16276, 1943, 14333
250.00, 95.13, 96, 75, 16276, 1943, 14333
250.00, 93.60, 96, 74, 16276, 1943, 14333
250.00, 93.17, 96, 74, 16276, 1943, 14333
250.00, 93.17, 96, 75, 16276, 1943, 14333
250.00, 92.92, 96, 75, 16276, 1943, 14333
250.00, 95.13, 96, 75, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 93.17, 96, 74, 16276, 1943, 14333
250.00, 92.92, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 94.64, 96, 75, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 92.92, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 74, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 93.17, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 74, 16276, 1943, 14333
250.00, 94.60, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 91.94, 96, 75, 16276, 1943, 14333
250.00, 93.90, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 74, 16276, 1943, 14333
250.00, 92.43, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 93.37, 96, 75, 16276, 1943, 14333
250.00, 93.90, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 74, 16276, 1943, 14333
250.00, 92.18, 96, 75, 16276, 1943, 14333
250.00, 96.31, 96, 74, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 75, 16276, 1943, 14333
250.00, 91.94, 96, 75, 16276, 1943, 14333
250.00, 98.28, 96, 74, 16276, 1943, 14333
250.00, 92.92, 96, 74, 16276, 1943, 14333
250.00, 92.18, 96, 75, 16276, 1943, 14333
250.00, 92.18, 96, 75, 16276, 1943, 14333
250.00, 91.94, 96, 75, 16276, 1943, 14333
250.00, 96.12, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 74, 16276, 1943, 14333
250.00, 92.18, 96, 74, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 95.33, 96, 75, 16276, 1943, 14333
250.00, 92.18, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 74, 16276, 1943, 14333
250.00, 91.44, 96, 74, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 94.83, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 74, 16276, 1943, 14333
250.00, 91.44, 96, 74, 16276, 1943, 14333
250.00, 94.39, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 93.41, 96, 74, 16276, 1943, 14333
250.00, 91.94, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 92.92, 96, 74, 16276, 1943, 14333
250.00, 91.44, 96, 74, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 93.17, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 74, 16276, 1943, 14333
250.00, 91.20, 96, 74, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 92.92, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 74, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 92.43, 96, 74, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 96.85, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 74, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.71, 96, 75, 16276, 1943, 14333
250.00, 96.61, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 74, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 93.86, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 90.71, 96, 75, 16276, 1943, 14333
250.00, 88.25, 96, 75, 16276, 1943, 14333
250.00, 89.23, 96, 74, 16276, 1943, 14333
250.00, 93.66, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 89.48, 96, 75, 16276, 1943, 14333
250.00, 89.48, 96, 75, 16276, 1943, 14333
250.00, 89.23, 96, 75, 16276, 1943, 14333
250.00, 94.15, 96, 74, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 93.60, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 74, 16276, 1943, 14333
250.00, 90.71, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 93.41, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 74, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 91.20, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 74, 16276, 1943, 14333
250.00, 91.69, 96, 74, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 91.94, 96, 74, 16276, 1943, 14333
250.00, 90.71, 96, 74, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 75, 16276, 1943, 14333
250.00, 89.23, 96, 75, 16276, 1943, 14333
250.00, 91.69, 96, 75, 16276, 1943, 14333
250.00, 90.46, 96, 74, 16276, 1943, 14333
250.00, 89.97, 96, 74, 16276, 1943, 14333
250.00, 89.48, 96, 75, 16276, 1943, 14333
250.00, 95.86, 96, 75, 16276, 1943, 14333
250.00, 91.44, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 74, 16276, 1943, 14333
250.00, 89.97, 96, 74, 16276, 1943, 14333
250.00, 94.15, 96, 75, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 75, 16276, 1943, 14333
250.00, 89.72, 96, 74, 16276, 1943, 14333
250.00, 94.15, 96, 74, 16276, 1943, 14333
250.00, 90.95, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 92.92, 96, 74, 16276, 1943, 14333
250.00, 90.71, 96, 74, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 89.97, 96, 75, 16276, 1943, 14333
250.00, 92.67, 96, 75, 16276, 1943, 14333
250.00, 90.22, 96, 74, 16276, 1943, 14333
250.00, 89.97, 96, 74, 16276, 1943, 14333
