power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 99.18, 85, 4, 12205, 4285, 7920
250.00, 99.18, 85, 4, 12205, 4287, 7918
250.00, 99.18, 85, 4, 12205, 4289, 7916
250.00, 99.18, 85, 4, 12205, 4290, 7915
250.00, 98.40, 85, 4, 12205, 4292, 7913
250.00, 98.40, 48, 3, 12205, 4294, 7911
250.00, 98.40, 48, 3, 12205, 4296, 7909
250.00, 98.40, 48, 3, 12205, 4299, 7906
250.00, 98.40, 48, 3, 12205, 4463, 7742
250.00, 98.40, 48, 3, 12205, 4463, 7742
250.00, 98.40, 48, 3, 12205, 4463, 7742
250.00, 98.40, 48, 3, 12205, 4463, 7742
250.00, 98.40, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 48, 3, 12205, 4463, 7742
250.00, 173.08, 85, 43, 12205, 4463, 7742
250.00, 173.08, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 233.14, 85, 43, 12205, 4463, 7742
250.00, 253.33, 85, 42, 12205, 4463, 7742
250.00, 253.33, 85, 42, 12205, 4463, 7742
250.00, 253.33, 85, 42, 12205, 4463, 7742
250.00, 253.33, 85, 42, 12205, 4463, 7742
250.00, 253.33, 100, 53, 12205, 4463, 7742
250.00, 253.33, 100, 53, 12205, 4463, 7742
250.00, 253.33, 100, 53, 12205, 4463, 7742
250.00, 253.33, 100, 53, 12205, 4463, 7742
250.00, 253.33, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 257.46, 100, 53, 12205, 4463, 7742
250.00, 254.49, 100, 53, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 254.49, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 247.04, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 248.55, 100, 51, 12205, 4463, 7742
250.00, 246.34, 100, 51, 12205, 4463, 7742
250.00, 246.34, 100, 51, 12205, 4463, 7742
250.00, 246.34, 100, 51, 12205, 4463, 7742
250.00, 246.34, 100, 51, 12205, 4463, 7742
250.00, 246.34, 100, 52, 12205, 4463, 7742
250.00, 246.34, 100, 52, 12205, 4463, 7742
250.00, 246.34, 100, 52, 12205, 4463, 7742
250.00, 246.34, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 248.12, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.78, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 52, 12205, 4463, 7742
250.00, 246.02, 100, 51, 12205, 4463, 7742
250.00, 246.02, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.74, 100, 51, 12205, 4463, 7742
250.00, 246.93, 100, 51, 12205, 4463, 7742
250.00, 246.93, 100, 51, 12205, 4463, 7742
250.00, 246.93, 100, 51, 12205, 4463, 7742
250.00, 246.93, 100, 51, 12205, 4463, 7742
250.00, 246.93, 100, 53, 12205, 4463, 7742
250.00, 246.93, 100, 53, 12205, 4463, 7742
250.00, 246.93, 100, 53, 12205, 4463, 7742
250.00, 246.93, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 248.86, 100, 53, 12205, 4463, 7742
250.00, 246.04, 100, 53, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
250.00, 246.04, 100, 51, 12205, 4463, 7742
