power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 64.25, 11, 0, 12205, 701, 11504
149.00, 65.11, 11, 0, 12205, 702, 11503
149.00, 65.11, 11, 0, 12205, 704, 11501
149.00, 65.11, 11, 0, 12205, 705, 11500
149.00, 65.11, 11, 0, 12205, 707, 11498
149.00, 65.11, 11, 0, 12205, 708, 11497
149.00, 65.11, 11, 0, 12205, 709, 11496
149.00, 65.11, 29, 2, 12205, 710, 11495
149.00, 65.11, 29, 2, 12205, 712, 11493
149.00, 65.11, 29, 2, 12205, 714, 11491
149.00, 64.47, 29, 2, 12205, 715, 11490
149.00, 64.47, 29, 2, 12205, 754, 11451
149.00, 64.47, 29, 2, 12205, 792, 11413
149.00, 64.47, 29, 2, 12205, 847, 11358
149.00, 64.47, 29, 2, 12205, 847, 11358
149.00, 64.47, 29, 2, 12205, 847, 11358
149.00, 64.47, 29, 2, 12205, 847, 11358
149.00, 64.47, 29, 2, 12205, 847, 11358
149.00, 89.46, 29, 2, 12205, 847, 11358
149.00, 89.46, 29, 2, 12205, 847, 11358
149.00, 89.46, 29, 2, 12205, 847, 11358
149.00, 89.46, 29, 2, 12205, 847, 11358
149.00, 89.46, 77, 15, 12205, 847, 11358
149.00, 89.46, 77, 15, 12205, 847, 11358
149.00, 89.46, 77, 15, 12205, 847, 11358
149.00, 89.46, 77, 15, 12205, 847, 11358
149.00, 89.46, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 99.73, 77, 15, 12205, 847, 11358
149.00, 104.47, 77, 15, 12205, 847, 11358
149.00, 104.47, 100, 19, 12205, 847, 11358
149.00, 104.47, 100, 19, 12205, 847, 11358
