power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 40.14, 5, 0, 16276, 643, 15633
250.00, 40.14, 5, 0, 16276, 645, 15631
250.00, 40.17, 5, 0, 16276, 647, 15629
250.00, 40.17, 5, 0, 16276, 649, 15627
250.00, 40.17, 5, 0, 16276, 651, 15625
250.00, 40.14, 5, 0, 16276, 653, 15623
250.00, 40.14, 13, 1, 16276, 655, 15621
250.00, 40.14, 13, 1, 16276, 657, 15619
250.00, 40.14, 13, 1, 16276, 659, 15617
250.00, 40.14, 13, 1, 16276, 661, 15615
250.00, 40.14, 13, 1, 16276, 661, 15615
250.00, 40.14, 13, 1, 16276, 663, 15613
250.00, 40.14, 13, 1, 16276, 665, 15611
250.00, 40.14, 13, 1, 16276, 667, 15609
250.00, 40.14, 13, 1, 16276, 671, 15605
250.00, 101.47, 13, 1, 16276, 739, 15537
250.00, 155.86, 13, 1, 16276, 739, 15537
250.00, 155.86, 13, 1, 16276, 739, 15537
250.00, 185.93, 29, 23, 16276, 739, 15537
250.00, 187.26, 29, 23, 16276, 739, 15537
250.00, 187.26, 29, 23, 16276, 739, 15537
250.00, 193.02, 29, 23, 16276, 739, 15537
250.00, 189.35, 29, 23, 16276, 739, 15537
250.00, 189.35, 29, 23, 16276, 739, 15537
250.00, 190.56, 29, 23, 16276, 739, 15537
250.00, 187.79, 29, 23, 16276, 739, 15537
250.00, 187.79, 29, 23, 16276, 739, 15537
250.00, 193.17, 29, 23, 16276, 739, 15537
250.00, 191.29, 29, 23, 16276, 739, 15537
250.00, 191.29, 29, 23, 16276, 739, 15537
250.00, 193.25, 99, 100, 16276, 739, 15537
250.00, 193.27, 99, 100, 16276, 739, 15537
250.00, 193.27, 99, 100, 16276, 739, 15537
250.00, 192.41, 99, 100, 16276, 739, 15537
250.00, 193.98, 99, 100, 16276, 739, 15537
250.00, 193.98, 99, 100, 16276, 739, 15537
250.00, 191.92, 99, 100, 16276, 739, 15537
250.00, 193.74, 99, 100, 16276, 739, 15537
250.00, 193.74, 99, 100, 16276, 739, 15537
250.00, 191.54, 99, 100, 16276, 739, 15537
250.00, 193.51, 99, 100, 16276, 739, 15537
250.00, 191.06, 99, 100, 16276, 739, 15537
250.00, 191.06, 99, 100, 16276, 739, 15537
250.00, 189.35, 99, 100, 16276, 739, 15537
250.00, 190.56, 99, 100, 16276, 739, 15537
250.00, 190.56, 99, 100, 16276, 739, 15537
250.00, 188.21, 99, 100, 16276, 739, 15537
250.00, 189.09, 99, 100, 16276, 739, 15537
250.00, 189.09, 99, 100, 16276, 739, 15537
250.00, 187.79, 99, 100, 16276, 739, 15537
250.00, 190.57, 99, 100, 16276, 739, 15537
250.00, 190.57, 99, 100, 16276, 739, 15537
250.00, 188.86, 99, 100, 16276, 739, 15537
250.00, 191.42, 99, 100, 16276, 739, 15537
250.00, 191.42, 99, 100, 16276, 739, 15537
250.00, 189.58, 99, 100, 16276, 739, 15537
250.00, 191.92, 99, 100, 16276, 739, 15537
250.00, 193.98, 99, 100, 16276, 739, 15537
