power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 61.17, 9, 0, 12205, 735, 11470
149.00, 61.17, 42, 2, 12205, 810, 11395
149.00, 61.17, 42, 2, 12205, 811, 11394
149.00, 61.17, 42, 2, 12205, 813, 11392
149.00, 61.17, 42, 2, 12205, 814, 11391
149.00, 61.17, 42, 2, 12205, 816, 11389
149.00, 61.17, 42, 2, 12205, 817, 11388
149.00, 61.17, 42, 2, 12205, 819, 11386
149.00, 60.51, 42, 2, 12205, 820, 11385
149.00, 60.51, 42, 2, 12205, 822, 11383
149.00, 60.51, 42, 2, 12205, 823, 11382
149.00, 60.51, 42, 2, 12205, 824, 11381
149.00, 60.51, 42, 2, 12205, 976, 11229
149.00, 60.51, 42, 2, 12205, 993, 11212
149.00, 60.51, 42, 2, 12205, 993, 11212
149.00, 60.51, 42, 2, 12205, 993, 11212
149.00, 60.51, 33, 7, 12205, 993, 11212
149.00, 75.08, 33, 7, 12205, 1005, 11200
149.00, 75.08, 33, 7, 12205, 1005, 11200
149.00, 75.08, 33, 7, 12205, 1083, 11122
149.00, 75.08, 33, 7, 12205, 1087, 11118
149.00, 75.08, 33, 7, 12205, 1087, 11118
149.00, 75.08, 33, 7, 12205, 1188, 11017
149.00, 75.08, 33, 7, 12205, 1188, 11017
149.00, 75.08, 33, 7, 12205, 1188, 11017
149.00, 75.08, 33, 7, 12205, 1236, 10969
149.00, 80.60, 33, 7, 12205, 1236, 10969
149.00, 80.60, 33, 7, 12205, 1236, 10969
149.00, 80.60, 33, 7, 12205, 1253, 10952
149.00, 80.60, 33, 7, 12205, 1253, 10952
149.00, 80.60, 100, 17, 12205, 1253, 10952
149.00, 80.60, 100, 17, 12205, 1265, 10940
149.00, 80.60, 100, 17, 12205, 1265, 10940
149.00, 80.60, 100, 17, 12205, 1265, 10940
149.00, 80.60, 100, 17, 12205, 1285, 10920
149.00, 89.96, 100, 17, 12205, 1285, 10920
149.00, 89.96, 100, 17, 12205, 1285, 10920
