power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 92.34, 100, 6, 12205, 10083, 2122
250.00, 99.00, 100, 6, 12205, 10707, 1498
250.00, 99.00, 100, 6, 12205, 10709, 1496
250.00, 99.00, 55, 6, 12205, 10712, 1493
250.00, 99.00, 55, 6, 12205, 10714, 1491
250.00, 99.00, 55, 6, 12205, 10716, 1489
250.00, 99.00, 55, 6, 12205, 10718, 1487
250.00, 99.00, 55, 6, 12205, 10723, 1482
250.00, 99.00, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 128.39, 55, 6, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 213.79, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 75, 42, 12205, 11926, 279
250.00, 246.93, 100, 55, 12205, 11926, 279
250.00, 246.93, 100, 55, 12205, 11926, 279
250.00, 246.93, 100, 55, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 256.14, 100, 54, 12205, 11926, 279
250.00, 246.24, 100, 54, 12205, 11926, 279
250.00, 246.24, 100, 54, 12205, 11926, 279
250.00, 246.24, 100, 54, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 246.24, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 244.12, 100, 49, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 240.21, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 56, 12205, 11926, 279
250.00, 248.71, 100, 54, 12205, 11926, 279
250.00, 248.71, 100, 54, 12205, 11926, 279
250.00, 248.71, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 252.91, 100, 54, 12205, 11926, 279
250.00, 246.79, 100, 54, 12205, 11926, 279
250.00, 246.79, 100, 54, 12205, 11926, 279
250.00, 246.79, 100, 54, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 246.79, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 238.95, 100, 52, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 235.45, 100, 54, 12205, 11926, 279
250.00, 240.06, 100, 54, 12205, 11926, 279
250.00, 240.06, 100, 54, 12205, 11926, 279
250.00, 240.06, 100, 54, 12205, 11926, 279
250.00, 240.06, 100, 54, 12205, 11926, 279
