power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 70.23, 57, 4, 12205, 7165, 5040
149.00, 135.54, 99, 30, 12205, 9839, 2366
149.00, 140.93, 99, 32, 12205, 11609, 596
149.00, 137.92, 99, 33, 12205, 11956, 249
149.00, 138.65, 99, 30, 12205, 11956, 249
149.00, 138.95, 99, 33, 12205, 11956, 249
149.00, 137.15, 99, 31, 12205, 11956, 249
149.00, 138.89, 99, 34, 12205, 11956, 249
149.00, 139.25, 99, 33, 12205, 11956, 249
149.00, 139.42, 99, 31, 12205, 11956, 249
149.00, 137.99, 99, 34, 12205, 11956, 249
149.00, 139.79, 99, 33, 12205, 11956, 249
149.00, 140.45, 99, 30, 12205, 11956, 249
149.00, 140.33, 99, 34, 12205, 11956, 249
149.00, 138.77, 99, 30, 12205, 11956, 249
149.00, 140.45, 99, 31, 12205, 11956, 249
149.00, 139.42, 99, 34, 12205, 11956, 249
149.00, 139.85, 99, 30, 12205, 11956, 249
149.00, 137.99, 99, 32, 12205, 11956, 249
149.00, 141.16, 99, 30, 12205, 11956, 249
149.00, 140.45, 99, 30, 12205, 11956, 249
149.00, 141.39, 99, 33, 12205, 11956, 249
149.00, 141.47, 99, 30, 12205, 11956, 249
149.00, 139.84, 99, 32, 12205, 11956, 249
149.00, 141.29, 99, 33, 12205, 11956, 249
149.00, 137.09, 99, 30, 12205, 11956, 249
149.00, 140.63, 99, 32, 12205, 11956, 249
149.00, 137.87, 99, 32, 12205, 11956, 249
149.00, 138.05, 99, 30, 12205, 11956, 249
149.00, 139.07, 99, 33, 12205, 11956, 249
149.00, 139.48, 99, 30, 12205, 11956, 249
149.00, 141.35, 99, 30, 12205, 11956, 249
149.00, 141.53, 99, 33, 12205, 11956, 249
149.00, 139.54, 99, 30, 12205, 11956, 249
149.00, 140.80, 99, 33, 12205, 11956, 249
149.00, 137.57, 99, 31, 12205, 11956, 249
149.00, 141.05, 99, 30, 12205, 11956, 249
149.00, 139.79, 99, 32, 12205, 11956, 249
149.00, 137.99, 99, 31, 12205, 11956, 249
149.00, 139.79, 99, 32, 12205, 11956, 249
149.00, 140.27, 99, 33, 12205, 11956, 249
149.00, 141.18, 99, 30, 12205, 11956, 249
149.00, 138.29, 99, 32, 12205, 11956, 249
149.00, 136.97, 99, 33, 12205, 11956, 249
149.00, 140.87, 99, 34, 12205, 11956, 249
149.00, 139.67, 99, 32, 12205, 11956, 249
149.00, 139.49, 99, 30, 12205, 11956, 249
149.00, 139.07, 99, 33, 12205, 11956, 249
149.00, 137.57, 99, 32, 12205, 11956, 249
149.00, 141.23, 99, 30, 12205, 11956, 249
149.00, 140.87, 99, 33, 12205, 11956, 249
149.00, 141.47, 99, 30, 12205, 11956, 249
149.00, 141.65, 99, 30, 12205, 11956, 249
149.00, 142.55, 99, 34, 12205, 11956, 249
149.00, 141.11, 99, 31, 12205, 11956, 249
149.00, 137.64, 99, 32, 12205, 11956, 249
149.00, 140.64, 99, 30, 12205, 11956, 249
149.00, 140.22, 99, 30, 12205, 11956, 249
149.00, 140.58, 99, 32, 12205, 11956, 249
149.00, 140.94, 99, 30, 12205, 11956, 249
149.00, 139.26, 99, 32, 12205, 11956, 249
149.00, 141.17, 99, 33, 12205, 11956, 249
149.00, 140.33, 99, 30, 12205, 11956, 249
149.00, 140.87, 99, 32, 12205, 11956, 249
149.00, 139.67, 99, 32, 12205, 11956, 249
149.00, 141.23, 99, 31, 12205, 11956, 249
149.00, 141.77, 99, 33, 12205, 11956, 249
149.00, 142.13, 99, 30, 12205, 11956, 249
149.00, 141.77, 99, 30, 12205, 11956, 249
149.00, 138.77, 99, 32, 12205, 11956, 249
