***wlm_bigLSTM_iter_test Benchmarking***
Usage ./run_gpu_wlm_bigLSTM_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_wlm_bigLSTM_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iterations time in ms)****	
1 200.65402984619 ms	
2 382.09700584412 ms	
3 380.42807579041 ms	
4 381.45208358765 ms	
5 380.54895401001 ms	
6 381.53600692749 ms	
7 380.42902946472 ms	
8 381.60586357117 ms	
9 381.26802444458 ms	
10 380.65791130066 ms	
11 380.90586662292 ms	
12 381.38890266418 ms	
13 383.1639289856 ms	
14 380.99598884583 ms	
15 383.3429813385 ms	
16 382.00211524963 ms	
17 380.28502464294 ms	
18 379.93001937866 ms	
19 381.49619102478 ms	
20 381.76488876343 ms	
21 380.53107261658 ms	
22 380.49602508545 ms	
23 380.77712059021 ms	
24 380.84888458252 ms	
25 382.169008255 ms	
26 381.94918632507 ms	
27 382.44795799255 ms	
28 381.93893432617 ms	
29 382.66801834106 ms	
30 382.67612457275 ms	
31 384.41300392151 ms	
32 385.18309593201 ms	
33 383.052110672 ms	
34 382.0538520813 ms	
35 382.98082351685 ms	
36 383.52298736572 ms	
37 382.30299949646 ms	
38 381.6990852356 ms	
39 386.72113418579 ms	
40 384.9880695343 ms	
41 386.03401184082 ms	
42 385.95199584961 ms	
43 388.42082023621 ms	
44 384.49597358704 ms	
45 387.68911361694 ms	
46 386.01899147034 ms	
47 387.5048160553 ms	
48 385.20908355713 ms	
49 385.61511039734 ms	
50 386.14201545715 ms	
51 388.28110694885 ms	
52 384.01794433594 ms	
53 387.24303245544 ms	
54 387.50219345093 ms	
55 386.74306869507 ms	
56 387.54105567932 ms	
57 386.93904876709 ms	
58 388.41104507446 ms	
59 388.21196556091 ms	
60 387.05110549927 ms	
61 386.60383224487 ms	
62 387.05396652222 ms	
63 388.06009292603 ms	
64 386.76786422729 ms	
65 386.80219650269 ms	
66 385.97202301025 ms	
67 387.64810562134 ms	
68 386.00087165833 ms	
69 386.84988021851 ms	
70 388.27204704285 ms	
71 387.71796226501 ms	
72 386.93404197693 ms	
73 387.84885406494 ms	
74 385.92004776001 ms	
75 385.0359916687 ms	
76 383.1250667572 ms	
77 386.16013526917 ms	
78 383.17012786865 ms	
79 380.89799880981 ms	
80 383.71706008911 ms	
81 383.40902328491 ms	
82 382.36117362976 ms	
83 381.26277923584 ms	
84 382.14993476868 ms	
85 383.29696655273 ms	
86 383.46600532532 ms	
87 382.51399993896 ms	
88 383.98694992065 ms	
89 382.25793838501 ms	
90 382.9231262207 ms	
91 382.97510147095 ms	
92 381.33597373962 ms	
93 382.69996643066 ms	
94 381.67500495911 ms	
95 375.55694580078 ms	
96 375.11491775513 ms	
97 376.78909301758 ms	
98 376.22809410095 ms	
99 375.83780288696 ms	
100 375.22506713867 ms	
101 377.85601615906 ms	
102 376.66487693787 ms	
103 376.03998184204 ms	
104 376.65796279907 ms	
105 376.44791603088 ms	
106 375.18501281738 ms	
107 374.77517127991 ms	
108 376.72400474548 ms	
109 375.72979927063 ms	
110 377.44998931885 ms	
111 377.58111953735 ms	
112 377.16913223267 ms	
113 381.00504875183 ms	
114 377.6638507843 ms	
115 384.04703140259 ms	
116 380.56707382202 ms	
117 380.48505783081 ms	
118 384.88507270813 ms	
119 384.03797149658 ms	
120 381.74104690552 ms	
121 381.09707832336 ms	
122 384.81903076172 ms	
123 385.67996025085 ms	
124 384.86504554749 ms	
125 382.12394714355 ms	
126 385.14709472656 ms	
127 382.17806816101 ms	
128 387.05897331238 ms	
129 387.09497451782 ms	
130 385.57505607605 ms	
131 387.01295852661 ms	
132 388.78583908081 ms	
133 385.76316833496 ms	
134 385.40697097778 ms	
135 386.03281974792 ms	
136 388.29517364502 ms	
137 388.05317878723 ms	
138 386.43884658813 ms	
139 387.6941204071 ms	
140 385.3178024292 ms	
141 389.22905921936 ms	
