power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 26.15, 100, 5, 7606, 3025, 4581
75.00, 26.15, 100, 5, 7606, 3029, 4577
75.00, 26.15, 100, 5, 7606, 3031, 4575
75.00, 26.15, 100, 5, 7606, 3035, 4571
75.00, 26.15, 100, 5, 7606, 3039, 4567
75.00, 26.15, 100, 5, 7606, 3043, 4563
75.00, 26.15, 100, 5, 7606, 3045, 4561
75.00, 26.15, 100, 5, 7606, 3047, 4559
75.00, 26.15, 100, 5, 7606, 3051, 4555
75.00, 26.15, 25, 1, 7606, 3055, 4551
75.00, 40.30, 25, 1, 7606, 3059, 4547
75.00, 52.38, 25, 1, 7606, 3059, 4547
75.00, 52.38, 25, 1, 7606, 3059, 4547
75.00, 57.46, 25, 1, 7606, 3059, 4547
75.00, 57.46, 25, 1, 7606, 3059, 4547
75.00, 58.38, 25, 1, 7606, 3059, 4547
75.00, 58.19, 25, 1, 7606, 3059, 4547
75.00, 58.19, 25, 1, 7606, 3059, 4547
75.00, 58.28, 25, 1, 7606, 3059, 4547
75.00, 58.86, 25, 1, 7606, 3059, 4547
75.00, 58.86, 25, 1, 7606, 3059, 4547
75.00, 58.47, 25, 1, 7606, 3059, 4547
75.00, 58.76, 25, 1, 7606, 3059, 4547
75.00, 58.66, 98, 100, 7606, 3059, 4547
75.00, 58.66, 98, 100, 7606, 3059, 4547
75.00, 58.57, 98, 100, 7606, 3059, 4547
75.00, 58.57, 98, 100, 7606, 3059, 4547
75.00, 58.57, 98, 100, 7606, 3059, 4547
75.00, 58.76, 98, 100, 7606, 3059, 4547
75.00, 58.66, 98, 100, 7606, 3059, 4547
75.00, 58.66, 98, 100, 7606, 3059, 4547
75.00, 58.76, 98, 100, 7606, 3059, 4547
75.00, 58.28, 98, 100, 7606, 3059, 4547
75.00, 58.28, 98, 100, 7606, 3059, 4547
75.00, 58.86, 98, 100, 7606, 3059, 4547
75.00, 58.47, 100, 100, 7606, 3059, 4547
75.00, 58.47, 100, 100, 7606, 3059, 4547
75.00, 58.38, 100, 100, 7606, 3059, 4547
75.00, 58.66, 100, 100, 7606, 3059, 4547
