power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 102.85, 26, 1, 12205, 1968, 10237
250.00, 102.85, 26, 1, 12205, 1971, 10234
250.00, 102.85, 26, 1, 12205, 1974, 10231
250.00, 102.85, 26, 1, 12205, 1976, 10229
250.00, 102.85, 26, 1, 12205, 1979, 10226
250.00, 102.85, 26, 1, 12205, 1981, 10224
250.00, 102.85, 43, 2, 12205, 1985, 10220
250.00, 102.85, 43, 2, 12205, 1985, 10220
250.00, 102.85, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 1985, 10220
250.00, 124.35, 43, 2, 12205, 2763, 9442
250.00, 124.35, 43, 2, 12205, 2763, 9442
250.00, 124.35, 43, 2, 12205, 2763, 9442
250.00, 153.91, 43, 2, 12205, 2763, 9442
250.00, 153.91, 43, 2, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 153.91, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 2763, 9442
250.00, 171.97, 94, 31, 12205, 3144, 9061
250.00, 171.97, 94, 31, 12205, 3144, 9061
250.00, 171.97, 94, 31, 12205, 3144, 9061
250.00, 171.97, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 177.51, 96, 18, 12205, 3144, 9061
250.00, 162.70, 96, 18, 12205, 3272, 8933
250.00, 162.70, 96, 18, 12205, 3272, 8933
250.00, 162.70, 96, 18, 12205, 3272, 8933
250.00, 162.70, 96, 18, 12205, 3272, 8933
250.00, 162.70, 96, 18, 12205, 3272, 8933
250.00, 162.70, 97, 7, 12205, 3272, 8933
250.00, 162.70, 97, 7, 12205, 3272, 8933
250.00, 162.70, 97, 7, 12205, 3272, 8933
250.00, 170.95, 97, 7, 12205, 3272, 8933
250.00, 170.95, 97, 7, 12205, 3272, 8933
250.00, 170.95, 97, 7, 12205, 3272, 8933
250.00, 170.95, 97, 7, 12205, 3272, 8933
250.00, 170.95, 97, 7, 12205, 3357, 8848
250.00, 170.95, 97, 7, 12205, 3357, 8848
250.00, 170.95, 97, 7, 12205, 3357, 8848
250.00, 170.95, 97, 7, 12205, 3357, 8848
250.00, 170.95, 97, 7, 12205, 3357, 8848
250.00, 177.62, 97, 7, 12205, 3357, 8848
250.00, 177.62, 97, 7, 12205, 3357, 8848
250.00, 177.62, 95, 3, 12205, 3357, 8848
250.00, 177.62, 95, 3, 12205, 3357, 8848
250.00, 177.62, 95, 3, 12205, 3357, 8848
250.00, 177.62, 95, 3, 12205, 3983, 8222
250.00, 177.62, 95, 3, 12205, 3983, 8222
250.00, 177.62, 95, 3, 12205, 3983, 8222
250.00, 177.62, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 3983, 8222
250.00, 176.69, 95, 3, 12205, 4761, 7444
250.00, 176.69, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 175.23, 98, 21, 12205, 4761, 7444
250.00, 179.67, 98, 21, 12205, 4761, 7444
250.00, 179.67, 98, 21, 12205, 4761, 7444
250.00, 179.67, 98, 21, 12205, 4761, 7444
250.00, 179.67, 98, 21, 12205, 4761, 7444
250.00, 179.67, 98, 21, 12205, 4761, 7444
250.00, 179.67, 95, 24, 12205, 4761, 7444
250.00, 179.67, 95, 24, 12205, 4761, 7444
250.00, 179.67, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 180.35, 95, 24, 12205, 5142, 7063
250.00, 167.27, 95, 24, 12205, 5142, 7063
250.00, 167.27, 95, 24, 12205, 5142, 7063
250.00, 167.27, 96, 11, 12205, 5142, 7063
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 167.27, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5270, 6935
250.00, 168.92, 96, 11, 12205, 5356, 6849
250.00, 168.92, 96, 11, 12205, 5356, 6849
250.00, 168.92, 96, 11, 12205, 5356, 6849
250.00, 168.92, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5356, 6849
250.00, 177.59, 96, 3, 12205, 5446, 6759
250.00, 177.59, 96, 3, 12205, 5518, 6687
250.00, 177.59, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 3, 12205, 5518, 6687
250.00, 180.67, 96, 13, 12205, 5518, 6687
250.00, 180.67, 96, 13, 12205, 5518, 6687
250.00, 180.67, 96, 13, 12205, 5518, 6687
250.00, 180.67, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 187.28, 96, 13, 12205, 5518, 6687
250.00, 183.60, 96, 13, 12205, 5518, 6687
250.00, 183.60, 96, 13, 12205, 5518, 6687
250.00, 183.60, 96, 13, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 183.60, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 97, 30, 12205, 5518, 6687
250.00, 181.76, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 178.16, 96, 19, 12205, 5518, 6687
250.00, 161.32, 96, 19, 12205, 5518, 6687
250.00, 161.32, 96, 19, 12205, 5518, 6687
250.00, 161.32, 96, 19, 12205, 5518, 6687
250.00, 161.32, 96, 19, 12205, 5518, 6687
250.00, 161.32, 96, 19, 12205, 5518, 6687
250.00, 161.32, 97, 3, 12205, 5518, 6687
250.00, 161.32, 97, 3, 12205, 5518, 6687
250.00, 161.32, 97, 3, 12205, 5518, 6687
250.00, 161.32, 97, 3, 12205, 5518, 6687
250.00, 175.11, 97, 3, 12205, 5518, 6687
250.00, 175.11, 97, 3, 12205, 5518, 6687
250.00, 175.11, 97, 3, 12205, 5518, 6687
250.00, 175.11, 97, 3, 12205, 5518, 6687
