power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 93.87, 89, 5, 12205, 11156, 1049
250.00, 93.87, 89, 5, 12205, 11860, 345
250.00, 93.87, 89, 5, 12205, 11862, 343
250.00, 93.87, 89, 5, 12205, 11864, 341
250.00, 93.87, 89, 5, 12205, 11866, 339
250.00, 93.87, 48, 6, 12205, 11869, 336
250.00, 93.87, 48, 6, 12205, 11871, 334
250.00, 93.87, 48, 6, 12205, 11874, 331
250.00, 103.31, 48, 6, 12205, 12005, 200
250.00, 103.31, 48, 6, 12205, 12133, 72
250.00, 103.31, 48, 6, 12205, 12133, 72
250.00, 103.31, 48, 6, 12205, 12133, 72
