power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 102.65, 57, 3, 12205, 1812, 10393
250.00, 102.65, 57, 3, 12205, 1815, 10390
250.00, 102.65, 57, 3, 12205, 1816, 10389
250.00, 102.65, 57, 3, 12205, 1818, 10387
250.00, 102.65, 57, 3, 12205, 1820, 10385
250.00, 102.65, 57, 3, 12205, 1822, 10383
250.00, 102.65, 57, 3, 12205, 1824, 10381
250.00, 102.65, 57, 3, 12205, 1825, 10380
250.00, 102.65, 57, 3, 12205, 2429, 9776
250.00, 121.34, 57, 3, 12205, 3739, 8466
250.00, 121.34, 57, 3, 12205, 3865, 8340
250.00, 121.34, 57, 3, 12205, 3917, 8288
250.00, 121.34, 57, 3, 12205, 3917, 8288
250.00, 121.34, 57, 3, 12205, 3917, 8288
250.00, 121.34, 46, 35, 12205, 3933, 8272
250.00, 121.34, 46, 35, 12205, 3933, 8272
250.00, 121.34, 46, 35, 12205, 3933, 8272
250.00, 121.34, 46, 35, 12205, 3933, 8272
250.00, 203.86, 46, 35, 12205, 3949, 8256
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 203.86, 46, 35, 12205, 3959, 8246
250.00, 249.41, 46, 35, 12205, 3959, 8246
250.00, 249.41, 46, 35, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 249.41, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 99, 52, 12205, 3959, 8246
250.00, 242.78, 98, 51, 12205, 3959, 8246
250.00, 242.78, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 245.01, 98, 51, 12205, 3959, 8246
250.00, 257.61, 98, 51, 12205, 3959, 8246
250.00, 257.61, 98, 49, 12205, 3959, 8246
250.00, 257.61, 98, 49, 12205, 3959, 8246
250.00, 257.61, 98, 49, 12205, 3959, 8246
250.00, 257.61, 98, 49, 12205, 3959, 8246
250.00, 257.61, 99, 48, 12205, 3959, 8246
250.00, 257.61, 99, 48, 12205, 3959, 8246
250.00, 257.61, 99, 48, 12205, 3959, 8246
250.00, 257.61, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 242.70, 99, 48, 12205, 3959, 8246
250.00, 235.30, 99, 48, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 235.30, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 98, 52, 12205, 3959, 8246
250.00, 246.82, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 249.78, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 47, 12205, 3959, 8246
250.00, 238.93, 99, 54, 12205, 3959, 8246
250.00, 238.93, 99, 54, 12205, 3959, 8246
250.00, 238.93, 99, 54, 12205, 3959, 8246
250.00, 238.93, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 245.44, 99, 54, 12205, 3959, 8246
250.00, 258.06, 99, 54, 12205, 3959, 8246
250.00, 258.06, 99, 54, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 258.06, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 44, 12205, 3959, 8246
250.00, 235.41, 99, 56, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 239.30, 99, 58, 12205, 3959, 8246
250.00, 259.56, 99, 56, 12205, 3959, 8246
250.00, 259.56, 99, 56, 12205, 3959, 8246
250.00, 259.56, 99, 56, 12205, 3959, 8246
250.00, 259.56, 99, 56, 12205, 3959, 8246
250.00, 259.56, 99, 56, 12205, 3959, 8246
250.00, 259.56, 99, 41, 12205, 3959, 8246
250.00, 259.56, 99, 41, 12205, 3959, 8246
250.00, 259.56, 99, 41, 12205, 3959, 8246
250.00, 259.56, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 236.15, 99, 41, 12205, 3959, 8246
250.00, 235.92, 99, 41, 12205, 3959, 8246
250.00, 235.92, 99, 42, 12205, 3959, 8246
250.00, 235.92, 99, 58, 12205, 3959, 8246
250.00, 235.92, 99, 58, 12205, 3959, 8246
250.00, 235.92, 99, 58, 12205, 3959, 8246
250.00, 235.92, 99, 58, 12205, 3959, 8246
