power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 103.52, 84, 4, 12205, 3090, 9115
250.00, 234.85, 99, 56, 12205, 4115, 8090
250.00, 238.97, 99, 56, 12205, 4115, 8090
250.00, 239.79, 99, 56, 12205, 4115, 8090
250.00, 239.84, 99, 56, 12205, 4115, 8090
250.00, 239.96, 99, 56, 12205, 4115, 8090
250.00, 240.60, 99, 56, 12205, 4115, 8090
250.00, 241.12, 99, 56, 12205, 4115, 8090
250.00, 241.03, 99, 56, 12205, 4115, 8090
250.00, 241.18, 99, 56, 12205, 4115, 8090
250.00, 241.61, 99, 56, 12205, 4115, 8090
250.00, 240.70, 99, 56, 12205, 4115, 8090
250.00, 240.41, 99, 56, 12205, 4115, 8090
250.00, 240.31, 99, 56, 12205, 4115, 8090
250.00, 240.89, 99, 56, 12205, 4115, 8090
250.00, 241.18, 99, 56, 12205, 4115, 8090
250.00, 241.03, 99, 56, 12205, 4115, 8090
250.00, 241.57, 99, 56, 12205, 4115, 8090
250.00, 241.90, 99, 55, 12205, 4115, 8090
250.00, 242.43, 99, 56, 12205, 4115, 8090
250.00, 242.05, 99, 56, 12205, 4115, 8090
250.00, 242.71, 99, 56, 12205, 4115, 8090
250.00, 241.37, 99, 56, 12205, 4115, 8090
250.00, 241.57, 99, 56, 12205, 4115, 8090
250.00, 241.18, 99, 56, 12205, 4115, 8090
250.00, 241.08, 99, 56, 12205, 4115, 8090
250.00, 235.79, 99, 55, 12205, 4115, 8090
250.00, 235.27, 99, 56, 12205, 4115, 8090
250.00, 235.41, 99, 56, 12205, 4115, 8090
250.00, 236.07, 99, 56, 12205, 4115, 8090
250.00, 235.59, 99, 56, 12205, 4115, 8090
250.00, 235.50, 99, 56, 12205, 4115, 8090
250.00, 235.00, 99, 55, 12205, 4115, 8090
250.00, 234.34, 99, 55, 12205, 4115, 8090
250.00, 234.83, 99, 56, 12205, 4115, 8090
250.00, 234.90, 99, 56, 12205, 4115, 8090
250.00, 235.49, 99, 56, 12205, 4115, 8090
250.00, 235.99, 99, 56, 12205, 4115, 8090
250.00, 236.22, 99, 56, 12205, 4115, 8090
250.00, 236.15, 99, 56, 12205, 4115, 8090
250.00, 235.02, 99, 56, 12205, 4115, 8090
250.00, 236.25, 99, 56, 12205, 4115, 8090
250.00, 235.00, 99, 56, 12205, 4115, 8090
250.00, 235.29, 99, 56, 12205, 4115, 8090
250.00, 235.58, 99, 56, 12205, 4115, 8090
250.00, 235.86, 99, 56, 12205, 4115, 8090
250.00, 235.60, 99, 56, 12205, 4115, 8090
250.00, 235.58, 99, 56, 12205, 4115, 8090
250.00, 235.39, 99, 56, 12205, 4115, 8090
250.00, 235.57, 99, 56, 12205, 4115, 8090
250.00, 234.73, 99, 56, 12205, 4115, 8090
250.00, 234.81, 99, 55, 12205, 4115, 8090
250.00, 235.87, 99, 56, 12205, 4115, 8090
250.00, 235.88, 99, 56, 12205, 4115, 8090
250.00, 235.68, 99, 55, 12205, 4115, 8090
250.00, 236.75, 99, 56, 12205, 4115, 8090
250.00, 236.32, 99, 56, 12205, 4115, 8090
250.00, 235.45, 99, 55, 12205, 4115, 8090
250.00, 235.84, 99, 55, 12205, 4115, 8090
250.00, 235.10, 99, 55, 12205, 4115, 8090
250.00, 235.58, 99, 56, 12205, 4115, 8090
250.00, 235.68, 99, 56, 12205, 4115, 8090
250.00, 236.21, 99, 55, 12205, 4115, 8090
250.00, 236.47, 99, 56, 12205, 4115, 8090
250.00, 237.41, 99, 56, 12205, 4115, 8090
250.00, 236.92, 99, 55, 12205, 4115, 8090
250.00, 235.60, 98, 55, 12205, 4115, 8090
250.00, 235.39, 99, 56, 12205, 4115, 8090
250.00, 236.25, 99, 56, 12205, 4115, 8090
250.00, 236.40, 99, 56, 12205, 4115, 8090
250.00, 236.17, 99, 56, 12205, 4115, 8090
250.00, 236.65, 99, 56, 12205, 4115, 8090
250.00, 237.15, 99, 56, 12205, 4115, 8090
250.00, 237.29, 99, 55, 12205, 4115, 8090
250.00, 237.18, 99, 56, 12205, 4115, 8090
250.00, 236.56, 99, 56, 12205, 4115, 8090
250.00, 235.88, 99, 56, 12205, 4115, 8090
250.00, 236.15, 99, 56, 12205, 4115, 8090
250.00, 235.98, 99, 56, 12205, 4115, 8090
250.00, 236.75, 99, 56, 12205, 4115, 8090
250.00, 237.14, 99, 56, 12205, 4115, 8090
250.00, 236.94, 99, 55, 12205, 4115, 8090
250.00, 237.62, 99, 56, 12205, 4115, 8090
250.00, 237.10, 99, 56, 12205, 4115, 8090
250.00, 236.65, 99, 55, 12205, 4115, 8090
250.00, 236.32, 99, 56, 12205, 4115, 8090
250.00, 236.50, 99, 56, 12205, 4115, 8090
250.00, 236.52, 99, 55, 12205, 4115, 8090
250.00, 237.39, 99, 55, 12205, 4115, 8090
250.00, 236.94, 99, 55, 12205, 4115, 8090
250.00, 237.61, 99, 55, 12205, 4115, 8090
250.00, 237.95, 99, 56, 12205, 4115, 8090
250.00, 237.00, 99, 55, 12205, 4115, 8090
250.00, 235.89, 99, 55, 12205, 4115, 8090
250.00, 236.46, 99, 56, 12205, 4115, 8090
250.00, 236.56, 99, 56, 12205, 4115, 8090
250.00, 237.36, 99, 55, 12205, 4115, 8090
250.00, 237.81, 99, 56, 12205, 4115, 8090
250.00, 237.66, 99, 55, 12205, 4115, 8090
250.00, 238.27, 99, 56, 12205, 4115, 8090
250.00, 237.68, 99, 56, 12205, 4115, 8090
250.00, 236.60, 99, 56, 12205, 4115, 8090
250.00, 236.81, 99, 56, 12205, 4115, 8090
250.00, 236.85, 99, 55, 12205, 4115, 8090
250.00, 236.90, 99, 55, 12205, 4115, 8090
250.00, 237.38, 99, 55, 12205, 4115, 8090
250.00, 237.52, 99, 55, 12205, 4115, 8090
250.00, 238.22, 99, 55, 12205, 4115, 8090
250.00, 238.04, 99, 55, 12205, 4115, 8090
250.00, 237.14, 99, 55, 12205, 4115, 8090
250.00, 236.99, 99, 56, 12205, 4115, 8090
250.00, 236.52, 99, 55, 12205, 4115, 8090
250.00, 237.26, 99, 56, 12205, 4115, 8090
250.00, 238.34, 99, 56, 12205, 4115, 8090
250.00, 237.61, 99, 55, 12205, 4115, 8090
250.00, 237.99, 99, 56, 12205, 4115, 8090
250.00, 238.81, 99, 56, 12205, 4115, 8090
250.00, 238.14, 99, 55, 12205, 4115, 8090
250.00, 237.58, 99, 56, 12205, 4115, 8090
250.00, 237.00, 99, 56, 12205, 4115, 8090
250.00, 237.72, 99, 55, 12205, 4115, 8090
250.00, 237.80, 99, 56, 12205, 4115, 8090
250.00, 238.05, 99, 55, 12205, 4115, 8090
250.00, 238.25, 99, 56, 12205, 4115, 8090
250.00, 238.52, 99, 56, 12205, 4115, 8090
250.00, 238.43, 99, 55, 12205, 4115, 8090
250.00, 237.57, 99, 56, 12205, 4115, 8090
250.00, 237.27, 99, 56, 12205, 4115, 8090
250.00, 237.33, 99, 55, 12205, 4115, 8090
250.00, 237.74, 99, 56, 12205, 4115, 8090
250.00, 237.94, 99, 55, 12205, 4115, 8090
250.00, 238.01, 99, 56, 12205, 4115, 8090
250.00, 238.69, 99, 56, 12205, 4115, 8090
250.00, 238.67, 99, 55, 12205, 4115, 8090
250.00, 239.05, 99, 56, 12205, 4115, 8090
250.00, 238.05, 99, 56, 12205, 4115, 8090
250.00, 232.79, 99, 55, 12205, 4115, 8090
250.00, 233.09, 99, 55, 12205, 4115, 8090
250.00, 232.30, 99, 55, 12205, 4115, 8090
250.00, 232.40, 99, 56, 12205, 4115, 8090
250.00, 232.80, 99, 56, 12205, 4115, 8090
250.00, 234.32, 99, 55, 12205, 4115, 8090
250.00, 233.66, 99, 56, 12205, 4115, 8090
250.00, 233.65, 99, 56, 12205, 4115, 8090
250.00, 233.46, 99, 55, 12205, 4115, 8090
250.00, 228.76, 99, 55, 12205, 4115, 8090
250.00, 224.95, 99, 54, 12205, 4115, 8090
250.00, 225.43, 99, 55, 12205, 4115, 8090
250.00, 225.82, 99, 55, 12205, 4115, 8090
250.00, 226.49, 99, 55, 12205, 4115, 8090
250.00, 226.40, 99, 54, 12205, 4115, 8090
250.00, 224.95, 99, 55, 12205, 4115, 8090
250.00, 224.85, 99, 55, 12205, 4115, 8090
250.00, 225.14, 99, 55, 12205, 4115, 8090
250.00, 225.63, 99, 54, 12205, 4115, 8090
250.00, 226.45, 99, 55, 12205, 4115, 8090
250.00, 225.92, 99, 55, 12205, 4115, 8090
250.00, 224.89, 99, 54, 12205, 4115, 8090
250.00, 224.66, 99, 55, 12205, 4115, 8090
250.00, 225.01, 99, 54, 12205, 4115, 8090
250.00, 225.82, 99, 55, 12205, 4115, 8090
250.00, 225.88, 99, 54, 12205, 4115, 8090
250.00, 226.21, 99, 55, 12205, 4115, 8090
250.00, 224.95, 99, 55, 12205, 4115, 8090
250.00, 225.18, 99, 55, 12205, 4115, 8090
250.00, 224.76, 99, 55, 12205, 4115, 8090
250.00, 225.57, 99, 55, 12205, 4115, 8090
250.00, 226.44, 99, 55, 12205, 4115, 8090
250.00, 226.29, 99, 55, 12205, 4115, 8090
250.00, 225.40, 99, 55, 12205, 4115, 8090
250.00, 224.85, 99, 55, 12205, 4115, 8090
250.00, 224.95, 99, 55, 12205, 4115, 8090
250.00, 225.28, 99, 55, 12205, 4115, 8090
250.00, 225.72, 99, 55, 12205, 4115, 8090
250.00, 225.53, 99, 54, 12205, 4115, 8090
250.00, 225.08, 99, 55, 12205, 4115, 8090
250.00, 224.56, 99, 54, 12205, 4115, 8090
250.00, 224.47, 99, 55, 12205, 4115, 8090
250.00, 225.34, 99, 55, 12205, 4115, 8090
250.00, 225.78, 99, 55, 12205, 4115, 8090
250.00, 225.69, 99, 55, 12205, 4115, 8090
250.00, 224.56, 99, 55, 12205, 4115, 8090
250.00, 224.85, 99, 55, 12205, 4115, 8090
250.00, 229.53, 99, 55, 12205, 4115, 8090
250.00, 232.40, 99, 55, 12205, 4115, 8090
250.00, 232.88, 99, 56, 12205, 4115, 8090
250.00, 232.79, 99, 55, 12205, 4115, 8090
250.00, 233.56, 99, 56, 12205, 4115, 8090
250.00, 232.88, 99, 56, 12205, 4115, 8090
