power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 61.20, 11, 0, 12205, 246, 11959
149.00, 61.20, 11, 0, 12205, 247, 11958
149.00, 61.20, 11, 0, 12205, 249, 11956
149.00, 61.20, 11, 0, 12205, 250, 11955
149.00, 61.20, 11, 0, 12205, 251, 11954
149.00, 61.20, 11, 0, 12205, 253, 11952
149.00, 61.20, 11, 0, 12205, 254, 11951
149.00, 61.20, 11, 0, 12205, 256, 11949
149.00, 61.29, 11, 0, 12205, 257, 11948
149.00, 61.29, 11, 0, 12205, 259, 11946
149.00, 61.29, 11, 0, 12205, 260, 11945
149.00, 61.29, 11, 0, 12205, 263, 11942
149.00, 61.29, 11, 0, 12205, 263, 11942
149.00, 61.29, 11, 0, 12205, 263, 11942
149.00, 61.29, 29, 3, 12205, 263, 11942
149.00, 61.29, 29, 3, 12205, 263, 11942
