power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 69.15, 59, 4, 12205, 2947, 9258
149.00, 130.57, 98, 32, 12205, 3972, 8233
149.00, 131.29, 98, 31, 12205, 3972, 8233
149.00, 130.08, 98, 32, 12205, 3972, 8233
149.00, 129.43, 98, 32, 12205, 3972, 8233
149.00, 128.82, 98, 32, 12205, 3972, 8233
149.00, 129.13, 98, 31, 12205, 3972, 8233
149.00, 129.43, 98, 31, 12205, 3972, 8233
149.00, 129.43, 98, 31, 12205, 3972, 8233
149.00, 129.68, 98, 31, 12205, 3972, 8233
149.00, 130.63, 98, 31, 12205, 3972, 8233
149.00, 129.68, 98, 32, 12205, 3972, 8233
149.00, 128.88, 98, 31, 12205, 3972, 8233
149.00, 129.73, 98, 31, 12205, 3972, 8233
149.00, 129.73, 98, 32, 12205, 3972, 8233
149.00, 129.68, 98, 33, 12205, 3972, 8233
149.00, 129.43, 98, 31, 12205, 3972, 8233
149.00, 129.38, 98, 33, 12205, 3972, 8233
149.00, 129.43, 98, 32, 12205, 3972, 8233
149.00, 129.98, 98, 32, 12205, 3972, 8233
149.00, 130.23, 98, 32, 12205, 3972, 8233
149.00, 130.53, 98, 32, 12205, 3972, 8233
149.00, 130.28, 98, 31, 12205, 3972, 8233
149.00, 129.63, 98, 33, 12205, 3972, 8233
149.00, 130.23, 98, 32, 12205, 3972, 8233
149.00, 131.18, 98, 32, 12205, 3972, 8233
149.00, 129.68, 98, 31, 12205, 3972, 8233
149.00, 130.28, 98, 32, 12205, 3972, 8233
149.00, 129.98, 98, 31, 12205, 3972, 8233
149.00, 132.08, 98, 32, 12205, 3972, 8233
149.00, 129.68, 98, 31, 12205, 3972, 8233
149.00, 129.93, 98, 31, 12205, 3972, 8233
149.00, 130.88, 98, 32, 12205, 3972, 8233
149.00, 131.48, 98, 31, 12205, 3972, 8233
149.00, 130.53, 98, 32, 12205, 3972, 8233
149.00, 129.68, 98, 32, 12205, 3972, 8233
149.00, 131.13, 98, 32, 12205, 3972, 8233
149.00, 130.23, 98, 32, 12205, 3972, 8233
