power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 87.22, 89, 5, 12205, 3166, 9039
250.00, 87.22, 89, 5, 12205, 3170, 9035
250.00, 87.02, 89, 5, 12205, 3172, 9033
250.00, 87.02, 89, 5, 12205, 3175, 9030
250.00, 87.02, 89, 5, 12205, 3177, 9028
250.00, 87.02, 89, 5, 12205, 3179, 9026
250.00, 87.02, 89, 5, 12205, 3187, 9018
250.00, 87.02, 89, 5, 12205, 3187, 9018
250.00, 87.02, 89, 5, 12205, 3187, 9018
250.00, 87.02, 89, 5, 12205, 3187, 9018
