power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 85.53, 32, 2, 12205, 2222, 9983
250.00, 85.53, 32, 2, 12205, 2225, 9980
250.00, 85.53, 32, 2, 12205, 2227, 9978
250.00, 85.53, 32, 2, 12205, 2229, 9976
250.00, 85.53, 32, 2, 12205, 2232, 9973
250.00, 85.53, 32, 2, 12205, 2234, 9971
250.00, 85.53, 37, 2, 12205, 2237, 9968
250.00, 85.53, 37, 2, 12205, 4141, 8064
250.00, 85.53, 37, 2, 12205, 5315, 6890
250.00, 117.14, 37, 2, 12205, 5315, 6890
250.00, 117.14, 37, 2, 12205, 5315, 6890
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 117.14, 37, 2, 12205, 5539, 6666
250.00, 190.60, 37, 2, 12205, 5539, 6666
250.00, 190.60, 37, 2, 12205, 5791, 6414
250.00, 190.60, 37, 2, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5791, 6414
250.00, 190.60, 98, 85, 12205, 5903, 6302
250.00, 216.03, 98, 85, 12205, 5903, 6302
250.00, 216.03, 98, 85, 12205, 5903, 6302
250.00, 216.03, 98, 85, 12205, 6015, 6190
250.00, 216.03, 98, 85, 12205, 6015, 6190
250.00, 216.03, 98, 85, 12205, 6015, 6190
250.00, 216.03, 98, 85, 12205, 6015, 6190
250.00, 216.03, 98, 85, 12205, 6015, 6190
250.00, 216.03, 98, 85, 12205, 6116, 6089
250.00, 216.03, 98, 85, 12205, 6116, 6089
250.00, 241.49, 99, 65, 12205, 6116, 6089
250.00, 241.49, 99, 65, 12205, 6116, 6089
250.00, 241.49, 99, 65, 12205, 6116, 6089
250.00, 241.49, 99, 65, 12205, 6144, 6061
250.00, 241.49, 99, 65, 12205, 6144, 6061
250.00, 241.49, 99, 65, 12205, 6144, 6061
250.00, 241.49, 99, 65, 12205, 6172, 6033
250.00, 241.49, 99, 65, 12205, 6172, 6033
250.00, 254.09, 99, 65, 12205, 6172, 6033
250.00, 254.09, 99, 64, 12205, 6172, 6033
250.00, 254.09, 99, 64, 12205, 6194, 6011
250.00, 254.09, 99, 64, 12205, 6194, 6011
250.00, 254.09, 99, 64, 12205, 6194, 6011
