power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 27.87, 91, 5, 7606, 2257, 5349
75.00, 27.87, 91, 5, 7606, 2261, 5345
75.00, 27.97, 91, 5, 7606, 2263, 5343
75.00, 27.85, 91, 5, 7606, 2267, 5339
75.00, 27.85, 91, 5, 7606, 2271, 5335
75.00, 27.95, 91, 5, 7606, 2273, 5333
75.00, 27.95, 91, 5, 7606, 2277, 5329
75.00, 27.97, 91, 5, 7606, 2279, 5327
75.00, 27.87, 91, 5, 7606, 2283, 5323
75.00, 27.87, 91, 5, 7606, 2289, 5317
75.00, 28.07, 20, 1, 7606, 2293, 5313
75.00, 28.07, 20, 1, 7606, 2295, 5311
75.00, 27.97, 20, 1, 7606, 2297, 5309
75.00, 27.97, 20, 1, 7606, 2299, 5307
75.00, 27.97, 20, 1, 7606, 2303, 5303
75.00, 27.87, 20, 1, 7606, 2307, 5299
75.00, 27.87, 20, 1, 7606, 2311, 5295
75.00, 27.97, 20, 1, 7606, 2313, 5293
75.00, 27.85, 20, 1, 7606, 2319, 5287
75.00, 27.85, 20, 1, 7606, 2321, 5285
75.00, 27.87, 20, 1, 7606, 2323, 5283
75.00, 27.87, 20, 1, 7606, 2327, 5279
75.00, 27.87, 20, 1, 7606, 2329, 5277
75.00, 30.25, 20, 1, 7606, 2331, 5275
75.00, 30.25, 13, 2, 7606, 5187, 2419
75.00, 45.19, 13, 2, 7606, 5635, 1971
75.00, 45.67, 13, 2, 7606, 5635, 1971
75.00, 45.67, 13, 2, 7606, 5635, 1971
75.00, 56.65, 13, 2, 7606, 5635, 1971
75.00, 56.65, 13, 2, 7606, 5635, 1971
75.00, 58.49, 13, 2, 7606, 5635, 1971
75.00, 58.63, 13, 2, 7606, 5635, 1971
75.00, 59.20, 13, 2, 7606, 5635, 1971
75.00, 59.10, 13, 2, 7606, 5635, 1971
75.00, 59.78, 13, 2, 7606, 5859, 1747
75.00, 61.38, 100, 100, 7606, 5859, 1747
75.00, 53.17, 100, 100, 7606, 5859, 1747
75.00, 53.17, 100, 100, 7606, 5859, 1747
75.00, 58.46, 100, 100, 7606, 5859, 1747
75.00, 59.51, 100, 100, 7606, 5859, 1747
75.00, 57.51, 100, 100, 7606, 6113, 1493
75.00, 57.51, 100, 100, 7606, 6113, 1493
75.00, 61.67, 100, 100, 7606, 6113, 1493
75.00, 62.53, 100, 100, 7606, 6113, 1493
75.00, 63.10, 100, 100, 7606, 6113, 1493
75.00, 57.19, 100, 94, 7606, 6225, 1381
75.00, 59.99, 100, 94, 7606, 6225, 1381
75.00, 61.42, 100, 94, 7606, 6225, 1381
75.00, 61.38, 100, 94, 7606, 6337, 1269
75.00, 62.01, 100, 94, 7606, 6337, 1269
75.00, 62.72, 100, 94, 7606, 6337, 1269
75.00, 60.75, 100, 94, 7606, 6443, 1163
75.00, 62.97, 100, 94, 7606, 6443, 1163
75.00, 63.69, 100, 94, 7606, 6443, 1163
75.00, 64.40, 100, 63, 7606, 6473, 1133
75.00, 62.39, 100, 63, 7606, 6473, 1133
75.00, 63.92, 100, 63, 7606, 6473, 1133
75.00, 63.40, 100, 63, 7606, 6473, 1133
75.00, 63.50, 100, 63, 7606, 6503, 1103
75.00, 67.90, 100, 63, 7606, 6503, 1103
75.00, 72.33, 100, 63, 7606, 6503, 1103
75.00, 71.95, 100, 60, 7606, 6533, 1073
75.00, 69.81, 100, 60, 7606, 6533, 1073
75.00, 67.99, 100, 58, 7606, 6563, 1043
75.00, 66.41, 100, 58, 7606, 6563, 1043
75.00, 67.23, 100, 58, 7606, 6563, 1043
75.00, 67.61, 100, 58, 7606, 6563, 1043
75.00, 67.90, 100, 58, 7606, 6585, 1021
75.00, 70.23, 100, 58, 7606, 6585, 1021
75.00, 73.09, 100, 58, 7606, 6585, 1021
75.00, 70.09, 100, 71, 7606, 6585, 1021
75.00, 67.13, 100, 68, 7606, 6585, 1021
75.00, 66.37, 100, 68, 7606, 6585, 1021
75.00, 64.74, 100, 68, 7606, 6585, 1021
75.00, 52.54, 100, 68, 7606, 6585, 1021
75.00, 48.31, 100, 68, 7606, 6585, 1021
75.00, 45.67, 100, 68, 7606, 6585, 1021
75.00, 45.67, 100, 68, 7606, 6585, 1021
