***wlm_anotherLSTM_iter_test Benchmarking***
Usage ./run_gpu_wlm_anotherLSTM_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_wlm_anotherLSTM_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iteration time in ms)****	
1 122.12491035461 ms	
2 263.19599151611 ms	
3 500.24700164795 ms	
4 500.25796890259 ms	
5 500.26798248291 ms	
6 500.24509429932 ms	
7 500.26607513428 ms	
8 500.25606155396 ms	
9 500.2269744873 ms	
10 500.22101402283 ms	
11 500.26202201843 ms	
12 500.53095817566 ms	
13 499.98903274536 ms	
14 500.13089179993 ms	
15 500.18405914307 ms	
16 500.22101402283 ms	
17 500.26082992554 ms	
18 500.23698806763 ms	
19 500.23102760315 ms	
20 500.22101402283 ms	
21 500.20217895508 ms	
22 500.21886825562 ms	
23 500.23102760315 ms	
24 500.28395652771 ms	
25 500.31495094299 ms	
26 500.27418136597 ms	
27 500.25987625122 ms	
28 500.26082992554 ms	
29 500.23698806763 ms	
30 500.28705596924 ms	
31 500.27894973755 ms	
32 500.27418136597 ms	
33 500.26106834412 ms	
34 500.23794174194 ms	
35 500.23293495178 ms	
36 500.26702880859 ms	
37 500.244140625 ms	
38 500.26512145996 ms	
39 500.29897689819 ms	
40 500.26392936707 ms	
41 500.24700164795 ms	
42 500.24509429932 ms	
43 500.25510787964 ms	
44 500.30303001404 ms	
45 500.22792816162 ms	
46 500.26607513428 ms	
47 500.27823448181 ms	
48 500.29301643372 ms	
49 500.20384788513 ms	
50 500.27418136597 ms	
51 500.24795532227 ms	
52 500.25987625122 ms	
53 500.22983551025 ms	
54 500.2658367157 ms	
55 500.29015541077 ms	
56 500.23603439331 ms	
57 500.26297569275 ms	
58 500.25916099548 ms	
59 500.25010108948 ms	
60 500.27704238892 ms	
61 500.28204917908 ms	
62 500.26392936707 ms	
63 500.27990341187 ms	
64 500.24509429932 ms	
65 500.23603439331 ms	
66 500.26106834412 ms	
67 500.24604797363 ms	
68 500.28610229492 ms	
69 500.20813941956 ms	
70 500.2429485321 ms	
71 500.26988983154 ms	
72 500.26893615723 ms	
73 500.28395652771 ms	
74 500.27084350586 ms	
75 500.2977848053 ms	
76 500.21600723267 ms	
77 500.24008750916 ms	
78 500.30899047852 ms	
79 500.2019405365 ms	
80 500.2429485321 ms	
81 500.24104118347 ms	
82 500.30112266541 ms	
83 500.27990341187 ms	
84 500.28491020203 ms	
85 500.29397010803 ms	
86 500.28777122498 ms	
87 500.25296211243 ms	
88 500.26202201843 ms	
89 500.23698806763 ms	
90 500.26178359985 ms	
91 500.26988983154 ms	
92 500.26106834412 ms	
93 500.27298927307 ms	
94 500.20599365234 ms	
95 500.24509429932 ms	
96 500.2589225769 ms	
97 500.28991699219 ms	
98 500.25701522827 ms	
99 500.25987625122 ms	
100 500.23293495178 ms	
101 500.27513504028 ms	
102 500.27894973755 ms	
103 500.34093856812 ms	
104 500.16307830811 ms	
105 500.24104118347 ms	
106 500.24700164795 ms	
107 500.21505355835 ms	
108 500.25916099548 ms	
109 500.26607513428 ms	
110 500.30899047852 ms	
111 500.26488304138 ms	
112 500.27203559875 ms	
113 500.29301643372 ms	
114 500.33211708069 ms	
115 500.29897689819 ms	
116 500.26512145996 ms	
117 500.23818016052 ms	
118 500.25701522827 ms	
119 500.24890899658 ms	
120 500.28014183044 ms	
121 500.30207633972 ms	
122 500.27513504028 ms	
123 500.23794174194 ms	
124 500.30779838562 ms	
125 500.28991699219 ms	
126 500.21600723267 ms	
127 500.27704238892 ms	
128 500.26082992554 ms	
129 500.28920173645 ms	
130 500.24604797363 ms	
131 500.29706954956 ms	
132 500.26106834412 ms	
133 500.26106834412 ms	
134 500.27298927307 ms	
135 500.24700164795 ms	
