power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
75.00, 25.28, 46, 2, 7606, 923, 6683
75.00, 25.28, 46, 2, 7606, 927, 6679
75.00, 25.37, 46, 2, 7606, 929, 6677
75.00, 25.37, 46, 2, 7606, 933, 6673
75.00, 25.37, 46, 2, 7606, 937, 6669
75.00, 25.37, 46, 2, 7606, 941, 6665
75.00, 25.37, 46, 2, 7606, 945, 6661
75.00, 25.37, 46, 2, 7606, 949, 6657
75.00, 25.37, 46, 2, 7606, 951, 6655
75.00, 25.37, 46, 2, 7606, 959, 6647
75.00, 25.37, 46, 2, 7606, 961, 6645
75.00, 25.37, 19, 1, 7606, 965, 6641
75.00, 25.37, 19, 1, 7606, 967, 6639
75.00, 25.37, 19, 1, 7606, 969, 6637
75.00, 25.37, 19, 1, 7606, 971, 6635
75.00, 25.37, 19, 1, 7606, 973, 6633
75.00, 25.37, 19, 1, 7606, 983, 6623
75.00, 25.37, 19, 1, 7606, 983, 6623
75.00, 25.37, 19, 1, 7606, 989, 6617
75.00, 25.37, 19, 1, 7606, 991, 6615
75.00, 25.37, 19, 1, 7606, 993, 6613
75.00, 25.37, 19, 1, 7606, 997, 6609
75.00, 35.80, 19, 1, 7606, 1167, 6439
75.00, 35.80, 19, 1, 7606, 1167, 6439
75.00, 49.62, 19, 1, 7606, 1179, 6427
75.00, 48.14, 30, 14, 7606, 1267, 6339
75.00, 48.14, 30, 14, 7606, 1421, 6185
75.00, 45.77, 30, 14, 7606, 1421, 6185
75.00, 47.66, 30, 14, 7606, 1437, 6169
75.00, 47.66, 30, 14, 7606, 1449, 6157
75.00, 48.72, 30, 14, 7606, 1473, 6133
75.00, 47.31, 30, 14, 7606, 1473, 6133
75.00, 47.31, 30, 14, 7606, 1473, 6133
75.00, 47.88, 30, 14, 7606, 1473, 6133
75.00, 50.87, 30, 14, 7606, 1473, 6133
75.00, 50.87, 30, 14, 7606, 1473, 6133
75.00, 50.04, 30, 14, 7606, 1473, 6133
75.00, 47.85, 100, 52, 7606, 1473, 6133
75.00, 50.01, 100, 52, 7606, 1473, 6133
75.00, 50.01, 100, 52, 7606, 1473, 6133
75.00, 51.58, 100, 52, 7606, 1473, 6133
75.00, 51.58, 100, 52, 7606, 1473, 6133
75.00, 48.88, 100, 52, 7606, 1473, 6133
75.00, 49.46, 100, 52, 7606, 1473, 6133
75.00, 49.46, 100, 52, 7606, 1473, 6133
75.00, 54.81, 100, 52, 7606, 1473, 6133
75.00, 54.81, 100, 52, 7606, 1473, 6133
75.00, 53.62, 100, 52, 7606, 1473, 6133
75.00, 50.33, 100, 52, 7606, 1473, 6133
75.00, 50.33, 100, 52, 7606, 1473, 6133
75.00, 56.17, 100, 55, 7606, 1473, 6133
75.00, 54.42, 100, 55, 7606, 1473, 6133
75.00, 54.42, 100, 55, 7606, 1473, 6133
75.00, 50.10, 100, 55, 7606, 1473, 6133
75.00, 50.04, 100, 55, 7606, 1473, 6133
75.00, 50.04, 100, 55, 7606, 1473, 6133
75.00, 55.57, 100, 55, 7606, 1473, 6133
75.00, 52.47, 100, 55, 7606, 1473, 6133
75.00, 52.47, 100, 55, 7606, 1473, 6133
75.00, 49.65, 100, 55, 7606, 1473, 6133
75.00, 56.78, 100, 55, 7606, 1473, 6133
75.00, 56.78, 100, 55, 7606, 1473, 6133
75.00, 51.64, 100, 55, 7606, 1473, 6133
75.00, 51.10, 100, 50, 7606, 1473, 6133
75.00, 51.10, 100, 50, 7606, 1473, 6133
75.00, 53.11, 100, 50, 7606, 1473, 6133
75.00, 53.11, 100, 50, 7606, 1473, 6133
75.00, 53.11, 100, 50, 7606, 1473, 6133
75.00, 50.49, 100, 50, 7606, 1473, 6133
75.00, 50.58, 100, 50, 7606, 1473, 6133
75.00, 50.58, 100, 50, 7606, 1473, 6133
75.00, 53.17, 100, 50, 7606, 1473, 6133
75.00, 51.06, 100, 50, 7606, 1473, 6133
75.00, 51.06, 100, 50, 7606, 1473, 6133
75.00, 50.39, 100, 50, 7606, 1473, 6133
75.00, 55.44, 100, 55, 7606, 1473, 6133
75.00, 55.44, 100, 55, 7606, 1473, 6133
75.00, 54.52, 100, 55, 7606, 1473, 6133
75.00, 50.39, 100, 55, 7606, 1473, 6133
75.00, 50.39, 100, 55, 7606, 1473, 6133
75.00, 55.92, 100, 55, 7606, 1473, 6133
75.00, 54.23, 100, 55, 7606, 1473, 6133
75.00, 54.23, 100, 55, 7606, 1473, 6133
75.00, 50.29, 100, 55, 7606, 1473, 6133
75.00, 50.20, 100, 55, 7606, 1473, 6133
75.00, 50.20, 100, 55, 7606, 1473, 6133
75.00, 56.02, 100, 55, 7606, 1473, 6133
75.00, 52.86, 100, 55, 7606, 1473, 6133
75.00, 52.86, 100, 51, 7606, 1473, 6133
75.00, 50.04, 100, 51, 7606, 1473, 6133
75.00, 56.88, 100, 51, 7606, 1473, 6133
75.00, 56.88, 100, 51, 7606, 1473, 6133
75.00, 51.90, 100, 51, 7606, 1473, 6133
75.00, 50.71, 100, 51, 7606, 1473, 6133
75.00, 50.71, 100, 51, 7606, 1473, 6133
75.00, 52.63, 100, 51, 7606, 1473, 6133
75.00, 53.50, 100, 51, 7606, 1473, 6133
75.00, 53.50, 100, 51, 7606, 1473, 6133
75.00, 50.49, 100, 51, 7606, 1473, 6133
75.00, 50.49, 100, 51, 7606, 1473, 6133
75.00, 50.49, 100, 55, 7606, 1473, 6133
75.00, 53.50, 100, 55, 7606, 1473, 6133
75.00, 51.03, 100, 55, 7606, 1473, 6133
75.00, 51.03, 100, 55, 7606, 1473, 6133
75.00, 50.87, 100, 55, 7606, 1473, 6133
75.00, 55.00, 100, 55, 7606, 1473, 6133
75.00, 55.00, 100, 55, 7606, 1473, 6133
75.00, 54.42, 100, 55, 7606, 1473, 6133
75.00, 50.58, 100, 55, 7606, 1473, 6133
75.00, 50.58, 100, 55, 7606, 1473, 6133
75.00, 55.44, 100, 55, 7606, 1473, 6133
75.00, 54.13, 100, 55, 7606, 1473, 6133
75.00, 54.13, 100, 55, 7606, 1473, 6133
75.00, 50.39, 100, 50, 7606, 1473, 6133
75.00, 50.39, 100, 50, 7606, 1473, 6133
75.00, 50.39, 100, 50, 7606, 1473, 6133
75.00, 56.88, 100, 50, 7606, 1473, 6133
75.00, 56.88, 100, 50, 7606, 1473, 6133
75.00, 51.93, 100, 50, 7606, 1473, 6133
75.00, 50.20, 100, 50, 7606, 1473, 6133
75.00, 50.20, 100, 50, 7606, 1473, 6133
75.00, 56.94, 100, 50, 7606, 1473, 6133
75.00, 53.94, 100, 50, 7606, 1473, 6133
75.00, 53.94, 100, 50, 7606, 1473, 6133
75.00, 51.93, 100, 50, 7606, 1473, 6133
75.00, 50.29, 100, 50, 7606, 1473, 6133
75.00, 50.29, 100, 55, 7606, 1473, 6133
75.00, 53.72, 100, 55, 7606, 1473, 6133
75.00, 51.03, 100, 55, 7606, 1473, 6133
75.00, 51.03, 100, 55, 7606, 1473, 6133
75.00, 52.25, 100, 55, 7606, 1473, 6133
75.00, 54.33, 100, 55, 7606, 1473, 6133
75.00, 54.33, 100, 55, 7606, 1473, 6133
75.00, 51.26, 100, 55, 7606, 1473, 6133
75.00, 51.45, 100, 55, 7606, 1473, 6133
75.00, 51.45, 100, 55, 7606, 1473, 6133
75.00, 55.09, 100, 55, 7606, 1473, 6133
75.00, 55.09, 100, 55, 7606, 1473, 6133
75.00, 54.42, 100, 55, 7606, 1473, 6133
75.00, 50.78, 100, 52, 7606, 1473, 6133
75.00, 50.78, 100, 52, 7606, 1473, 6133
75.00, 54.90, 100, 52, 7606, 1473, 6133
75.00, 53.88, 100, 52, 7606, 1473, 6133
75.00, 53.88, 100, 52, 7606, 1473, 6133
75.00, 50.20, 100, 52, 7606, 1473, 6133
75.00, 50.49, 100, 52, 7606, 1473, 6133
75.00, 50.49, 100, 52, 7606, 1473, 6133
75.00, 57.17, 100, 52, 7606, 1473, 6133
75.00, 54.17, 100, 52, 7606, 1473, 6133
75.00, 54.17, 100, 52, 7606, 1473, 6133
75.00, 50.10, 100, 52, 7606, 1473, 6133
75.00, 56.69, 100, 55, 7606, 1473, 6133
75.00, 56.69, 100, 55, 7606, 1473, 6133
75.00, 53.34, 100, 55, 7606, 1473, 6133
75.00, 50.58, 100, 55, 7606, 1473, 6133
75.00, 50.58, 100, 55, 7606, 1473, 6133
75.00, 51.61, 100, 55, 7606, 1473, 6133
75.00, 54.87, 100, 55, 7606, 1473, 6133
75.00, 54.87, 100, 55, 7606, 1473, 6133
75.00, 50.84, 100, 55, 7606, 1473, 6133
75.00, 50.10, 100, 55, 7606, 1473, 6133
75.00, 50.10, 100, 55, 7606, 1473, 6133
75.00, 54.90, 100, 55, 7606, 1473, 6133
75.00, 51.99, 100, 55, 7606, 1473, 6133
75.00, 51.99, 100, 50, 7606, 1473, 6133
75.00, 50.87, 100, 50, 7606, 1473, 6133
75.00, 53.40, 100, 50, 7606, 1473, 6133
75.00, 53.40, 100, 50, 7606, 1473, 6133
75.00, 53.94, 100, 50, 7606, 1473, 6133
75.00, 50.87, 100, 50, 7606, 1473, 6133
75.00, 50.87, 100, 50, 7606, 1473, 6133
75.00, 54.52, 100, 50, 7606, 1473, 6133
75.00, 53.59, 100, 50, 7606, 1473, 6133
75.00, 53.59, 100, 50, 7606, 1473, 6133
75.00, 50.58, 100, 50, 7606, 1473, 6133
75.00, 50.55, 100, 50, 7606, 1473, 6133
75.00, 50.55, 100, 55, 7606, 1473, 6133
75.00, 56.84, 100, 55, 7606, 1473, 6133
75.00, 56.84, 100, 55, 7606, 1473, 6133
75.00, 53.11, 100, 55, 7606, 1473, 6133
75.00, 50.29, 100, 55, 7606, 1473, 6133
75.00, 50.29, 100, 55, 7606, 1473, 6133
75.00, 56.69, 100, 55, 7606, 1473, 6133
75.00, 54.71, 100, 55, 7606, 1473, 6133
75.00, 54.71, 100, 55, 7606, 1473, 6133
75.00, 51.26, 100, 55, 7606, 1473, 6133
75.00, 50.20, 100, 55, 7606, 1473, 6133
75.00, 50.20, 100, 55, 7606, 1473, 6133
75.00, 55.19, 100, 55, 7606, 1473, 6133
75.00, 55.19, 100, 55, 7606, 1473, 6133
75.00, 51.06, 100, 52, 7606, 1473, 6133
75.00, 50.10, 100, 52, 7606, 1473, 6133
75.00, 50.10, 100, 52, 7606, 1473, 6133
75.00, 55.19, 100, 52, 7606, 1473, 6133
75.00, 52.63, 100, 52, 7606, 1473, 6133
75.00, 52.63, 100, 52, 7606, 1473, 6133
75.00, 50.65, 100, 52, 7606, 1473, 6133
75.00, 52.73, 100, 52, 7606, 1473, 6133
75.00, 52.73, 100, 52, 7606, 1473, 6133
75.00, 53.75, 100, 52, 7606, 1473, 6133
75.00, 50.84, 100, 52, 7606, 1473, 6133
75.00, 50.84, 100, 52, 7606, 1473, 6133
75.00, 53.88, 100, 52, 7606, 1473, 6133
75.00, 53.37, 100, 54, 7606, 1473, 6133
75.00, 53.37, 100, 54, 7606, 1473, 6133
75.00, 50.78, 100, 54, 7606, 1473, 6133
75.00, 50.78, 100, 54, 7606, 1473, 6133
75.00, 50.78, 100, 54, 7606, 1473, 6133
75.00, 56.50, 100, 54, 7606, 1473, 6133
75.00, 54.52, 100, 54, 7606, 1473, 6133
75.00, 54.52, 100, 54, 7606, 1473, 6133
75.00, 50.42, 100, 54, 7606, 1473, 6133
75.00, 55.73, 100, 54, 7606, 1473, 6133
