power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 62.35, 55, 2, 12205, 955, 11250
149.00, 62.35, 55, 2, 12205, 956, 11249
149.00, 62.35, 55, 2, 12205, 958, 11247
149.00, 62.35, 55, 2, 12205, 959, 11246
149.00, 62.35, 55, 2, 12205, 960, 11245
149.00, 62.35, 55, 2, 12205, 961, 11244
149.00, 61.42, 55, 2, 12205, 963, 11242
149.00, 61.42, 55, 2, 12205, 964, 11241
149.00, 61.42, 55, 2, 12205, 966, 11239
149.00, 61.42, 55, 2, 12205, 967, 11238
149.00, 61.42, 55, 2, 12205, 969, 11236
149.00, 61.42, 55, 2, 12205, 972, 11233
149.00, 61.42, 55, 2, 12205, 1169, 11036
149.00, 61.42, 55, 2, 12205, 1169, 11036
149.00, 61.42, 23, 4, 12205, 1169, 11036
149.00, 69.24, 23, 4, 12205, 1169, 11036
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 69.24, 23, 4, 12205, 1265, 10940
149.00, 81.95, 23, 4, 12205, 1298, 10907
149.00, 81.95, 23, 4, 12205, 1298, 10907
149.00, 81.95, 23, 4, 12205, 1298, 10907
149.00, 81.95, 23, 4, 12205, 1298, 10907
149.00, 81.95, 100, 21, 12205, 1298, 10907
149.00, 81.95, 100, 21, 12205, 1298, 10907
149.00, 81.95, 100, 21, 12205, 1320, 10885
149.00, 81.95, 100, 21, 12205, 1320, 10885
149.00, 84.52, 100, 21, 12205, 1320, 10885
149.00, 84.52, 100, 21, 12205, 1320, 10885
149.00, 84.52, 100, 21, 12205, 1320, 10885
149.00, 84.52, 100, 21, 12205, 1480, 10725
149.00, 84.52, 100, 21, 12205, 1480, 10725
149.00, 84.52, 100, 21, 12205, 1480, 10725
149.00, 84.52, 100, 21, 12205, 1480, 10725
149.00, 84.52, 100, 21, 12205, 1480, 10725
149.00, 84.52, 100, 21, 12205, 1582, 10623
149.00, 82.94, 100, 21, 12205, 1677, 10528
149.00, 82.94, 100, 21, 12205, 1677, 10528
149.00, 82.94, 100, 10, 12205, 1677, 10528
149.00, 82.94, 100, 10, 12205, 1677, 10528
149.00, 82.94, 100, 10, 12205, 1677, 10528
149.00, 82.94, 100, 10, 12205, 1740, 10465
