power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 70.19, 60, 4, 12205, 10887, 1318
149.00, 70.19, 60, 4, 12205, 10887, 1318
149.00, 70.19, 60, 4, 12205, 11015, 1190
149.00, 70.19, 60, 4, 12205, 11207, 998
149.00, 70.19, 46, 6, 12205, 11719, 486
149.00, 70.19, 46, 6, 12205, 11720, 485
149.00, 70.19, 46, 6, 12205, 11721, 484
149.00, 70.19, 46, 6, 12205, 11722, 483
149.00, 72.53, 46, 6, 12205, 11724, 481
149.00, 72.53, 46, 6, 12205, 11725, 480
149.00, 72.53, 46, 6, 12205, 11726, 479
149.00, 72.53, 46, 6, 12205, 11727, 478
149.00, 72.53, 46, 6, 12205, 11728, 477
149.00, 72.53, 46, 6, 12205, 11729, 476
149.00, 72.53, 46, 6, 12205, 11731, 474
149.00, 72.53, 46, 6, 12205, 11732, 473
149.00, 72.53, 46, 6, 12205, 11734, 471
149.00, 74.96, 46, 6, 12205, 11992, 213
149.00, 74.96, 46, 6, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 74.96, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 27, 4, 12205, 11992, 213
149.00, 124.78, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 144.48, 100, 28, 12205, 11992, 213
149.00, 152.67, 100, 28, 12205, 11992, 213
149.00, 152.67, 100, 27, 12205, 11992, 213
149.00, 152.67, 100, 27, 12205, 11992, 213
149.00, 152.67, 100, 27, 12205, 11992, 213
149.00, 152.67, 100, 27, 12205, 11992, 213
149.00, 152.67, 100, 30, 12205, 11992, 213
149.00, 152.67, 100, 30, 12205, 11992, 213
149.00, 152.67, 100, 30, 12205, 11992, 213
149.00, 152.67, 100, 30, 12205, 11992, 213
149.00, 153.36, 100, 30, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 153.36, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 28, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 149.59, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 145.46, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 143.85, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 29, 12205, 11992, 213
149.00, 141.46, 100, 32, 12205, 11992, 213
149.00, 141.46, 100, 32, 12205, 11992, 213
149.00, 141.46, 100, 32, 12205, 11992, 213
149.00, 141.46, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 142.10, 100, 32, 12205, 11992, 213
149.00, 135.48, 100, 32, 12205, 11992, 213
149.00, 135.48, 100, 32, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 135.48, 100, 35, 12205, 11992, 213
149.00, 146.59, 100, 35, 12205, 11992, 213
149.00, 146.59, 100, 35, 12205, 11992, 213
149.00, 146.59, 100, 35, 12205, 11992, 213
