***nmt_l5_iter_test Benchmarking***
Usage ./run_gpu_nmt_l5_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_nmt_l5_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iteration time in ms)****	
1 4568.3181285858 ms	
2 4523.3159065247 ms	
3 4524.2700576782 ms	
4 4528.4149646759 ms	
5 4530.8179855347 ms	
6 4534.9040031433 ms	
7 4535.8171463013 ms	
8 4539.1051769257 ms	
9 4540.8489704132 ms	
10 4543.1759357452 ms	
11 4547.3160743713 ms	
12 4549.1938591003 ms	
13 4550.5430698395 ms	
14 4556.7739009857 ms	
15 4554.5959472656 ms	
16 4561.0508918762 ms	
17 4561.047077179 ms	
18 4627.0949840546 ms	
19 4647.1529006958 ms	
20 4646.9728946686 ms	
21 4651.4940261841 ms	
22 4650.3579616547 ms	
23 4648.6849784851 ms	
24 4652.4939537048 ms	
25 4652.5309085846 ms	
26 4654.1841030121 ms	
27 4649.9850749969 ms	
28 4651.7050266266 ms	
29 4656.7468643188 ms	
30 4655.473947525 ms	
31 4655.4720401764 ms	
32 4659.2710018158 ms	
33 4656.6581726074 ms	
34 4658.0650806427 ms	
35 4653.3770561218 ms	
36 4656.4540863037 ms	
37 4659.019947052 ms	
38 4657.7980518341 ms	
39 4658.4980487823 ms	
40 4657.3951244354 ms	
41 4657.7410697937 ms	
42 4655.0550460815 ms	
43 4661.3430976868 ms	
44 4660.4290008545 ms	
45 4658.3080291748 ms	
46 4659.6968173981 ms	
47 4666.6460037231 ms	
48 4737.3459339142 ms	
49 4738.6150360107 ms	
50 4734.8279953003 ms	
51 4735.682964325 ms	
52 4733.4289550781 ms	
53 4736.713886261 ms	
54 4735.3880405426 ms	
55 4734.3637943268 ms	
56 4736.4358901978 ms	
57 4739.2151355743 ms	
58 4736.5918159485 ms	
59 4734.9870204926 ms	
60 4732.6138019562 ms	
61 4737.8120422363 ms	
62 4739.9730682373 ms	
63 4736.7031574249 ms	
64 4736.3650798798 ms	
65 4735.0130081177 ms	
66 4736.5801334381 ms	
67 4735.3630065918 ms	
68 4734.1198921204 ms	
69 4738.068819046 ms	
70 4733.5221767426 ms	
71 4735.4731559753 ms	
72 4735.8729839325 ms	
73 4736.1700534821 ms	
74 4738.0390167236 ms	
75 4735.5740070343 ms	
76 4736.6998195648 ms	
77 4737.6399040222 ms	
78 4737.4761104584 ms	
79 4739.410161972 ms	
80 4734.3130111694 ms	
81 4736.2551689148 ms	
82 4736.2248897552 ms	
83 4735.2600097656 ms	
84 4733.2990169525 ms	
85 4734.4419956207 ms	
86 4735.6810569763 ms	
87 4735.326051712 ms	
88 4735.1751327515 ms	
89 4735.8241081238 ms	
90 4732.549905777 ms	
91 4737.6329898834 ms	
92 4731.5399646759 ms	
93 4734.6658706665 ms	
94 4736.7429733276 ms	
95 4733.4971427917 ms	
96 4733.7470054626 ms	
97 4734.3151569366 ms	
98 4734.6529960632 ms	
99 4737.8830909729 ms	
100 4734.3690395355 ms	
101 4734.8189353943 ms	
102 4735.9209060669 ms	
103 4735.4009151459 ms	
104 4732.3920726776 ms	
105 4732.057094574 ms	
106 4733.1590652466 ms	
107 4734.2250347137 ms	
108 4735.6719970703 ms	
109 4732.1310043335 ms	
110 4732.843875885 ms	
111 4733.3269119263 ms	
112 4730.947971344 ms	
113 4732.017993927 ms	
114 4734.4748973846 ms	
115 4735.5830669403 ms	
116 4733.9210510254 ms	
117 4733.9940071106 ms	
118 4733.0448627472 ms	
119 4735.0749969482 ms	
120 4736.1509799957 ms	
121 4731.761932373 ms	
122 4734.8771095276 ms	
123 4734.7850799561 ms	
124 4732.498884201 ms	
125 4731.4240932465 ms	
126 4732.9611778259 ms	
127 4733.8349819183 ms	
128 4736.0389232635 ms	
129 4736.4108562469 ms	
130 4733.705997467 ms	
131 4736.4530563354 ms	
132 4736.4540100098 ms	
133 4736.1400127411 ms	
134 4733.2191467285 ms	
135 4734.8439693451 ms	
136 4733.4849834442 ms	
137 4732.9699993134 ms	
138 4736.6101741791 ms	
139 4735.2180480957 ms	
140 4735.8250617981 ms	
141 4735.8508110046 ms	
142 4735.8739376068 ms	
143 4731.8520545959 ms	
144 4732.73396492 ms	
145 4737.6039028168 ms	
146 4736.7978096008 ms	
147 4735.1710796356 ms	
148 4736.8819713593 ms	
149 4737.0498180389 ms	
150 4741.0640716553 ms	
**batch size 16**
****GPU Data (iteration time in ms)****	
1 5077.5499343872 ms	
2 5040.2820110321 ms	
3 5038.8550758362 ms	
4 5038.7508869171 ms	
5 5067.1589374542 ms	
6 5094.1588878632 ms	
7 5094.4650173187 ms	
8 5093.6260223389 ms	
9 5091.8660163879 ms	
10 5093.1560993195 ms	
11 5094.3100452423 ms	
12 5092.3190116882 ms	
13 5093.316078186 ms	
14 5092.325925827 ms	
15 5092.8299427032 ms	
16 5093.376159668 ms	
17 5094.8369503021 ms	
18 5094.7451591492 ms	
19 5094.3491458893 ms	
20 5093.1830406189 ms	
21 5095.2069759369 ms	
22 5093.4162139893 ms	
23 5095.535993576 ms	
24 5094.4459438324 ms	
25 5095.2439308167 ms	
26 5094.5620536804 ms	
27 5096.776008606 ms	
28 5095.4620838165 ms	
29 5095.342874527 ms	
30 5094.8119163513 ms	
31 5095.6552028656 ms	
32 5095.5450534821 ms	
33 5096.0469245911 ms	
34 5095.7839488983 ms	
35 5094.3400859833 ms	
36 5096.2269306183 ms	
37 5096.1441993713 ms	
38 5095.7908630371 ms	
39 5096.6920852661 ms	
40 5095.6168174744 ms	
