power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 65.53, 24, 1, 12205, 683, 11522
149.00, 65.53, 24, 1, 12205, 684, 11521
149.00, 65.53, 24, 1, 12205, 685, 11520
149.00, 65.53, 24, 1, 12205, 686, 11519
149.00, 65.53, 24, 1, 12205, 687, 11518
149.00, 65.53, 24, 1, 12205, 689, 11516
149.00, 64.63, 24, 1, 12205, 690, 11515
149.00, 64.63, 24, 1, 12205, 692, 11513
149.00, 64.63, 24, 1, 12205, 693, 11512
149.00, 64.63, 24, 1, 12205, 694, 11511
149.00, 64.63, 15, 1, 12205, 695, 11510
149.00, 64.63, 15, 1, 12205, 697, 11508
149.00, 64.63, 15, 1, 12205, 726, 11479
149.00, 64.63, 15, 1, 12205, 773, 11432
149.00, 64.63, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 74.70, 15, 1, 12205, 773, 11432
149.00, 94.46, 15, 1, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 94.46, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 86, 17, 12205, 773, 11432
149.00, 103.66, 100, 20, 12205, 773, 11432
149.00, 103.66, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 108.45, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.63, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 110.50, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 110.75, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
149.00, 111.44, 100, 20, 12205, 773, 11432
