power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 64.23, 88, 5, 12205, 3010, 9195
149.00, 64.23, 88, 5, 12205, 3023, 9182
149.00, 64.23, 88, 5, 12205, 3024, 9181
149.00, 64.23, 88, 5, 12205, 3026, 9179
149.00, 64.23, 88, 5, 12205, 3027, 9178
149.00, 63.89, 88, 5, 12205, 3029, 9176
149.00, 63.89, 88, 5, 12205, 3030, 9175
149.00, 63.89, 88, 5, 12205, 3032, 9173
149.00, 63.89, 88, 5, 12205, 3033, 9172
149.00, 63.89, 88, 5, 12205, 3035, 9170
149.00, 63.89, 88, 5, 12205, 3036, 9169
149.00, 63.89, 88, 5, 12205, 3037, 9168
149.00, 63.89, 10, 1, 12205, 3044, 9161
149.00, 63.89, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 76.23, 10, 1, 12205, 3044, 9161
149.00, 101.88, 10, 1, 12205, 3044, 9161
149.00, 101.88, 10, 1, 12205, 3044, 9161
149.00, 101.88, 10, 1, 12205, 3044, 9161
149.00, 101.88, 10, 1, 12205, 3044, 9161
149.00, 101.88, 100, 36, 12205, 3044, 9161
149.00, 101.88, 100, 36, 12205, 3044, 9161
149.00, 101.88, 100, 36, 12205, 3044, 9161
149.00, 101.88, 100, 36, 12205, 3044, 9161
149.00, 101.88, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 118.86, 100, 36, 12205, 3044, 9161
149.00, 127.95, 100, 36, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 127.95, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
149.00, 134.93, 100, 38, 12205, 3044, 9161
