power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 42.63, 86, 8, 16276, 3447, 12829
250.00, 42.88, 86, 8, 16276, 3449, 12827
250.00, 42.88, 86, 8, 16276, 3451, 12825
250.00, 42.88, 86, 8, 16276, 3453, 12823
250.00, 42.85, 86, 8, 16276, 3455, 12821
250.00, 42.85, 24, 2, 16276, 3457, 12819
250.00, 42.85, 24, 2, 16276, 3459, 12817
250.00, 42.88, 24, 2, 16276, 3461, 12815
250.00, 42.88, 24, 2, 16276, 3463, 12813
250.00, 42.88, 24, 2, 16276, 3465, 12811
250.00, 42.88, 24, 2, 16276, 3467, 12809
250.00, 42.88, 24, 2, 16276, 3469, 12807
250.00, 42.85, 24, 2, 16276, 3471, 12805
250.00, 42.88, 24, 2, 16276, 3473, 12803
250.00, 42.88, 24, 2, 16276, 3483, 12793
250.00, 132.91, 24, 2, 16276, 3483, 12793
250.00, 148.76, 24, 2, 16276, 3483, 12793
250.00, 148.76, 33, 100, 16276, 3483, 12793
250.00, 156.77, 33, 100, 16276, 3483, 12793
250.00, 158.95, 33, 100, 16276, 3483, 12793
250.00, 158.95, 33, 100, 16276, 3483, 12793
250.00, 157.75, 33, 100, 16276, 3483, 12793
250.00, 158.46, 33, 100, 16276, 3483, 12793
250.00, 158.46, 33, 100, 16276, 3483, 12793
250.00, 160.93, 33, 100, 16276, 3483, 12793
250.00, 161.40, 33, 100, 16276, 3483, 12793
250.00, 161.40, 33, 100, 16276, 3483, 12793
250.00, 159.21, 33, 100, 16276, 3483, 12793
250.00, 160.19, 33, 100, 16276, 3483, 12793
250.00, 160.19, 33, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 160.19, 99, 100, 16276, 3483, 12793
250.00, 160.19, 99, 100, 16276, 3483, 12793
250.00, 160.93, 99, 100, 16276, 3483, 12793
250.00, 161.41, 99, 100, 16276, 3483, 12793
250.00, 161.41, 99, 100, 16276, 3483, 12793
250.00, 162.64, 99, 100, 16276, 3483, 12793
250.00, 161.40, 99, 100, 16276, 3483, 12793
250.00, 161.40, 99, 100, 16276, 3483, 12793
250.00, 162.15, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 161.65, 99, 100, 16276, 3483, 12793
250.00, 160.93, 99, 100, 16276, 3483, 12793
250.00, 160.93, 99, 100, 16276, 3483, 12793
250.00, 163.13, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 161.17, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 163.62, 99, 100, 16276, 3483, 12793
250.00, 162.14, 99, 100, 16276, 3483, 12793
250.00, 162.14, 99, 100, 16276, 3483, 12793
250.00, 161.40, 99, 100, 16276, 3483, 12793
250.00, 162.88, 99, 100, 16276, 3483, 12793
250.00, 162.88, 99, 100, 16276, 3483, 12793
250.00, 161.89, 99, 100, 16276, 3483, 12793
250.00, 160.93, 99, 100, 16276, 3483, 12793
250.00, 160.93, 99, 100, 16276, 3483, 12793
250.00, 162.88, 99, 100, 16276, 3483, 12793
250.00, 163.62, 99, 100, 16276, 3483, 12793
250.00, 163.62, 99, 100, 16276, 3483, 12793
250.00, 162.64, 99, 100, 16276, 3483, 12793
250.00, 161.66, 99, 100, 16276, 3483, 12793
250.00, 161.66, 99, 100, 16276, 3483, 12793
250.00, 163.13, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 161.40, 99, 100, 16276, 3483, 12793
250.00, 162.15, 99, 100, 16276, 3483, 12793
250.00, 162.15, 99, 100, 16276, 3483, 12793
250.00, 164.35, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 162.64, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 161.17, 99, 100, 16276, 3483, 12793
250.00, 161.17, 99, 100, 16276, 3483, 12793
250.00, 163.87, 99, 100, 16276, 3483, 12793
250.00, 163.87, 99, 100, 16276, 3483, 12793
250.00, 163.87, 99, 100, 16276, 3483, 12793
250.00, 162.40, 99, 100, 16276, 3483, 12793
250.00, 162.15, 99, 100, 16276, 3483, 12793
250.00, 162.15, 99, 100, 16276, 3483, 12793
250.00, 163.62, 99, 100, 16276, 3483, 12793
250.00, 162.88, 99, 100, 16276, 3483, 12793
250.00, 162.88, 99, 100, 16276, 3483, 12793
250.00, 161.66, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 163.38, 99, 100, 16276, 3483, 12793
250.00, 164.11, 99, 100, 16276, 3483, 12793
250.00, 163.13, 99, 100, 16276, 3483, 12793
250.00, 163.13, 99, 100, 16276, 3483, 12793
