power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 83.68, 10, 0, 12205, 955, 11250
250.00, 83.68, 35, 2, 12205, 957, 11248
250.00, 83.68, 35, 2, 12205, 959, 11246
250.00, 83.68, 35, 2, 12205, 961, 11244
250.00, 83.68, 35, 2, 12205, 964, 11241
250.00, 83.68, 35, 2, 12205, 967, 11238
250.00, 83.68, 35, 2, 12205, 1071, 11134
250.00, 92.44, 35, 2, 12205, 1120, 11085
250.00, 92.44, 35, 2, 12205, 1137, 11068
250.00, 92.44, 35, 2, 12205, 1137, 11068
250.00, 92.44, 35, 2, 12205, 1149, 11056
250.00, 92.44, 35, 2, 12205, 1149, 11056
250.00, 92.44, 35, 2, 12205, 1231, 10974
250.00, 92.44, 35, 2, 12205, 1331, 10874
250.00, 92.44, 35, 2, 12205, 1380, 10825
250.00, 92.44, 64, 10, 12205, 1380, 10825
250.00, 130.68, 64, 10, 12205, 1397, 10808
250.00, 130.68, 64, 10, 12205, 1397, 10808
250.00, 130.68, 64, 10, 12205, 1408, 10797
250.00, 130.68, 64, 10, 12205, 1408, 10797
250.00, 130.68, 64, 10, 12205, 1429, 10776
250.00, 130.68, 64, 10, 12205, 1429, 10776
