power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 64.89, 10, 0, 12205, 273, 11932
149.00, 64.89, 10, 0, 12205, 274, 11931
149.00, 64.89, 10, 0, 12205, 275, 11930
149.00, 64.89, 10, 0, 12205, 277, 11928
149.00, 64.89, 10, 0, 12205, 278, 11927
149.00, 64.89, 10, 0, 12205, 280, 11925
149.00, 64.74, 10, 0, 12205, 281, 11924
149.00, 64.74, 10, 0, 12205, 283, 11922
149.00, 64.74, 10, 0, 12205, 284, 11921
149.00, 64.74, 10, 0, 12205, 285, 11920
149.00, 64.74, 10, 0, 12205, 287, 11918
149.00, 64.74, 10, 0, 12205, 290, 11915
149.00, 64.74, 10, 0, 12205, 290, 11915
149.00, 64.74, 10, 0, 12205, 290, 11915
149.00, 64.74, 10, 0, 12205, 290, 11915
149.00, 89.01, 10, 0, 12205, 290, 11915
149.00, 89.01, 10, 0, 12205, 290, 11915
149.00, 89.01, 10, 0, 12205, 290, 11915
149.00, 89.01, 10, 0, 12205, 290, 11915
