power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
250.00, 85.43, 33, 2, 12205, 1812, 10393
250.00, 85.33, 33, 2, 12205, 1815, 10390
250.00, 85.33, 33, 2, 12205, 1817, 10388
250.00, 85.33, 33, 2, 12205, 1820, 10385
250.00, 85.33, 33, 2, 12205, 1822, 10383
250.00, 85.33, 33, 2, 12205, 1825, 10380
250.00, 85.33, 33, 2, 12205, 1829, 10376
250.00, 85.33, 40, 5, 12205, 3732, 8473
250.00, 85.33, 40, 5, 12205, 3865, 8340
250.00, 85.33, 40, 5, 12205, 3917, 8288
250.00, 142.01, 40, 5, 12205, 3917, 8288
250.00, 142.01, 40, 5, 12205, 3917, 8288
250.00, 142.01, 40, 5, 12205, 3933, 8272
250.00, 142.01, 40, 5, 12205, 3933, 8272
250.00, 142.01, 40, 5, 12205, 3933, 8272
250.00, 142.01, 40, 5, 12205, 3933, 8272
250.00, 142.01, 40, 5, 12205, 3949, 8256
250.00, 142.01, 40, 5, 12205, 3949, 8256
250.00, 142.01, 40, 5, 12205, 3959, 8246
250.00, 204.50, 40, 5, 12205, 3959, 8246
