***mlp_l5_iter_test Benchmarking***
Usage ./run_gpu_mlp_l5_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_mlp_l5_iter_test.sh geforce_gtx_maxwell
**batch size 1**
****GPU Data (iter,time)****	
53 0.12588500976562 ms	
54 0.12111663818359 ms	
55 0.11801719665527 ms	
56 0.11992454528809 ms	
57 0.11920928955078 ms	
58 0.12111663818359 ms	
59 0.11897087097168 ms	
60 0.1220703125 ms	
61 0.11992454528809 ms	
62 0.11682510375977 ms	
63 0.12111663818359 ms	
64 0.11682510375977 ms	
65 0.11706352233887 ms	
66 0.11587142944336 ms	
67 0.12087821960449 ms	
68 0.11706352233887 ms	
69 0.11610984802246 ms	
70 0.11801719665527 ms	
71 0.11610984802246 ms	
72 0.11610984802246 ms	
73 0.13113021850586 ms	
74 0.13494491577148 ms	
75 0.12397766113281 ms	
76 0.88596343994141 ms	
77 4.0099620819092 ms	
78 4.0159225463867 ms	
79 4.0061473846436 ms	
80 4.0040016174316 ms	
81 4.0140151977539 ms	
82 4.0221214294434 ms	
83 4.0099620819092 ms	
84 4.0059089660645 ms	
85 4.0159225463867 ms	
86 4.0090084075928 ms	
87 4.0130615234375 ms	
88 4.0121078491211 ms	
89 4.0230751037598 ms	
90 4.0011405944824 ms	
91 4.0230751037598 ms	
92 4.0369033813477 ms	
93 4.0059089660645 ms	
94 4.011869430542 ms	
95 3.9939880371094 ms	
96 4.0059089660645 ms	
97 4.0111541748047 ms	
98 4.0202140808105 ms	
99 4.0237903594971 ms	
100 4.0419101715088 ms	
101 4.0059089660645 ms	
102 4.0249824523926 ms	
103 4.0180683135986 ms	
104 4.0068626403809 ms	
105 4.0111541748047 ms	
106 4.019021987915 ms	
107 4.0111541748047 ms	
108 4.0128231048584 ms	
109 4.0149688720703 ms	
110 4.0180683135986 ms	
111 4.0051937103271 ms	
112 4.0030479431152 ms	
113 4.0149688720703 ms	
114 4.0209293365479 ms	
115 4.0099620819092 ms	
116 4.065990447998 ms	
117 4.0159225463867 ms	
118 4.0140151977539 ms	
119 4.0378570556641 ms	
120 4.0140151977539 ms	
121 4.0159225463867 ms	
122 4.040002822876 ms	
123 4.7311782836914 ms	
124 4.2068958282471 ms	
125 4.1871070861816 ms	
126 4.1821002960205 ms	
127 4.2269229888916 ms	
128 4.188060760498 ms	
129 4.1878223419189 ms	
130 4.194974899292 ms	
131 4.1871070861816 ms	
132 4.2128562927246 ms	
133 4.1868686676025 ms	
134 4.1911602020264 ms	
135 4.1930675506592 ms	
136 4.188060760498 ms	
137 4.1940212249756 ms	
138 4.1978359222412 ms	
139 4.209041595459 ms	
140 4.2300224304199 ms	
141 4.1930675506592 ms	
142 4.1818618774414 ms	
143 4.2121410369873 ms	
144 4.1811466217041 ms	
145 4.1928291320801 ms	
146 4.1899681091309 ms	
147 4.8649311065674 ms	
148 4.3938159942627 ms	
149 4.4081211090088 ms	
150 4.410982131958 ms	
**batch size 1024**
****GPU Data (iter,time)****	
1 74.153184890747 ms	
2 0.1368522644043 ms	
3 0.12707710266113 ms	
4 0.12493133544922 ms	
5 0.12302398681641 ms	
6 0.12397766113281 ms	
7 0.13303756713867 ms	
8 0.12493133544922 ms	
9 0.14615058898926 ms	
10 0.12588500976562 ms	
11 0.14901161193848 ms	
12 0.12302398681641 ms	
13 0.12302398681641 ms	
14 0.12516975402832 ms	
15 0.1220703125 ms	
16 0.12016296386719 ms	
17 0.1218318939209 ms	
18 0.12302398681641 ms	
19 0.12087821960449 ms	
20 0.11992454528809 ms	
21 0.1220703125 ms	
22 0.1218318939209 ms	
23 0.12397766113281 ms	
24 0.12087821960449 ms	
25 0.1220703125 ms	
26 0.11992454528809 ms	
27 0.13399124145508 ms	
28 0.12421607971191 ms	
29 0.13399124145508 ms	
30 0.12493133544922 ms	
31 0.1220703125 ms	
32 0.13589859008789 ms	
33 0.12302398681641 ms	
34 0.12302398681641 ms	
35 0.12016296386719 ms	
36 0.12302398681641 ms	
37 0.13208389282227 ms	
38 0.11897087097168 ms	
39 0.12397766113281 ms	
40 0.12111663818359 ms	
41 0.12087821960449 ms	
42 0.1220703125 ms	
43 0.12516975402832 ms	
44 0.12111663818359 ms	
45 0.11897087097168 ms	
46 0.11920928955078 ms	
47 0.12898445129395 ms	
48 0.1220703125 ms	
49 0.13279914855957 ms	
50 0.14519691467285 ms	
51 0.12087821960449 ms	
52 0.1218318939209 ms	
53 0.12016296386719 ms	
54 0.12087821960449 ms	
55 0.12493133544922 ms	
56 0.1218318939209 ms	
57 0.12111663818359 ms	
58 0.1220703125 ms	
59 0.12016296386719 ms	
60 0.12111663818359 ms	
61 0.12087821960449 ms	
62 0.12302398681641 ms	
63 0.12087821960449 ms	
64 0.12087821960449 ms	
65 0.11897087097168 ms	
66 0.12111663818359 ms	
67 0.12707710266113 ms	
68 0.12397766113281 ms	
69 0.11992454528809 ms	
70 0.1227855682373 ms	
71 0.11706352233887 ms	
72 0.11992454528809 ms	
73 0.11777877807617 ms	
74 0.11801719665527 ms	
75 4.9240589141846 ms	
76 7.9529285430908 ms	
77 8.1419944763184 ms	
78 8.2569122314453 ms	
79 8.336067199707 ms	
80 8.0180168151855 ms	
81 8.213996887207 ms	
82 7.9240798950195 ms	
83 7.9398155212402 ms	
84 8.0389976501465 ms	
85 8.3210468292236 ms	
86 7.9419612884521 ms	
87 8.0878734588623 ms	
88 7.9450607299805 ms	
89 7.9498291015625 ms	
90 7.9951286315918 ms	
91 8.0850124359131 ms	
92 8.0289840698242 ms	
93 8.2669258117676 ms	
94 8.126974105835 ms	
95 9.145975112915 ms	
96 8.4958076477051 ms	
97 8.0468654632568 ms	
98 8.1479549407959 ms	
99 8.080005645752 ms	
100 8.0549716949463 ms	
101 8.0780982971191 ms	
102 8.0788135528564 ms	
103 8.3551406860352 ms	
104 8.1369876861572 ms	
105 8.2888603210449 ms	
106 8.3250999450684 ms	
107 9.2830657958984 ms	
108 8.9180469512939 ms	
109 8.7559223175049 ms	
110 9.2110633850098 ms	
111 8.7909698486328 ms	
112 8.6660385131836 ms	
113 9.0339183807373 ms	
114 8.8281631469727 ms	
115 8.7168216705322 ms	
116 8.774995803833 ms	
117 8.9797973632812 ms	
118 10.092973709106 ms	
119 8.9797973632812 ms	
120 8.9359283447266 ms	
121 8.9759826660156 ms	
122 8.7559223175049 ms	
123 8.7780952453613 ms	
124 8.7738037109375 ms	
125 8.8121891021729 ms	
126 8.7559223175049 ms	
127 9.105920791626 ms	
128 8.7530612945557 ms	
129 8.7800025939941 ms	
130 8.7370872497559 ms	
131 8.7239742279053 ms	
132 8.9471340179443 ms	
133 8.7840557098389 ms	
134 9.1221332550049 ms	
135 8.8949203491211 ms	
136 8.7430477142334 ms	
137 8.9728832244873 ms	
138 8.8160037994385 ms	
139 8.8438987731934 ms	
140 9.2160701751709 ms	
141 9.131908416748 ms	
142 9.1049671173096 ms	
143 8.7249279022217 ms	
144 8.7308883666992 ms	
145 9.099006652832 ms	
146 9.3369483947754 ms	
147 8.7459087371826 ms	
148 8.9881420135498 ms	
149 8.8849067687988 ms	
150 9.2349052429199 ms	
**batch size 2048**
****GPU Data (iter,time)****	
1 74.928998947144 ms	
2 0.13399124145508 ms	
3 0.12707710266113 ms	
4 0.14996528625488 ms	
5 0.12421607971191 ms	
6 0.14305114746094 ms	
7 0.12397766113281 ms	
8 0.13399124145508 ms	
9 0.12803077697754 ms	
10 0.13399124145508 ms	
11 0.1220703125 ms	
12 0.12493133544922 ms	
13 0.12087821960449 ms	
14 0.14615058898926 ms	
15 0.1218318939209 ms	
16 0.12111663818359 ms	
17 0.12087821960449 ms	
18 0.13208389282227 ms	
19 0.1220703125 ms	
20 0.11992454528809 ms	
21 0.11992454528809 ms	
22 0.12111663818359 ms	
23 0.12016296386719 ms	
24 0.11897087097168 ms	
25 0.12111663818359 ms	
26 0.13613700866699 ms	
27 0.11897087097168 ms	
28 0.13589859008789 ms	
29 0.12016296386719 ms	
30 0.11897087097168 ms	
31 0.12111663818359 ms	
32 0.11920928955078 ms	
33 0.11801719665527 ms	
34 0.12111663818359 ms	
35 0.11897087097168 ms	
36 0.11897087097168 ms	
37 0.12111663818359 ms	
38 0.11897087097168 ms	
39 0.12302398681641 ms	
40 0.1220703125 ms	
41 0.12016296386719 ms	
42 0.11897087097168 ms	
43 0.12111663818359 ms	
44 0.11897087097168 ms	
45 0.11897087097168 ms	
46 0.12111663818359 ms	
47 0.11801719665527 ms	
48 0.13899803161621 ms	
49 0.12302398681641 ms	
50 0.12111663818359 ms	
51 0.12588500976562 ms	
52 0.12588500976562 ms	
53 0.11992454528809 ms	
54 0.11897087097168 ms	
55 0.1218318939209 ms	
56 0.12302398681641 ms	
57 0.12493133544922 ms	
58 0.13995170593262 ms	
59 0.12111663818359 ms	
60 0.11801719665527 ms	
61 0.12111663818359 ms	
62 0.11801719665527 ms	
63 0.11801719665527 ms	
64 0.11992454528809 ms	
65 0.11801719665527 ms	
66 0.11801719665527 ms	
67 0.11897087097168 ms	
68 0.11897087097168 ms	
69 0.11897087097168 ms	
70 0.11897087097168 ms	
71 0.11897087097168 ms	
72 0.11897087097168 ms	
73 0.11992454528809 ms	
74 2.1069049835205 ms	
75 16.799211502075 ms	
76 16.955852508545 ms	
77 16.552209854126 ms	
78 16.767024993896 ms	
79 16.970157623291 ms	
80 16.994953155518 ms	
81 16.933917999268 ms	
82 16.442060470581 ms	
83 16.687154769897 ms	
84 16.28589630127 ms	
85 17.726898193359 ms	
86 16.718149185181 ms	
87 16.818046569824 ms	
88 16.695976257324 ms	
89 16.933917999268 ms	
90 16.700029373169 ms	
91 18.373012542725 ms	
92 18.020153045654 ms	
93 17.971038818359 ms	
94 18.229961395264 ms	
95 17.740964889526 ms	
96 18.239974975586 ms	
97 18.16201210022 ms	
98 17.944812774658 ms	
99 17.417192459106 ms	
100 17.454862594604 ms	
101 17.668008804321 ms	
102 17.936944961548 ms	
103 17.933130264282 ms	
104 17.833948135376 ms	
105 17.791032791138 ms	
106 17.81702041626 ms	
107 18.624067306519 ms	
108 18.160104751587 ms	
109 18.547058105469 ms	
110 18.212080001831 ms	
111 18.10097694397 ms	
112 17.606019973755 ms	
113 19.150972366333 ms	
114 18.358945846558 ms	
115 18.377065658569 ms	
116 18.549203872681 ms	
117 18.419027328491 ms	
118 18.19920539856 ms	
119 18.841028213501 ms	
120 18.290042877197 ms	
121 18.429040908813 ms	
122 18.502235412598 ms	
123 18.321990966797 ms	
124 18.344879150391 ms	
125 18.318176269531 ms	
126 18.594980239868 ms	
127 18.413066864014 ms	
128 18.637895584106 ms	
129 18.347978591919 ms	
130 18.490791320801 ms	
131 18.371820449829 ms	
132 18.482208251953 ms	
133 18.363952636719 ms	
134 18.620014190674 ms	
135 18.095970153809 ms	
136 18.240928649902 ms	
137 18.383979797363 ms	
138 18.333911895752 ms	
139 18.354892730713 ms	
140 18.789052963257 ms	
141 18.232107162476 ms	
142 18.281936645508 ms	
143 18.295049667358 ms	
144 18.363952636719 ms	
145 18.396854400635 ms	
146 18.433094024658 ms	
147 18.663883209229 ms	
148 18.388032913208 ms	
149 18.289089202881 ms	
150 18.317937850952 ms	
**batch size 4096**
****GPU Data (iter,time)****	
1 78.613042831421 ms	
2 0.14495849609375 ms	
3 0.1220703125 ms	
4 0.11992454528809 ms	
5 0.11801719665527 ms	
6 0.11920928955078 ms	
7 0.11610984802246 ms	
8 0.11706352233887 ms	
9 0.11920928955078 ms	
10 0.11706352233887 ms	
11 0.14114379882812 ms	
12 0.13184547424316 ms	
13 0.11610984802246 ms	
14 0.11610984802246 ms	
15 0.1378059387207 ms	
16 0.1220703125 ms	
17 0.12683868408203 ms	
18 0.11610984802246 ms	
19 0.11610984802246 ms	
20 0.11396408081055 ms	
21 0.13208389282227 ms	
22 0.11706352233887 ms	
23 0.11396408081055 ms	
24 0.11706352233887 ms	
25 0.11587142944336 ms	
26 0.11396408081055 ms	
27 0.13017654418945 ms	
28 0.11682510375977 ms	
29 0.13303756713867 ms	
30 0.11491775512695 ms	
31 0.11682510375977 ms	
32 0.11396408081055 ms	
33 0.11491775512695 ms	
34 0.11610984802246 ms	
35 0.11396408081055 ms	
36 0.11491775512695 ms	
37 0.11491775512695 ms	
38 0.11587142944336 ms	
39 0.11396408081055 ms	
40 0.11587142944336 ms	
41 0.11396408081055 ms	
42 0.11491775512695 ms	
43 0.11706352233887 ms	
44 0.11491775512695 ms	
45 0.11587142944336 ms	
46 0.12898445129395 ms	
47 0.11801719665527 ms	
48 0.11515617370605 ms	
49 0.11801719665527 ms	
50 0.11491775512695 ms	
51 0.11587142944336 ms	
52 0.11587142944336 ms	
53 0.11491775512695 ms	
54 0.11491775512695 ms	
55 0.11610984802246 ms	
56 0.12111663818359 ms	
57 0.1227855682373 ms	
58 0.13518333435059 ms	
59 0.11587142944336 ms	
60 0.11587142944336 ms	
61 0.11491775512695 ms	
62 0.11491775512695 ms	
63 0.11491775512695 ms	
64 0.11706352233887 ms	
65 0.11801719665527 ms	
66 0.11515617370605 ms	
67 0.11706352233887 ms	
68 0.11420249938965 ms	
69 0.11491775512695 ms	
70 0.11610984802246 ms	
71 0.11491775512695 ms	
72 0.11706352233887 ms	
73 0.11420249938965 ms	
74 20.439147949219 ms	
75 35.351991653442 ms	
76 34.805059432983 ms	
77 34.443855285645 ms	
78 35.080909729004 ms	
79 35.80904006958 ms	
80 36.033868789673 ms	
81 36.602020263672 ms	
82 34.557104110718 ms	
83 34.863948822021 ms	
84 37.680149078369 ms	
85 37.030935287476 ms	
86 37.799835205078 ms	
87 37.594079971313 ms	
88 37.365913391113 ms	
89 38.335084915161 ms	
90 37.667036056519 ms	
91 37.615060806274 ms	
92 38.315057754517 ms	
93 37.265062332153 ms	
94 37.240982055664 ms	
95 37.369966506958 ms	
96 37.350177764893 ms	
97 37.688016891479 ms	
98 37.742137908936 ms	
99 37.787914276123 ms	
100 37.709951400757 ms	
101 37.454128265381 ms	
102 38.058996200562 ms	
103 38.1019115448 ms	
104 37.397146224976 ms	
105 37.240028381348 ms	
106 37.413835525513 ms	
107 38.141965866089 ms	
108 38.068056106567 ms	
109 37.178039550781 ms	
110 37.394046783447 ms	
111 36.987066268921 ms	
112 37.678003311157 ms	
113 37.54711151123 ms	
114 37.321090698242 ms	
115 37.451982498169 ms	
116 37.539958953857 ms	
117 37.48083114624 ms	
118 37.327766418457 ms	
119 37.609100341797 ms	
120 37.492990493774 ms	
121 36.87310218811 ms	
122 37.569999694824 ms	
123 37.63484954834 ms	
124 37.541151046753 ms	
125 37.811040878296 ms	
126 36.811828613281 ms	
127 37.690877914429 ms	
128 37.431001663208 ms	
129 37.398099899292 ms	
130 37.77003288269 ms	
131 37.116050720215 ms	
132 37.482976913452 ms	
133 37.400007247925 ms	
134 36.840915679932 ms	
135 37.935018539429 ms	
136 37.268877029419 ms	
137 37.39595413208 ms	
138 37.42504119873 ms	
139 37.003993988037 ms	
140 37.37998008728 ms	
141 37.694931030273 ms	
142 37.446022033691 ms	
143 37.59503364563 ms	
144 37.492036819458 ms	
145 37.188768386841 ms	
146 38.458108901978 ms	
147 38.496017456055 ms	
148 36.895990371704 ms	
149 37.675857543945 ms	
150 37.500143051147 ms	
**batch size 8192**
****GPU Data (iter,time)****	
1 84.781169891357 ms	
2 0.13303756713867 ms	
3 0.12493133544922 ms	
4 0.11992454528809 ms	
5 0.12087821960449 ms	
6 0.12087821960449 ms	
7 0.17309188842773 ms	
8 0.11992454528809 ms	
9 0.11897087097168 ms	
10 0.11706352233887 ms	
11 0.11706352233887 ms	
12 0.11801719665527 ms	
13 0.11610984802246 ms	
14 0.14185905456543 ms	
15 0.12111663818359 ms	
16 0.11801719665527 ms	
17 0.11706352233887 ms	
18 0.11777877807617 ms	
19 0.11706352233887 ms	
20 0.11682510375977 ms	
21 0.13208389282227 ms	
22 0.13184547424316 ms	
23 0.13113021850586 ms	
24 0.12016296386719 ms	
25 0.1218318939209 ms	
26 0.11897087097168 ms	
27 0.11897087097168 ms	
28 0.11920928955078 ms	
29 0.11706352233887 ms	
30 0.11682510375977 ms	
31 0.11897087097168 ms	
32 0.11801719665527 ms	
33 0.11706352233887 ms	
34 0.11801719665527 ms	
35 0.11706352233887 ms	
36 0.11801719665527 ms	
37 0.11897087097168 ms	
38 0.11801719665527 ms	
39 0.11801719665527 ms	
40 0.11897087097168 ms	
41 0.11801719665527 ms	
42 0.11706352233887 ms	
43 0.11897087097168 ms	
44 0.11801719665527 ms	
45 0.12683868408203 ms	
46 0.12016296386719 ms	
47 0.11706352233887 ms	
48 0.12493133544922 ms	
49 0.1370906829834 ms	
50 0.11682510375977 ms	
51 0.11801719665527 ms	
52 0.12016296386719 ms	
53 0.11706352233887 ms	
54 0.11801719665527 ms	
55 0.11897087097168 ms	
56 0.11587142944336 ms	
57 0.11682510375977 ms	
58 0.12087821960449 ms	
59 0.11706352233887 ms	
60 0.11777877807617 ms	
61 0.11897087097168 ms	
62 0.11682510375977 ms	
63 0.11706352233887 ms	
64 0.12111663818359 ms	
65 0.11610984802246 ms	
66 0.11610984802246 ms	
67 0.11801719665527 ms	
68 0.11706352233887 ms	
69 0.11610984802246 ms	
70 0.11801719665527 ms	
71 0.12397766113281 ms	
72 0.11801719665527 ms	
73 6.0148239135742 ms	
74 50.114154815674 ms	
75 74.486970901489 ms	
76 74.244022369385 ms	
77 72.84688949585 ms	
78 68.795919418335 ms	
79 79.575061798096 ms	
80 77.624082565308 ms	
81 80.132007598877 ms	
82 77.001094818115 ms	
83 79.488039016724 ms	
84 77.785015106201 ms	
85 80.286979675293 ms	
86 76.5540599823 ms	
87 78.023910522461 ms	
88 77.794075012207 ms	
89 77.893972396851 ms	
90 78.868865966797 ms	
91 75.859069824219 ms	
92 79.215049743652 ms	
93 78.964948654175 ms	
94 77.474117279053 ms	
95 77.805995941162 ms	
96 77.065944671631 ms	
97 76.794147491455 ms	
98 78.391075134277 ms	
99 78.48596572876 ms	
100 77.907085418701 ms	
101 76.566934585571 ms	
102 78.841924667358 ms	
103 77.753067016602 ms	
104 78.252077102661 ms	
105 77.064037322998 ms	
106 76.915979385376 ms	
107 79.083919525146 ms	
108 78.797101974487 ms	
109 77.421903610229 ms	
110 75.124025344849 ms	
111 77.896118164062 ms	
112 77.329874038696 ms	
113 78.107833862305 ms	
114 78.865051269531 ms	
115 79.03003692627 ms	
116 78.828811645508 ms	
117 78.016996383667 ms	
118 77.332973480225 ms	
119 79.067945480347 ms	
120 78.197002410889 ms	
121 77.797889709473 ms	
122 79.627990722656 ms	
123 76.064109802246 ms	
124 79.306125640869 ms	
125 80.745935440063 ms	
126 78.035116195679 ms	
127 79.733848571777 ms	
128 78.695058822632 ms	
129 76.807022094727 ms	
130 78.140020370483 ms	
131 78.534841537476 ms	
132 77.79598236084 ms	
133 78.135013580322 ms	
134 78.779935836792 ms	
135 78.617811203003 ms	
136 77.959060668945 ms	
137 78.284025192261 ms	
138 78.659057617188 ms	
139 79.837083816528 ms	
140 78.437089920044 ms	
141 77.30507850647 ms	
142 74.481964111328 ms	
143 76.610803604126 ms	
144 78.735828399658 ms	
145 79.466819763184 ms	
146 78.513860702515 ms	
147 79.29801940918 ms	
148 77.605009078979 ms	
149 78.258037567139 ms	
150 79.562187194824 ms	
**batch size 16384**
****GPU Data (iter,time)****	
1 107.86986351013 ms	
2 0.16903877258301 ms	
3 0.14400482177734 ms	
4 0.14281272888184 ms	
5 0.14185905456543 ms	
6 0.18000602722168 ms	
7 0.14495849609375 ms	
8 0.14305114746094 ms	
9 0.14305114746094 ms	
10 0.14209747314453 ms	
11 0.14209747314453 ms	
12 0.14185905456543 ms	
13 0.14185905456543 ms	
14 0.17404556274414 ms	
15 0.14209747314453 ms	
16 0.15902519226074 ms	
17 0.14209747314453 ms	
18 0.13995170593262 ms	
19 0.13995170593262 ms	
20 0.14209747314453 ms	
21 0.13995170593262 ms	
22 0.14090538024902 ms	
23 0.13899803161621 ms	
24 0.13899803161621 ms	
25 0.1521110534668 ms	
26 0.14209747314453 ms	
27 0.15902519226074 ms	
28 0.17118453979492 ms	
29 0.13995170593262 ms	
30 0.13899803161621 ms	
31 0.13899803161621 ms	
32 0.1370906829834 ms	
33 0.13899803161621 ms	
34 0.13899803161621 ms	
35 0.13899803161621 ms	
36 0.1380443572998 ms	
37 0.1380443572998 ms	
38 0.14495849609375 ms	
39 0.15997886657715 ms	
40 0.13995170593262 ms	
41 0.14019012451172 ms	
42 0.1380443572998 ms	
43 0.1380443572998 ms	
44 0.13899803161621 ms	
45 0.1380443572998 ms	
46 0.14090538024902 ms	
47 0.13899803161621 ms	
48 0.13899803161621 ms	
49 0.1370906829834 ms	
50 0.14686584472656 ms	
51 0.13995170593262 ms	
52 0.13899803161621 ms	
53 0.15902519226074 ms	
54 0.13995170593262 ms	
55 0.1380443572998 ms	
56 0.15115737915039 ms	
57 0.14090538024902 ms	
58 0.13899803161621 ms	
59 0.1380443572998 ms	
60 0.1380443572998 ms	
61 0.1380443572998 ms	
62 0.1370906829834 ms	
63 0.1380443572998 ms	
64 0.1380443572998 ms	
65 0.1380443572998 ms	
66 0.1380443572998 ms	
67 0.1380443572998 ms	
68 0.13899803161621 ms	
69 0.1370906829834 ms	
70 0.1368522644043 ms	
71 0.1368522644043 ms	
72 0.1370906829834 ms	
73 27.322053909302 ms	
74 107.16509819031 ms	
75 154.04295921326 ms	
76 159.76500511169 ms	
77 163.38610649109 ms	
78 162.7881526947 ms	
79 161.76009178162 ms	
80 166.64600372314 ms	
81 162.18996047974 ms	
82 165.87400436401 ms	
83 168.55216026306 ms	
84 161.34405136108 ms	
85 165.766954422 ms	
86 163.02800178528 ms	
87 163.71703147888 ms	
88 163.72585296631 ms	
89 162.5599861145 ms	
90 164.94488716125 ms	
91 167.27018356323 ms	
92 161.20982170105 ms	
93 163.77997398376 ms	
94 163.69390487671 ms	
95 158.03003311157 ms	
96 167.40703582764 ms	
97 165.40122032166 ms	
98 159.83200073242 ms	
99 165.26198387146 ms	
100 164.42513465881 ms	
101 167.89412498474 ms	
102 164.07108306885 ms	
103 160.7038974762 ms	
104 170.37296295166 ms	
105 164.57104682922 ms	
106 157.99808502197 ms	
107 166.12696647644 ms	
108 169.68703269958 ms	
109 155.50303459167 ms	
110 161.31281852722 ms	
111 163.90514373779 ms	
112 158.00905227661 ms	
113 163.97905349731 ms	
114 161.82398796082 ms	
115 157.4079990387 ms	
116 163.96403312683 ms	
117 163.64502906799 ms	
118 162.37497329712 ms	
119 161.48495674133 ms	
120 166.60308837891 ms	
121 161.6530418396 ms	
122 163.14792633057 ms	
123 162.60409355164 ms	
124 159.0211391449 ms	
125 164.6990776062 ms	
126 159.82508659363 ms	
127 163.70797157288 ms	
128 164.63208198547 ms	
129 160.83097457886 ms	
130 159.54113006592 ms	
131 167.40202903748 ms	
132 163.79404067993 ms	
133 161.55815124512 ms	
134 162.78290748596 ms	
135 164.90602493286 ms	
136 163.61498832703 ms	
137 166.90587997437 ms	
138 163.29216957092 ms	
139 162.6980304718 ms	
140 162.70089149475 ms	
141 160.85600852966 ms	
142 165.24696350098 ms	
143 167.71697998047 ms	
144 165.68398475647 ms	
145 162.78314590454 ms	
146 162.60409355164 ms	
147 162.1527671814 ms	
148 160.78901290894 ms	
149 158.31089019775 ms	
150 160.63904762268 ms	
**mlp_l5_iter_test can run larger batch sizes, but for now not running those***
